custom_regions,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
North America,2021-07-26,375152636,0.290850466008057,0.290850466008057,0.290850466008057,0.290850466008057,0.290850466008057,0.290850466008057,0.290850466008057,0.581700932016114,0.290850466008057,0.07726375138678221
Latin America and Caribbean,2021-08-02,655119303,0.6195138560490772,0.6363791237226772,0.6286596433995414,0.6195138560490772,0.6031076613811324,0.5938042755542136,0.5918057770346566,25.054737128805623,0.5219736901834504,0.3697470046917546
Asia,2021-08-02,4666863690,0.6287408969676184,0.7714418767129813,0.7185072964003656,0.6287408969676184,0.4813713338670619,0.37588430388534577,0.3731819006893827,4.218721709201633,0.08609636141227824,0.09176550429738392
Oceania,2021-08-02,44446737,0.11366220038120993,0.13506729594635375,0.13099359246044992,0.11366220038120993,0.0388932381491583,0.017440590921652448,0.01560284093748617,0.14261238935686113,0.006200538667689615,0.022498839453613886
European Union,2021-08-02,447593544,0.14659561620701253,0.14659561620701253,0.14659561620701253,0.14659561620701253,0.14659561620701253,0.14659561620701253,0.14659561620701253,3.9580816375893386,0.14659561620701253,0.04152361053715288
North America,2021-08-02,375152636,0.4215096648338464,0.4215096648338464,0.4215096648338464,0.4215096648338464,0.4215096648338464,0.4215096648338464,0.4215096648338464,0.8430193296676928,0.4215096648338464,0.10711826639011007
Latin America and Caribbean,2021-08-09,655119303,0.6509720771617166,0.6690828626733365,0.6637170110476466,0.6509720771617166,0.637678358227303,0.6284570556337501,0.6278598924897032,27.09693876774239,0.5645195576612998,0.3552241537294467
Asia,2021-08-09,4666863690,0.5975153727608821,0.7599192316410645,0.703099915214946,0.5975153727608821,0.4666267457141452,0.37349408410481283,0.35653034118466115,4.192166830329652,0.08555442510876841,0.09995091585801172
Oceania,2021-08-09,44446737,0.05701120441405426,0.0921103143866261,0.0854305055992599,0.06259852429604847,0.02242674825831062,-0.0046936839360102005,-0.010671625307645411,-0.2861512082305923,-0.012441356879590968,0.0305331750224994
European Union,2021-08-09,447593544,0.2336784501938127,0.2336784501938127,0.2336784501938127,0.2336784501938127,0.2336784501938127,0.2336784501938127,0.2336784501938127,6.309318155232943,0.2336784501938127,0.05270548167989959
North America,2021-08-09,375152636,0.5352005321730502,0.5352005321730502,0.5352005321730502,0.5352005321730502,0.5352005321730502,0.5352005321730502,0.5352005321730502,1.0704010643461004,0.5352005321730502,0.14317985493243343
Latin America and Caribbean,2021-08-16,655119303,0.6760116989509722,0.693164211244704,0.6902579008705735,0.6819437590043833,0.6668666712375,0.6587835853709838,0.6561228056998001,28.95136217713561,0.6031533786903251,0.32715979977772075
Asia,2021-08-16,4666863690,0.5814157277323707,0.7252568650365071,0.7162264449995289,0.5848546624285356,0.46104616930146475,0.3660375956263881,0.353846608803192,4.52509877418079,0.09234895457511817,0.10360285453291224
Oceania,2021-08-16,44446737,0.072405311608948,0.100557612664664,0.09792265552720013,0.072405311608948,0.025703892040244005,0.0032719484624773518,9.550585679990725e-4,-0.10577479821103103,-0.004598904270044827,0.04692807933234784
European Union,2021-08-16,447593544,0.22871859313206533,0.22871859313206533,0.22871859313206533,0.22871859313206533,0.22871859313206533,0.22871859313206533,0.22871859313206533,6.175402014565764,0.22871859313206533,0.059173552333453686
North America,2021-08-16,375152636,0.6653113827640841,0.6653113827640841,0.6653113827640841,0.6653113827640841,0.6653113827640841,0.6653113827640841,0.6653113827640841,1.3306227655281682,0.6653113827640841,0.1993473930968194
Latin America and Caribbean,2021-08-23,655119303,0.6678863580325901,0.6833187912258266,0.6785839117928459,0.6678863580325901,0.6544958452945419,0.6457372752564986,0.6453535771443475,28.20492452517461,0.5876025942744711,0.33244784423639545
Asia,2021-08-23,4666863690,0.5793048629794284,0.7107171346256648,0.6717145560388103,0.5808519359283154,0.44707140552331454,0.3671483490120875,0.35809664397857205,5.10021649312149,0.10408605088003041,0.0973734675331818
Oceania,2021-08-23,44446737,0.018844688411664538,0.05216830690421004,0.04426006204374068,0.018844688411664538,-0.024042235608401578,-0.045994994219600696,-0.05380686348192194,-1.1658558308669131,-0.050689383950735356,0.053677731168432004
European Union,2021-08-23,447593544,0.1968976311593532,0.1968976311593532,0.1968976311593532,0.1968976311593532,0.1968976311593532,0.1968976311593532,0.1968976311593532,5.3162360413025365,0.1968976311593532,0.08780332184594691
North America,2021-08-23,375152636,0.7514782150976687,0.7514782150976687,0.7514782150976687,0.7514782150976687,0.7514782150976687,0.7514782150976687,0.7514782150976687,1.5029564301953373,0.7514782150976687,0.29226184085775686
Latin America and Caribbean,2021-08-30,655119303,0.6389529187690188,0.6547295694092546,0.6524442395854786,0.644620279260004,0.6300758864800788,0.6242496106797798,0.6234957199632764,27.585416861894085,0.5746961846227934,0.30489500017067883
Asia,2021-08-30,4666863690,0.5380102726890165,0.6516959531674044,0.639348024022823,0.5380102726890165,0.4057362725898889,0.32698645011197647,0.30706712644238204,4.736796836439814,0.09666932319264929,0.0892584458578862
Oceania,2021-08-30,44446737,0.03851368689783728,0.06539720834394055,0.05873085938700958,0.039755974675315935,0.004026386128610858,-0.019849136316610453,-0.02357582061774818,-0.48722655054744435,-0.021183763067280193,0.057855765654968104
European Union,2021-08-30,447593544,0.21198402263905164,0.21198402263905164,0.21198402263905164,0.21198402263905164,0.21198402263905164,0.21198402263905164,0.21198402263905164,5.723568611254393,0.21198402263905164,0.1002183802722588
North America,2021-08-30,375152636,0.7938914278664272,0.7938914278664272,0.7938914278664272,0.7938914278664272,0.7938914278664272,0.7938914278664272,0.7938914278664272,1.5877828557328544,0.7938914278664272,0.3691068293599835
Latin America and Caribbean,2021-09-06,655119303,0.5261263091969547,0.5384075454453752,0.5341078687849017,0.5261263091969547,0.5112268750236985,0.5032439637124948,0.5018868537246692,21.74653237479803,0.45305275780829235,0.29562783314904095
Asia,2021-09-06,4666863690,0.5183611270441721,0.6494960742124899,0.6077913816565605,0.5183611270441721,0.37595477779252146,0.31348893519047977,0.301441982076363,4.675734188654735,0.09542314670723949,0.08308427795541636
Oceania,2021-09-06,44446737,0.022626043090642114,0.04621793580569962,0.037817268650724066,0.022626043090642114,-0.015511840181392126,-0.03234766166272335,-0.03613780377582327,-0.8727195229990656,-0.0379443270869159,0.05431669820891464
European Union,2021-09-06,447593544,0.39144481042771917,0.39144481042771917,0.39144481042771917,0.39144481042771917,0.39144481042771917,0.39144481042771917,0.39144481042771917,10.56900988154842,0.39144481042771917,0.10720798064057868
North America,2021-09-06,375152636,0.80345705818382,0.80345705818382,0.80345705818382,0.80345705818382,0.80345705818382,0.80345705818382,0.80345705818382,1.60691411636764,0.80345705818382,0.3890227230070696
Latin America and Caribbean,2021-09-13,655119303,0.484451382217999,0.4952027740910365,0.49438951042802115,0.48611406780942734,0.4721789102744229,0.46419445725234354,0.4596226030358973,20.08855737147043,0.418511611905634,0.25685611648051226
Asia,2021-09-13,4666863690,0.48225097356824576,0.5790927148927963,0.5529913476538101,0.48225097356824576,0.35879776935603963,0.2842313397003723,0.2707408195706108,4.435666324148496,0.0905238025336428,0.07120722225336734
Oceania,2021-09-13,44446737,0.05445776601495834,0.07866713626917633,0.07182694178183656,0.05445776601495834,0.01645492360809641,-0.008937908818080858,-0.01076283680075413,-0.33750427359679885,-0.014674098852034736,0.04362974946844805
European Union,2021-09-13,447593544,0.33093902261411984,0.33093902261411984,0.33093902261411984,0.33093902261411984,0.33093902261411984,0.33093902261411984,0.33093902261411984,8.935353610581236,0.33093902261411984,0.11110213868500302
North America,2021-09-13,375152636,0.7744022176895096,0.7744022176895096,0.7744022176895096,0.7744022176895096,0.7744022176895096,0.7744022176895096,0.7744022176895096,1.5488044353790191,0.7744022176895096,0.5204737519157402
Latin America and Caribbean,2021-09-20,655119303,0.4324115821724564,0.44389634846508647,0.4409395681202622,0.4324115821724564,0.4160610229044549,0.4062349855282148,0.4052735653104371,17.47501377826196,0.3640627870471242,0.24829706475615787
Asia,2021-09-20,4666863690,0.4652348012564627,0.5579929510282466,0.5465551306426634,0.4652348012564627,0.3386372307642758,0.27165068098363665,0.2651599927854047,4.20240468315793,0.08576336088077408,0.060496431598155376
Oceania,2021-09-20,44446737,0.07139712200430139,0.08823647764014202,0.08602320883058227,0.07139712200430139,0.020461294214494666,-0.011124623861714042,-0.02904750588326125,-0.7248700065896043,-0.03151608724302627,0.05399946457261867
European Union,2021-09-20,447593544,0.28654287607044365,0.28654287607044365,0.28654287607044365,0.28654287607044365,0.28654287607044365,0.28654287607044365,0.28654287607044365,7.736657653901979,0.28654287607044365,0.12163490901468407
North America,2021-09-20,375152636,0.7264598268869717,0.7264598268869717,0.7264598268869717,0.7264598268869717,0.7264598268869717,0.7264598268869717,0.7264598268869717,1.4529196537739435,0.7264598268869717,0.5513944995977584
Latin America and Caribbean,2021-09-27,655119303,0.39544726332150315,0.41036434551743417,0.404017050349924,0.3961674581279925,0.3811853634125936,0.36998409194345544,0.3669577741217116,15.858540485087058,0.3303862601059804,0.2294018804083384
Asia,2021-09-27,4666863690,0.4185733496793679,0.5204268954207577,0.49828741162967394,0.4185733496793679,0.3188679965166475,0.24109682246846525,0.23390279814759662,3.9599519193404378,0.08081534529266199,0.04720517131709926
Oceania,2021-09-27,44446737,0.15256860660603574,0.19002308288568526,0.18497620443987542,0.15256860660603574,0.1158807056127004,0.08937202902960553,0.06318531568187467,1.4751307975831995,0.06413612163405215,0.06556836781966695
European Union,2021-09-27,447593544,0.32191233809544384,0.32191233809544384,0.32191233809544384,0.32191233809544384,0.32191233809544384,0.32191233809544384,0.32191233809544384,8.691633128576985,0.32191233809544384,0.1277945152846083
North America,2021-09-27,375152636,0.6898956619556001,0.6898956619556001,0.6898956619556001,0.6898956619556001,0.6898956619556001,0.6898956619556001,0.6898956619556001,1.3797913239112003,0.6898956619556001,0.5661695523845393
Latin America and Caribbean,2021-10-04,655119303,0.2716261176142962,0.27886490876825265,0.275264716855116,0.2716261176142962,0.2558421419722075,0.24698694849005057,0.24451805590759929,10.322641910097294,0.2150550397936936,0.20958029991065613
Asia,2021-10-04,4666863690,0.3615852047508213,0.45641912605413276,0.4545191221719063,0.3615852047508213,0.2617731061032317,0.18896124503234982,0.1776439707956836,1.8785452511939245,0.03833765818763111,0.04136452504787
Oceania,2021-10-04,44446737,0.08293106241197105,0.11893112235803638,0.10960132766052819,0.08293106241197105,0.04589897066644326,0.01961287040537077,0.015334356085181779,0.09825753443401779,0.004272066714522512,0.07135506932713644
European Union,2021-10-04,447593544,0.35386937508268734,0.35386937508268734,0.35386937508268734,0.35386937508268734,0.35386937508268734,0.35386937508268734,0.35386937508268734,9.554473127232558,0.35386937508268734,0.1368587657734402
North America,2021-10-04,375152636,0.5598228911030907,0.5598228911030907,0.5598228911030907,0.5598228911030907,0.5598228911030907,0.5598228911030907,0.5598228911030907,1.1196457822061814,0.5598228911030907,0.5217305736857464
Latin America and Caribbean,2021-10-11,655119303,0.22737980215008582,0.24100555878155364,0.23969901906002852,0.23213405133133452,0.2193609876723762,0.21134352992352035,0.20850870546306915,8.803825856701728,0.183413038681286,0.19233468787999775
Asia,2021-10-11,4666863690,0.3564836371115357,0.44890582341490326,0.41638013120723794,0.3564836371115357,0.2519022024090153,0.17312155826543296,0.16584469343778857,2.094335140698925,0.042741533483651534,0.034431239194817796
Oceania,2021-10-11,44446737,0.07565156926540907,0.12153787193602478,0.10192192398490636,0.07565156926540907,0.044612697622597425,0.022223596629536515,0.017379395745494654,0.06868763115212081,0.002986418745744383,0.059138199503824096
European Union,2021-10-11,447593544,0.45970391576779007,0.45970391576779007,0.45970391576779007,0.45970391576779007,0.45970391576779007,0.45970391576779007,0.45970391576779007,12.412005725730333,0.45970391576779007,0.16137118367373054
North America,2021-10-11,375152636,0.511507318863011,0.511507318863011,0.511507318863011,0.511507318863011,0.511507318863011,0.511507318863011,0.511507318863011,1.023014637726022,0.511507318863011,0.42424651922211204
Latin America and Caribbean,2021-10-18,655119303,0.1838165948520525,0.1980271574634002,0.19419354383939227,0.18781790214641006,0.1765134319306797,0.16738510160578055,0.1609176687778458,6.865177875380202,0.14302453907042087,0.14641144937636902
Asia,2021-10-18,4666863690,0.34610318347281566,0.43130274504287563,0.41988315681759686,0.34610318347281566,0.23904344008340825,0.16190016731516213,0.15125687565346319,1.9408076225210802,0.039608318826960816,0.031220089052997387
Oceania,2021-10-18,44446737,0.12621599466626995,0.18015990760074088,0.1738880537164595,0.13136541702077661,0.10092005122757958,0.0771668621549395,0.07669034073849453,1.000139584531741,0.0434843297622496,0.07006813571038972
European Union,2021-10-18,447593544,0.5841088762264179,0.5841088762264179,0.5841088762264179,0.5841088762264179,0.5841088762264179,0.5841088762264179,0.5841088762264179,15.770939658113287,0.5841088762264179,0.18550066486213662
North America,2021-10-18,375152636,0.4651566611308037,0.4651566611308037,0.4651566611308037,0.4651566611308037,0.4651566611308037,0.4651566611308037,0.4651566611308037,0.9303133222616073,0.4651566611308037,0.4813659366103988
Latin America and Caribbean,2021-10-25,655119303,0.16894108989443288,0.18124070243223128,0.17963044180663795,0.17172809785409177,0.16142387178835224,0.15478901588905036,0.15211469740727712,6.352800099467572,0.13235000207224107,0.13679080984124198
Asia,2021-10-25,4666863690,0.3503510333499049,0.45077053665000555,0.41330067453115593,0.3503510333499049,0.237653524958491,0.17099744152924096,0.15774647270801925,1.8720025274230483,0.03820413321271527,0.03249047113265911
Oceania,2021-10-25,44446737,0.1121344856134298,0.1588833154597214,0.15086179524674548,0.12335512154425458,0.08429724043585661,0.06606639155251832,0.06232481932909149,0.9203008456706318,0.04001308024654921,0.04821051318120383
European Union,2021-10-25,447593544,0.6661795097436111,0.6661795097436111,0.6661795097436111,0.6661795097436111,0.6661795097436111,0.6661795097436111,0.6661795097436111,17.986846763077494,0.6661795097436111,0.2184696390527027
North America,2021-10-25,375152636,0.4306183382889434,0.4306183382889434,0.4306183382889434,0.4306183382889434,0.4306183382889434,0.4306183382889434,0.4306183382889434,0.8612366765778868,0.4306183382889434,0.43905942326898645
Latin America and Caribbean,2021-11-01,655119303,0.15362710720623604,0.17248846181051755,0.16929941667611592,0.15917084871376716,0.14731955652066278,0.13865485601698735,0.1359756321992025,5.478203517349338,0.1141292399447779,0.12331448581969201
Asia,2021-11-01,4666863690,0.31884314421521137,0.4135626565888035,0.3867686459522266,0.31884314421521137,0.23445147954178572,0.15273982589603377,0.14057508835796348,1.3505832833065745,0.02756292414911377,0.035827080263404906
Oceania,2021-11-01,44446737,0.09828212631295132,0.14181456018654498,0.13892780123889525,0.11018704015585792,0.07549823966012426,0.058232977390073035,0.05484800137825147,0.8784594325267465,0.03819388837072811,0.04692582944840248
European Union,2021-11-01,447593544,0.6738277080343967,0.6738277080343967,0.6738277080343967,0.6738277080343967,0.6738277080343967,0.6738277080343967,0.6738277080343967,18.193348116928714,0.6738277080343967,0.25996152437801917
North America,2021-11-01,375152636,0.4239239202563096,0.4239239202563096,0.4239239202563096,0.4239239202563096,0.4239239202563096,0.4239239202563096,0.4239239202563096,0.8478478405126192,0.4239239202563096,0.3549413951072438
Latin America and Caribbean,2021-11-08,655119303,0.15422837239662912,0.17238326271532162,0.17027613801754413,0.16184381176208767,0.15073285001348183,0.13888630714407177,0.13709501599267576,5.5782681703279415,0.11621392021516544,0.10388520028084106
Asia,2021-11-08,4666863690,0.30449490806643636,0.3842575726245755,0.34987452181193873,0.30449490806643636,0.2123113612832031,0.14675055798378367,0.13165329288205013,1.2438447897295315,0.025384587545500645,0.03073346674070097
Oceania,2021-11-08,44446737,0.0774653907723003,0.11789242490698632,0.11482180802587569,0.08748230886092703,0.05007619183961318,0.03462596736839532,0.024179599229994398,0.43047539780608113,0.018716321643742657,0.04050016090045036
European Union,2021-11-08,447593544,0.7132391024808848,0.7132391024808848,0.7132391024808848,0.7132391024808848,0.7132391024808848,0.7132391024808848,0.7132391024808848,19.25745576698389,0.7132391024808848,0.30234730105937363
North America,2021-11-08,375152636,0.4493992653293023,0.4493992653293023,0.4493992653293023,0.4493992653293023,0.4493992653293023,0.4493992653293023,0.4493992653293023,0.8987985306586046,0.4493992653293023,0.3309130420184493
Latin America and Caribbean,2021-11-15,655119303,0.15220013644135072,0.16792833996093373,0.16598366113123678,0.1588210499569622,0.14846030583017222,0.13644685200321746,0.13470048251910507,5.669121851065846,0.11810670523053846,0.10634963689964727
Asia,2021-11-15,4666863690,0.27026257042753177,0.34184494435161555,0.3097978928735695,0.27026257042753177,0.19904546628598876,0.1351311287965497,0.12657347633617472,1.1443329910465923,0.023353734511154942,0.03019768936083925
Oceania,2021-11-15,44446737,0.1532278963087639,0.19739714266758965,0.1915976358542032,0.16682721248310198,0.13077573802251416,0.115050056505641,0.10757030602875069,2.0996964380689156,0.0912911494812572,0.036319876529968896
European Union,2021-11-15,447593544,0.7703827838409156,0.7703827838409156,0.7703827838409156,0.7703827838409156,0.7703827838409156,0.7703827838409156,0.7703827838409156,20.800335163704723,0.7703827838409156,0.3360823720906931
North America,2021-11-15,375152636,0.39261475924133993,0.39261475924133993,0.39261475924133993,0.39261475924133993,0.39261475924133993,0.39261475924133993,0.39261475924133993,0.7852295184826799,0.39261475924133993,0.3321314794120226
Latin America and Caribbean,2021-11-22,655119303,0.12933060784399503,0.14650707794582526,0.14265011729646943,0.1356096836544837,0.12474858373666257,0.11536181548645866,0.1124767178415177,4.637929085686009,0.09662352261845851,0.09463909812469684
Asia,2021-11-22,4666863690,0.26257870123799204,0.344366797756059,0.30969953521872384,0.26257870123799204,0.19568502663370377,0.134196732683039,0.12691153850272793,1.1928469428222013,0.024343815159636756,0.030607879185774976
Oceania,2021-11-22,44446737,0.12721036266620095,0.17841186268051765,0.17117781801600207,0.1370287210885957,0.1041274030286031,0.08640460287454363,0.08544042907662702,0.9582981713878637,0.04166513788642885,0.05560363182566135
European Union,2021-11-22,447593544,0.8183855188529169,0.8183855188529169,0.8183855188529169,0.8183855188529169,0.8183855188529169,0.8183855188529169,0.8183855188529169,22.096409009028754,0.8183855188529169,0.37939398875690666
North America,2021-11-22,375152636,0.43044317149173006,0.43044317149173006,0.43044317149173006,0.43044317149173006,0.43044317149173006,0.43044317149173006,0.43044317149173006,0.8608863429834601,0.43044317149173006,0.3129392911955975
Latin America and Caribbean,2021-11-29,655119303,0.14768355043142803,0.17019602800953246,0.16655850801336103,0.1574397863669789,0.14595009759703664,0.13659685127944582,0.1340193116667188,5.568341952136729,0.11600712400284853,0.10414698465998337
Asia,2021-11-29,4666863690,0.2421611206102951,0.329456404458594,0.2947688180819874,0.24514538505872713,0.1777593307256634,0.12340705914618791,0.11215244094159052,1.172066820144138,0.02391973102334975,0.031177276574795354
Oceania,2021-11-29,44446737,0.10329440630752462,0.14268058560254587,0.12964657468733595,0.11123550057990432,0.08001775800045632,0.05730836849919931,0.054382299723249525,1.3693198270061695,0.05953564465244214,0.01767958804264979
European Union,2021-11-29,447593544,0.9189582703797222,0.9189582703797222,0.9189582703797222,0.9189582703797222,0.9189582703797222,0.9189582703797222,0.9189582703797222,24.8118733002525,0.9189582703797222,0.40128885326371017
North America,2021-11-29,375152636,0.5022234786107008,0.5022234786107008,0.5022234786107008,0.5022234786107008,0.5022234786107008,0.5022234786107008,0.5022234786107008,1.0044469572214016,0.5022234786107008,0.2506406485705728
Latin America and Caribbean,2021-12-06,655119303,0.1532418460330907,0.17284291245528566,0.17109247058924534,0.1640649690570356,0.1502334406872856,0.1410434887340131,0.13708626055129491,5.883147050071454,0.12256556354315529,0.09690723462013451
Asia,2021-12-06,4666863690,0.20851094032825196,0.3511244853178399,0.2986090920610822,0.24503221321371563,0.15963908122364642,0.10614996123387968,0.10604464614686374,0.6031477427270225,0.01230913760667393,0.036414798307511743
Oceania,2021-12-06,44446737,0.10561418221235665,0.13932801413096169,0.13349897672597938,0.10913088862620238,0.07972080845012236,0.06241702431947081,0.05943694968010486,1.2745673643446611,0.055415972362811344,0.022179355933372568
European Union,2021-12-06,447593544,0.8533284843746213,0.8533284843746213,0.8533284843746213,0.8533284843746213,0.8533284843746213,0.8533284843746213,0.8533284843746213,23.039869078114773,0.8533284843746213,0.42880109101841735
North America,2021-12-06,375152636,0.5273408741415618,0.5273408741415618,0.5273408741415618,0.5273408741415618,0.5273408741415618,0.5273408741415618,0.5273408741415618,1.0546817482831237,0.5273408741415618,0.4500642773039185
Latin America and Caribbean,2021-12-13,655119303,0.1400741495837743,0.16972830769367964,0.1640472536443287,0.155482192931945,0.1400741495837743,0.13151887587464023,0.12735345823455627,5.256678822540956,0.10951414213626993,0.08811921696650113
Asia,2021-12-13,4666863690,0.1818745683974383,0.27916342036798575,0.2619098736131459,0.20814812452971462,0.14490160355364776,0.09523431553496935,0.08706552665174655,0.5758938933650761,0.01175293659928727,0.027684588319313006
Oceania,2021-12-13,44446737,0.06897329261889494,0.10934967279187478,0.10456750617225817,0.07855987236483661,0.0479258947376359,0.031807935476650076,0.026791711518279224,0.7171746874809788,0.0311815081513469,0.027642074152710017
European Union,2021-12-13,447593544,0.7495819349956924,0.7495819349956924,0.7495819349956924,0.7495819349956924,0.7495819349956924,0.7495819349956924,0.7495819349956924,20.238712244883697,0.7495819349956924,0.4442166395501004
North America,2021-12-13,375152636,0.48388427653722793,0.48388427653722793,0.48388427653722793,0.48388427653722793,0.48388427653722793,0.48388427653722793,0.48388427653722793,0.9677685530744559,0.48388427653722793,0.35417957185831955
Latin America and Caribbean,2021-12-20,655119303,0.16905881439936749,0.19088835456075662,0.18985493197624112,0.1805776101651764,0.16631748060692952,0.15619723007456746,0.1527933614610187,6.3783065881023076,0.13288138725213142,0.08700705312601666
Asia,2021-12-20,4666863690,0.18255026783927092,0.2771223693863689,0.26555466090639235,0.21345311962491287,0.14292965040788105,0.09872200424678906,0.08614377787554786,0.5679262297541422,0.01159033121947229,0.025440854476724603
Oceania,2021-12-20,44446737,0.15299756790417293,0.17762822970606515,0.16984727523243368,0.15631174625515962,0.1269953361449616,0.10665726738305059,0.10033252129333753,2.6540033524449473,0.11539145010630204,0.014464503884728365
European Union,2021-12-20,447593544,0.6698412214624595,0.6698412214624595,0.6698412214624595,0.6698412214624595,0.6698412214624595,0.6698412214624595,0.6698412214624595,18.085712979486402,0.6698412214624595,0.44957864718441964
North America,2021-12-20,375152636,0.4952701183560991,0.4952701183560991,0.4952701183560991,0.4952701183560991,0.4952701183560991,0.4952701183560991,0.4952701183560991,0.9905402367121982,0.4952701183560991,0.36724118873044514
Latin America and Caribbean,2021-12-27,655119303,0.18434215211086347,0.21736689920468852,0.21581006256051571,0.1935409717775228,0.17422933298330354,0.16420034635037903,0.1626346987712533,6.040614257817021,0.12584613037118791,0.06522323461441343
Asia,2021-12-27,4666863690,0.13890286472623561,0.2517627499729222,0.24519832396427518,0.19967080048330887,0.13890286472623561,0.0847086459570937,0.06913135968926683,0.4647778474256795,0.009485262192360806,0.025535714757505587
Oceania,2021-12-27,44446737,0.09147111294097354,0.11843552876475015,0.1124325040305025,0.09371478827719024,0.06883983855284348,0.0485147233778982,0.04591799035417409,1.28343833532922,0.05580166675344434,0.017033871350331072
European Union,2021-12-27,447593544,0.5713590145787965,0.5713590145787965,0.5713590145787965,0.5713590145787965,0.5713590145787965,0.5713590145787965,0.5713590145787965,15.426693393627504,0.5713590145787965,0.38306450639958295
North America,2021-12-27,375152636,0.5507294495434036,0.5507294495434036,0.5507294495434036,0.5507294495434036,0.5507294495434036,0.5507294495434036,0.5507294495434036,1.1014588990868073,0.5507294495434036,0.4105758169322846
Latin America and Caribbean,2022-01-03,655119303,0.4268618741745039,0.45600545091810507,0.44260402056065656,0.4268618741745039,0.3969901816100151,0.3766560362339335,0.37028100393527913,15.46044185331913,0.3220925386108152,0.0631074367839227
Asia,2022-01-03,4666863690,0.12084767810744848,0.2958420559742207,0.25985966583671716,0.20480686386074498,0.12084767810744848,0.07390874928073043,0.06590464289993579,0.34672951537218766,0.007076112558616075,0.02175825281067937
Oceania,2022-01-03,44446737,0.14841123622434177,0.17879426462168405,0.16958037784073907,0.15196460406621803,0.12978108241543318,0.11065849899218999,0.10682679651842578,2.40727045980019,0.10466393303479088,0.024105256590601917
European Union,2022-01-03,447593544,0.29143701415824913,0.29143701415824913,0.29143701415824913,0.29143701415824913,0.29143701415824913,0.29143701415824913,0.29143701415824913,7.868799382272726,0.29143701415824913,0.3810215814909073
North America,2022-01-03,375152636,0.621503494797796,0.621503494797796,0.621503494797796,0.621503494797796,0.621503494797796,0.621503494797796,0.621503494797796,1.243006989595592,0.621503494797796,0.3717724110567092
Latin America and Caribbean,2022-01-10,655119303,0.5224793199761528,0.5569709017386538,0.5536031765151984,0.5325693031562246,0.4978412378960831,0.47093853478033926,0.4633012128515639,19.193258133952718,0.3998595444573483,0.07257120921683481
Asia,2022-01-10,4666863690,0.22042948112958344,0.5241531221173817,0.4270772931804677,0.3068456054487648,0.20480664945790536,0.15810689533592476,0.1324517885394128,0.45596490353177127,0.009305406194525944,0.022893983432372332
Oceania,2022-01-10,44446737,0.2614266057526017,0.2903393743320445,0.28942260068829745,0.2660408426208113,0.23913536545968428,0.22161008515062647,0.2201432970079796,4.883749859655408,0.21233695041980039,0.05142559733912525
European Union,2022-01-10,447593544,0.1918398501315239,0.1918398501315239,0.1918398501315239,0.1918398501315239,0.1918398501315239,0.1918398501315239,0.1918398501315239,5.179675953551145,0.1918398501315239,0.3590628197264615
North America,2022-01-10,375152636,0.8304914464439827,0.8304914464439827,0.8304914464439827,0.8304914464439827,0.8304914464439827,0.8304914464439827,0.8304914464439827,1.6609828928879653,0.8304914464439827,0.49221858593044776
Latin America and Caribbean,2022-01-17,655119303,0.683937618453186,0.7139889336997772,0.7103471710813449,0.683937618453186,0.6505694308791796,0.6237614954560465,0.6167251516263595,25.58624855476991,0.5330468448910398,0.12479726917770273
Asia,2022-01-17,4666863690,0.3232874746995465,0.685800362182693,0.6312478354547008,0.42581253376847084,0.2693003899184447,0.17213903011549458,0.16057078249684587,0.3835679600790118,0.007827917552632893,0.021987807404762666
Oceania,2022-01-17,44446737,0.33223691082064144,0.3609711857998176,0.3595840034051161,0.3414204088820764,0.30805301634258253,0.2909553012282368,0.2866493813544936,6.375797896087569,0.2772086041777204,0.1272781846730391
European Union,2022-01-17,447593544,0.2090535968623351,0.2090535968623351,0.2090535968623351,0.2090535968623351,0.2090535968623351,0.2090535968623351,0.2090535968623351,5.6444471152830475,0.2090535968623351,0.40492764569455003
North America,2022-01-17,375152636,0.9229109718433177,0.9229109718433177,0.9229109718433177,0.9229109718433177,0.9229109718433177,0.9229109718433177,0.9229109718433177,1.8458219436866354,0.9229109718433177,0.5414558782415166
Latin America and Caribbean,2022-01-24,655119303,0.930712513593103,0.9475910214056847,0.9453074078174876,0.930712513593103,0.8968383284814907,0.8690676541251756,0.8519215134922097,36.1567376196776,0.7532653670766165,0.19449037666350064
Asia,2022-01-24,4666863690,0.3525650707160309,0.6767327036968445,0.6477796764104252,0.4668833895373275,0.29969543511703556,0.19548824617264815,0.18517550656193138,0.5062877789359167,0.010332403651753403,0.027069292868076033
Oceania,2022-01-24,44446737,0.3158166744501856,0.3691950832580364,0.3656338181303731,0.3244595654057836,0.2877222352916305,0.2714101198980522,0.26756052420480625,5.671048534535801,0.24656732758851307,0.15813534298367055
