continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Asia,2021-01-11,4653336159,5942.093482932905,10184.873195841588,9787.766061400956,7201.965881259458,4772.981557881587,1706.1757235918649,486.87142183884805,16908.509295245105,338.1701859049021,1088.819
Africa,2021-01-11,1372305269,4469.374032867016,6392.655225644521,6275.961206126287,5413.539660028808,4062.4759061732607,3029.3419289171484,2849.3129881662267,148947.52486790708,2659.777229784055,780.285
"Europe, United States, Canada, and Oceania",2021-01-11,1164189376,8844.203909796917,8859.66712150536,8858.432338673021,8850.087524361472,8841.267330562745,8835.149410066388,8835.075430016595,663339.4740222035,8844.526320296047,8532
Latin America and Caribbean,2021-01-18,658737988,7201.270408780657,7372.758172853945,7330.685350300704,7263.837433526835,7149.788508035499,7086.460347303934,7055.670613355154,323862.9925183708,6747.145677466058,3046.392
Asia,2021-01-18,4653336159,6176.166511419453,9774.281002411873,9106.726978362769,7060.2497082530035,4822.409700993209,1491.2389270725002,-253.00719137638532,15610.41405714988,312.2082811429976,1189.857
Africa,2021-01-18,1372305269,4122.114779532907,6899.566880824736,6225.684850135333,5045.122186674036,3662.4181596498584,2918.5551137816688,2850.106895191977,125148.85820124095,2234.801039307874,891.43
"Europe, United States, Canada, and Oceania",2021-01-18,1164189376,9181.9831417308,9196.793204765281,9195.283005501755,9187.190578933838,9178.662781977273,9173.502281924442,9171.23084098505,688664.4740222032,9182.19298696271,8836.859
Latin America and Caribbean,2021-01-25,658737988,6116.48943005127,6233.674797771497,6229.5202611014065,6152.542307078656,6043.099638723556,5967.685228557642,5963.194002102505,271396.3639469422,5654.090915561296,3670.001
Asia,2021-01-25,4653336159,6253.413639136617,9768.715425328457,8817.778532427275,7033.371726033486,5029.352947873232,1182.01612109552,142.4400395559273,16204.4616761975,324.08923352395,1130.573
Africa,2021-01-25,1372305269,3774.251389674699,5636.193839102602,5342.891554060913,4403.84549467998,3147.6380544316116,2508.064196865124,2216.241942608483,78844.85820124068,1407.9438964507265,903.288
"Europe, United States, Canada, and Oceania",2021-01-25,1164189376,7991.681682124995,8008.225757501118,8006.29220680559,7998.755015792033,7989.04426177027,7983.754860511669,7981.135838219448,599393.045450775,7991.907272677,8818.717
Latin America and Caribbean,2021-02-01,658737988,5359.959271303766,5428.136826623199,5425.8517591755135,5363.214844225866,5269.43243105629,5209.015392816635,5196.8081646941055,235265.3068994282,4901.360560404754,3733.572
Asia,2021-02-01,4653336159,5384.315004140666,7862.463545999803,7745.953030843234,6018.379297941928,4670.152492411372,1394.6538488723493,796.1362535221158,10057.564594782449,201.15129189564897,1167.001
Africa,2021-02-01,1372305269,3171.1177089651346,5034.002650571149,4981.218620742093,3937.8125685059476,2689.82164939904,2138.5957038200017,1904.6267110953834,51152.90714451097,913.444770437696,794.001
"Europe, United States, Canada, and Oceania",2021-02-01,1164189376,6038.493800978484,6055.540768666416,6053.47092401818,6044.544582782797,6036.060032123687,6031.403833526921,6029.710646844437,452830.6640937714,6037.742187916952,8519.856
Latin America and Caribbean,2021-02-08,658737988,4529.978106898423,4637.391920715491,4632.265282875883,4563.62960025877,4459.050079889553,4410.906560909403,4399.53567904806,199427.9354708568,4154.74865564285,3482.998
Asia,2021-02-08,4653336159,4865.454471729817,7332.850073019486,6496.279935321461,5616.951394759242,3844.884025593343,1242.6123625693165,242.42101484847183,5006.612213830152,100.13224427660303,958.142
Africa,2021-02-08,1372305269,2936.216662894328,4843.759537633115,4791.188989370589,3514.1166148397915,2231.9275574520607,1569.7294365775367,1541.7536422368448,34052.90714451103,608.0876275805541,579.431
"Europe, United States, Canada, and Oceania",2021-02-08,1164189376,4531.8327503582595,4548.7696284601525,4546.945443607393,4537.95312023591,4528.80278118622,4524.590928728846,4521.813142923801,339828.69980805804,4531.049330774107,7800.904333333334
Latin America and Caribbean,2021-02-15,658737988,4276.00386626206,4354.878099917812,4346.94101872578,4302.7666702582,4215.979594957581,4161.433630365236,4145.35712851199,188322.90689942814,3923.3938937380863,3581.285
Asia,2021-02-15,4653336159,5118.4815050591815,8243.022283105647,7655.4629844596275,6156.840000895625,4369.85858822047,1389.6594363491333,611.5794290481936,13583.159832877738,271.66319665755475,856.145
Africa,2021-02-15,1372305269,2834.093247099819,4819.612905209526,4671.286747358933,3565.2488266328983,2344.8557752132165,1549.6917621870782,1315.656329500017,31918.442737731253,569.9721917452009,487.142
"Europe, United States, Canada, and Oceania",2021-02-15,1164189376,3934.7031434139394,3951.1350143041614,3947.4173003602837,3940.46880090884,3930.5409411590217,3926.385904493454,3923.5033339765077,295042.9855223433,3933.9064736312444,6631.001
Latin America and Caribbean,2021-02-22,658737988,4059.2630780289537,4157.559940064752,4152.718276265269,4092.788648484206,4002.126965824638,3955.5215767622217,3945.0992263673484,177721.9926137139,3702.541512785706,3176.431
Asia,2021-02-22,4653336159,5108.757039047875,8572.696559129208,8033.459312616053,6258.3255913953,4292.585826317583,1821.6107494902417,830.1992556292118,7501.136023353935,150.0227204670787,860.144
Africa,2021-02-22,1372305269,2495.1930314797937,4409.364385661537,4244.668803477361,3097.570513138788,1949.1191475815829,1110.5067753363692,946.6928112420942,26411.77607106461,471.63885841186806,389.427
"Europe, United States, Canada, and Oceania",2021-02-22,1164189376,2982.4082035391975,3001.7525763042704,2995.1728167411457,2987.9448664178344,2979.246466712023,2972.58139834632,2971.9367570023255,223600.1283794861,2981.3350450598145,5470.004
Latin America and Caribbean,2021-03-01,658737988,5447.404956510689,5548.280198309082,5532.421823122571,5461.922349269245,5376.337445149351,5327.7950272061025,5323.0819441387475,241808.10321154812,5037.668816907252,3242.715
Asia,2021-03-01,4653336159,5835.101790239211,9102.375253657525,8723.52033515845,7004.424927740109,4833.507278067958,2192.556150354706,1516.7979831230853,27235.592893289948,544.711857865799,960.147
Africa,2021-03-01,1372305269,2541.591501685223,4600.533516161812,4519.525305882174,3168.4187911619283,1876.7587978583779,1267.1267616840898,1072.4870520518662,39127.30116753673,698.7018065631559,335.714
