region,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Sub-Saharan Africa,2020-04-06,1211214422,-0.10307706415833555,0.07007075917888424,0.06171514995382165,-0.024116258028752863,-0.11934924611138496,-0.19948901059550664,-0.22550298190268708,-0.4857134921667801,-0.010119031086807917,0.0030432266434819583
Europe & Central Asia,2020-04-06,923927595,0.6251616792429979,0.6294613993518923,0.6288899957472267,0.625567844114715,0.6231253439180974,0.6201994731142911,0.619094773003483,36.98099603054728,0.6267965428906319,0.4322236960570487
Middle East & North Africa,2020-04-06,493379661,0.064802727646157,0.10746748819149236,0.09364842578558329,0.0722903026788026,0.054460009291718854,0.047803334072709605,0.04504603486233557,1.379210445596229,0.06567668788553471,0.03740993287520217
East Asia & Pacific,2020-04-06,2362944397,-0.06131895124903031,-0.02421591451221882,-0.025345744897983635,-0.04273914843991428,-0.06685111646562339,-0.10105674086929264,-0.10604283344674885,-0.576258717779384,-0.014055090677545953,0.0019286530845947789
North America,2020-04-06,376814276,0.8878664940723234,0.8878720950541391,0.8878705139958238,0.887866733474118,0.8878630667624385,0.8878596066523026,0.8878587806373225,3.551462800702952,0.887865700175738,0.2963189218446703
Other,2020-04-06,3675292,-0.09231012076375333,0.04170894404720614,0.023452982860212093,-0.04191819827793372,-0.09438789625347803,-0.13006364835715717,-0.17886071132635267,-0.27968633060523407,-0.046614388434205685,0.007781694624535955
Latin America & Caribbean,2020-04-13,660258572,0.11532575566756156,0.12767942038655328,0.12725036084765443,0.12058841436950231,0.11348578486153213,0.10842662319719105,0.10799112913575162,6.1318458564402425,0.12513971135592333,0.04729798494763049
South Asia,2020-04-13,1918999115,-0.0686205900436984,0.5774735533782236,0.286062762361005,-0.02738616395298604,-0.12391920076769629,-0.21944883229577475,-0.24803837849264412,-1.8969449356871876e-4,-2.3711811696089845e-5,0.0021662855222317288
Sub-Saharan Africa,2020-04-13,1211214422,-0.07341831878874461,0.057246360662390236,0.051706362913122195,-0.01910786070616018,-0.11600257699872962,-0.22191233173945113,-0.23660367513349023,-0.5381378537858323,-0.011211205287204842,9.318746371400125e-4
Europe & Central Asia,2020-04-13,923927595,0.5272655486950963,0.5307844909296399,0.5304500928937422,0.5279088023940824,0.5254733250086441,0.5226340283139264,0.5218161673668644,31.196754896370518,0.5287585575656021,0.45629744395717503
Middle East & North Africa,2020-04-13,493379661,0.05213297078457335,0.08567317519269951,0.07619767986915409,0.06165728137059596,0.042503545446911165,0.030747801647736432,0.02879886724133934,1.1826397158595596,0.05631617694569331,0.03685984939699409
East Asia & Pacific,2020-04-13,2362944397,-0.05607523691071914,0.013314990976060169,-0.013548803472800752,-0.04027271782364937,-0.06937067739975994,-0.102767157928263,-0.10495887158077813,-0.6451183273317748,-0.015734593349555483,0.002829436024177424
North America,2020-04-13,376814276,0.8453214784060845,0.8453267222451998,0.8453261906190804,0.8453223357440601,0.8453187495976177,0.8453144335992305,0.8453140996416632,3.381284231657124,0.845321057914281,0.5673882695463481
Other,2020-04-13,3675292,-0.08446500066813782,0.027907952094764585,2.2853153633343244e-4,-0.05192476959900087,-0.10120290177288646,-0.12734714330891408,-0.16088918008238898,-0.27968633060523407,-0.046614388434205685,0.03109956977568041
Latin America & Caribbean,2020-04-20,660258572,0.15890788153054763,0.16866639764586794,0.16816727831329176,0.16367169273902188,0.15484392655265036,0.1507981590583957,0.14993997667040912,8.175928872651863,0.16685569127860944,0.07427862670747726
South Asia,2020-04-20,1918999115,-0.06783017270799482,0.7684132767561302,0.2701218164650194,-0.049234413118515785,-0.13096803454373476,-0.2171106960834622,-0.22827283353761577,-1.8969449356871876e-4,-2.3711811696089845e-5,0.0027245974003484623
Sub-Saharan Africa,2020-04-20,1211214422,-0.07195875222541989,0.05032965226761846,0.04014819660812988,-0.015522510925104193,-0.11919204150058717,-0.2176012819132623,-0.25064115055089453,-0.837398302509726,-0.017445797968952622,0.003915739371868212
Europe & Central Asia,2020-04-20,923927595,0.36644032973724655,0.37070140056074496,0.3693919786977287,0.36759955529771504,0.36532428517243004,0.3633060885601112,0.3622757565566152,21.743426003675783,0.36853264413009806,0.40725193406524457
Middle East & North Africa,2020-04-20,493379661,0.022884819704678983,0.053640998671751504,0.050610741010178054,0.031825838428008874,0.01482343554736986,-4.0860320638277166e-4,-0.002486814509028841,0.5000538157488558,0.02381208646423123,0.028260183996518657
East Asia & Pacific,2020-04-20,2362944397,-0.05701691743068313,-0.009066873592192212,-0.015536476048101185,-0.03616954961233354,-0.06488726424392986,-0.09692678462626783,-0.1031649649056252,-0.6608335873952075,-0.016117892375492864,0.010422843648487256
North America,2020-04-20,376814276,0.7727506028325317,0.7727551715344975,0.772754826210096,0.772751105948835,0.7727474887364235,0.7727437886152031,0.7727434590759192,3.091001022899789,0.7727502557249473,0.6205027646033241
Other,2020-04-20,3675292,-0.07381292188431737,0.020737473608167564,0.0026451996471562973,-0.037808678471834285,-0.10450868631312854,-0.12891194386486998,-0.14132883223663498,-0.27968633060523407,-0.046614388434205685,0.023317875151144453
Latin America & Caribbean,2020-04-27,660258572,0.19897471010313356,0.2130553197330203,0.21108990672757671,0.2052275145998711,0.1966900370002412,0.19149178242134524,0.19033188202926285,10.212431525332818,0.20841696990475136,0.11703248284370626
South Asia,2020-04-27,1918999115,-0.0650895027682976,0.7854937472234452,0.08206955094740286,-0.05900783673761508,-0.13181507221343308,-0.20432395139727894,-0.23537431895540245,-1.8969449356871876e-4,-2.3711811696089845e-5,0.003900835566565647
Sub-Saharan Africa,2020-04-27,1211214422,-0.04117627742384153,0.08119763439516416,0.070915391191028,0.003560645752479143,-0.10225969417700811,-0.2087779462634818,-0.2604902541573225,-1.1037095304320046,-0.022993948550666766,0.0017338796185503147
Europe & Central Asia,2020-04-27,923927595,0.22153556872133962,0.2241817584694061,0.22389510859992412,0.22236315848399255,0.22058136368839082,0.218249189716464,0.21778459434452924,13.181315060957887,0.22341211967725233,0.3229842918589308
Middle East & North Africa,2020-04-27,493379661,0.03560321708696728,0.06537213789664231,0.06194961568030415,0.04568969733604355,0.02893723219687079,0.016046176071980726,0.010905021293393682,0.5758534543561767,0.027421593064579843,0.02530647488527096
East Asia & Pacific,2020-04-27,2362944397,-0.06138680133955598,-0.006772292829390472,-0.01718105446275211,-0.042377824664490575,-0.06962642229730463,-0.09216884004250173,-0.09891039074692433,-0.6166127294249172,-0.015039334864022369,0.0029563539492800006
North America,2020-04-27,376814276,0.5949973656220994,0.5950019814355849,0.5950017474370465,0.594997953435984,0.5949941132769044,0.5949912877225266,0.5949901626906553,2.3799876216983975,0.5949969054245994,0.6043144182785686
Other,2020-04-27,3675292,-0.0614030953967859,0.060028992086394256,0.05314776053130986,-0.014615397503171843,-0.07700451657674728,-0.11307019255309526,-0.133652377213162,-0.27968633060523407,-0.046614388434205685,0.015536180526608497
Latin America & Caribbean,2020-05-04,660258572,0.41151459467513307,0.42685534332333785,0.42134657829894245,0.4132374097999081,0.40555102571128726,0.3983236482705678,0.3977147172326309,20.01648851327702,0.4084997655770821,0.19467509465367458
South Asia,2020-05-04,1918999115,0.06881283804461999,0.22344548458848876,0.20899206516914756,0.09007873796504082,0.013393496140330002,-0.06151303775728666,-0.08327724763699708,-4.1956342686934485e-4,-5.2445428358668106e-5,0.005397188523455885
Sub-Saharan Africa,2020-05-04,1211214422,0.012925826075932019,0.1364318718833884,0.11108355101771528,0.035197921624236087,-0.09119972878915855,-0.20079426301001219,-0.22873925950903723,-0.8443432916173071,-0.01759048524202723,0.002465376852984665
Europe & Central Asia,2020-05-04,923927595,0.19487971534543544,0.19704462253746036,0.19654459084673628,0.1952890690345979,0.19362277956323443,0.19262705967299784,0.1922874418968581,11.439311851672326,0.19388664155376825,0.23758831448258674
Middle East & North Africa,2020-05-04,493379661,0.1348751763126379,0.16983529085036683,0.15646525185780574,0.1351347326211134,0.11492091163413799,0.1005104503429977,0.0972699473592389,2.1852901977137558,0.10406143798636933,0.023859313487184872
East Asia & Pacific,2020-05-04,2362944397,-0.04152623030709477,0.03719716545498259,-7.812433295938631e-4,-0.028597337286994078,-0.047474380353646296,-0.07246143784725796,-0.07791760061616629,-0.6159701207614919,-0.01502366148198761,0.0024364517452502713
North America,2020-05-04,376814276,0.5174084174135216,0.5174127925843508,0.517412171827036,0.5174088400649961,0.5174056389025574,0.5174033157721862,0.5174025663664611,2.0696315972754764,0.5174078993188691,0.5477881628879688
Other,2020-05-04,3675292,0.05723530867612172,0.20640546370892005,0.19781387714046766,0.15289078565422815,0.055553275825941016,-0.004373959252068015,-0.009204304443763812,0.2526567128950533,0.04210945214917556,0.007781694624535955
Latin America & Caribbean,2020-05-11,660258572,0.45157727316625734,0.46545495748707433,0.4628375150411566,0.4529846559897091,0.44441368716687296,0.43771261235221587,0.4350812559408711,21.91156172609907,0.44717472910406264,0.23899757866377236
South Asia,2020-05-11,1918999115,0.08829330556469873,0.3445603635393415,0.2539561340240452,0.12809916166826968,0.031072554698429185,-0.03424626257051472,-0.06080584857658489,-4.1956342686934485e-4,-5.2445428358668106e-5,0.008449404626223603
Sub-Saharan Africa,2020-05-11,1211214422,0.04391267227607382,0.1451323001652789,0.1257827359131095,0.047522543212518926,-0.06618682063285128,-0.20147442138651392,-0.23848459001834604,-0.7507040971055232,-0.015639668689698398,0.0037743110690932643
Europe & Central Asia,2020-05-11,923927595,0.19727281291469953,0.20036217909487697,0.19968054983800787,0.19790160855908648,0.19599362684657337,0.19489720787512468,0.19468568847341336,11.53418632379713,0.1954946834541886,0.18348699716020497
Middle East & North Africa,2020-05-11,493379661,0.1521526930826595,0.1852521660245862,0.1755912952656864,0.1521526930826595,0.12432046555562229,0.10355838629621035,0.10114248472599699,2.16404489550824,0.10304975692896383,0.02299020591365642
East Asia & Pacific,2020-05-11,2362944397,-0.036025379404204895,0.052995510889400695,0.049341743936438795,-0.028528328246091174,-0.04680415976886431,-0.06991888556370066,-0.07361828816678635,-0.643880819233771,-0.015704410225213926,0.0022006865699430167
North America,2020-05-11,376814276,0.4422515154929666,0.442256567864634,0.44225568054036624,0.4422525067812634,0.44224923240990244,0.44224694028176414,0.4422466632575873,1.7690060445429685,0.4422515111357421,0.5217803902949791
Other,2020-05-11,3675292,0.07846047551934253,0.23786175541089047,0.22396323945377375,0.15934819231318004,0.06264861327392449,0.0030383057662634132,-0.005885748295970174,0.2526567128950533,0.04210945214917556,0.02720872246341243
Latin America & Caribbean,2020-05-18,660258572,0.48484482363263365,0.502909591910124,0.49973045692660983,0.4892236853874986,0.47918548869435723,0.4725486441864746,0.4704458987272728,23.57685627376303,0.48116033211761283,0.2880042881139603
South Asia,2020-05-18,1918999115,0.16911948535874657,0.26349966114294443,0.24819281563360227,0.16911948535874657,0.02718322207856014,-0.03924752902715658,-0.0495676728393742,-4.1956342686934485e-4,-5.2445428358668106e-5,0.008836429296633625
Sub-Saharan Africa,2020-05-18,1211214422,0.050855217461834225,0.16015704273629833,0.14198081276955918,0.060398325697213776,-0.06519542056529493,-0.19254632716712172,-0.23217578470077346,-0.5917325988049758,-0.01232776247510366,0.003526460651737517
Europe & Central Asia,2020-05-18,923927595,0.15056092237986357,0.153229735703667,0.15277378371142922,0.1513353867355025,0.14961138397539728,0.14824238526325811,0.14732107914301748,8.735389396116034,0.14805744739179721,0.1370394181158752
Middle East & North Africa,2020-05-18,493379661,0.1606917594015789,0.2048524640140881,0.1922881303816121,0.1606917594015789,0.13165822868943297,0.11432783061432268,0.10961480308029364,2.2813622569144263,0.108636297948306,0.0203549128467215
East Asia & Pacific,2020-05-18,2362944397,-0.03445644134217694,0.15404756495441493,0.06995714802089052,-0.019498771040300553,-0.04341538996064568,-0.06203479469848633,-0.07023344723087514,-0.6151769215153886,-0.015004315158911914,0.0027326923173469834
North America,2020-05-18,376814276,0.3327170828734694,0.3327217118349587,0.332720786341321,0.33271741727419896,0.3327141560531595,0.33271155963975535,0.3327107496330554,1.330866745231642,0.3327166863079105,0.4118739917380413
Other,2020-05-18,3675292,0.06210514669548373,0.24011914657937458,0.22593031058521337,0.16559353061904827,0.06210514669548373,-0.007757609278002015,-0.014668100628762079,0.2526567128950533,0.04210945214917556,0.03109956977568041
Latin America & Caribbean,2020-05-25,660258572,0.5075807114138302,0.5271829012484257,0.5254068018992966,0.5154071279113781,0.5032370875243979,0.497578353460938,0.4945300784396188,24.643302102504197,0.5029245327041673,0.33348465182819315
South Asia,2020-05-25,1918999115,0.17660027178017434,0.30918666023471686,0.3031228049136708,0.17660027178017434,0.0377058600257196,-0.03923949727681721,-0.06387532712530565,-4.1956342686934485e-4,-5.2445428358668106e-5,0.011136743020332242
Sub-Saharan Africa,2020-05-25,1211214422,0.0489849392743627,0.17003837136907865,0.1422924253250341,0.06405162687917555,-0.05866888092935045,-0.18291635576427584,-0.2318084660114563,-0.6043008582859961,-0.012589601214291589,0.004470059059451985
Europe & Central Asia,2020-05-25,923927595,0.11267915604637785,0.11520157359190744,0.11489329172306006,0.11351521154065064,0.1116998088711568,0.10965348633878276,0.10833308301423154,6.4711006483133815,0.10967967200531153,0.10602281015321335
Middle East & North Africa,2020-05-25,493379661,0.13218395573956143,0.18497201842780608,0.18109322493412056,0.14623186759186624,0.11762708735286512,0.10436489368896928,0.0984917701725819,1.9946418847910967,0.09498294689481412,0.025191147877496312
East Asia & Pacific,2020-05-25,2362944397,-0.034417131231139764,0.27478523587902765,0.08478065493060406,-0.02031948638002116,-0.04271111092001382,-0.05806266453568908,-0.059200793541177646,-0.6725847169521546,-0.016404505291515967,0.002031363922948882
North America,2020-05-25,376814276,0.2744010290715513,0.27440569585003904,0.27440420932751214,0.2744010882716009,0.27439831801822834,0.2743958858192776,0.27439545092505546,1.0976029108827916,0.2744007277206979,0.3384768256497798
Other,2020-05-25,3675292,0.040136996296997435,0.18377841426840752,0.18063293229426094,0.11411016329057387,0.035635766656371734,-0.022868851159660017,-0.03073149505581252,0.2526567128950533,0.04210945214917556,0.01556338924907191
Latin America & Caribbean,2020-06-01,660258572,0.5259110137914343,0.5512967354469233,0.5493506485170729,0.5354397675419235,0.5202300422131022,0.5129907543664202,0.5128793755176346,25.161184057393783,0.5134935521917099,0.35585634168790464
South Asia,2020-06-01,1918999115,0.2511607732883692,0.3641031082817269,0.348026057965602,0.2511607732883692,0.09872649837470421,0.026746058100008924,-0.04033228547103701,-0.0010846054499676397,-1.3557568124595497e-4,0.014389949314802053
Sub-Saharan Africa,2020-06-01,1211214422,0.06738428459843217,0.17525241436714142,0.15503887538840758,0.06738428459843217,-0.054788199895353606,-0.1643142853148078,-0.2072907671012043,-0.585319779242982,-0.012194162067562124,0.006864680480166872
Europe & Central Asia,2020-06-01,923927595,0.1845547956364667,0.18741021280876702,0.18687762753616152,0.18488865778092864,0.18290845966686126,0.18096632140925664,0.17831915720232056,10.56402941903321,0.17905134608530862,0.09192105578359741
Middle East & North Africa,2020-06-01,493379661,0.37815035392386787,0.4296137388072429,0.4232166684817816,0.3993711594674266,0.3615741129723631,0.3384417969136855,0.33378221402744407,6.633618368990545,0.3158865889995498,0.027912581503841117
East Asia & Pacific,2020-06-01,2362944397,9.092028882094796e-4,0.3565924991602016,0.22200354960377192,0.04478314553913091,-0.0024446252717898543,-0.027003033969989623,-0.03306952423211166,-0.302043128407567,-0.007366905570916268,0.0024605741918352895
North America,2020-06-01,376814276,0.2165341008791782,0.2165428818250881,0.2165404465259625,0.21653720495231635,0.21653356357407097,0.21653107607175665,0.21652971519773118,0.8661495166797522,0.21653737916993804,0.2842249002264447
Other,2020-06-01,3675292,0.1571338084579601,0.32780931073087377,0.3050665686428611,0.21687290834220277,0.12518406964689915,0.06176044709904853,0.04643019870326242,0.5844626948327426,0.09741044913879043,0.011672541936803933
Latin America & Caribbean,2020-06-08,660258572,0.552660987671174,0.5775840507228904,0.5770988636459419,0.5625498443668469,0.5478863572078057,0.542167847303297,0.5411566832705813,26.497801817099788,0.5407714656550978,0.3969223742240184
South Asia,2020-06-08,1918999115,0.31038080477914504,0.465114825504159,0.4133148178442951,0.31038080477914504,0.11073396906453649,0.03548821935071946,0.022904291445379855,-0.0010846054499676397,-1.3557568124595497e-4,0.020092349026435065
Sub-Saharan Africa,2020-06-08,1211214422,0.09240124828483426,0.21911851110864103,0.19001238413255875,0.09240124828483426,-0.027634029287207533,-0.14320746492667455,-0.17478324110305846,-0.31323394561319734,-0.0065257072002749454,0.016312058080827575
Europe & Central Asia,2020-06-08,923927595,0.17366637543897362,0.17572827906723826,0.17560987003609785,0.17413505429451953,0.17147229070347067,0.16950792141714238,0.1659828872558275,9.841341372713496,0.16680239614768635,0.07307358321730828
Middle East & North Africa,2020-06-08,493379661,0.4069966862217335,0.45159546468238343,0.4503544282973401,0.41731366228232847,0.38483444032626307,0.3625196648502884,0.3525177027677729,6.898302972598476,0.3284906177427846,0.03842314853753163
East Asia & Pacific,2020-06-08,2362944397,0.005871644293973369,0.7234562825271433,0.215081014162139,0.06046900952017148,0.0011274120245305652,-0.02813736538606516,-0.05210118402206997,-0.28841001636515706,-0.007034390643052611,0.0019286107645130508
North America,2020-06-08,376814276,0.18872976923645543,0.1887374590995604,0.18873664676431298,0.18873260962011532,0.18872924242767267,0.18872687957180787,0.18872506905432238,0.7549314071286931,0.18873285178217328,0.24441749123114434
