custom_regions,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
European Union,2021-02-15,447045744,144.11190882005653,144.11190882005653,144.11190882005653,144.11190882005653,144.11190882005653,144.11190882005653,144.11190882005653,3891.0215381415255,144.11190882005653,115.78104745361361
North America,2021-02-15,370982987,170.14916773992573,170.14916773992573,170.14916773992573,170.14916773992573,170.14916773992573,170.14916773992573,170.14916773992573,340.29833547985146,170.14916773992573,136.72513586182322
Latin America and Caribbean,2021-02-22,658737988,176.04794820293785,178.93386302968278,178.88158134341796,176.32306977676387,173.1411873253285,171.09659248185952,170.66065213995117,7999.454276184267,166.65529742050555,110.44370249172069
Asia,2021-02-22,4678110154,59.7185156305984,75.95189740157318,71.89264956867993,60.18732648312957,43.22650592468306,23.645135695544063,21.26641110813948,109.32916234299198,2.1865832468598394,8.412166488430803
Oceania,2021-02-22,43430556,-33.183263817844086,-14.789776349914785,-15.799397783067999,-23.0547046373434,-33.183263817844086,-36.64633117578541,-37.83998990690256,-529.8787413942231,-23.03820614757492,2.5177381258178384
European Union,2021-02-22,447045744,144.59349660680854,144.59349660680854,144.59349660680854,144.59349660680854,144.59349660680854,144.59349660680854,144.59349660680854,3904.02440838383,144.59349660680854,119.44801290849556
North America,2021-02-22,370982987,171.90989289928226,171.90989289928226,171.90989289928226,171.90989289928226,171.90989289928226,171.90989289928226,171.90989289928226,343.8197857985645,171.90989289928226,140.44336674662657
Latin America and Caribbean,2021-03-01,658737988,181.76703966300028,184.7408368410011,184.6960993312773,182.10207951204862,178.81440304137644,176.7323813479919,176.2934001967642,8252.521909525889,171.92753978178933,113.88953458482901
Asia,2021-03-01,4678110154,60.52321777254529,77.07063775262658,73.14173998918054,61.22522565736421,44.3278323494466,23.839611036618606,21.434311054901077,113.40920382637144,2.268184076527429,8.555793439888005
Oceania,2021-03-01,43430556,-33.386877962321606,-14.71813007923183,-15.619302209115492,-23.02002486462504,-33.386877962321606,-36.90478810714868,-38.35328753456995,-530.4822302567618,-23.064444793772257,2.5292461525628793
European Union,2021-03-01,447045744,144.52070253390212,144.52070253390212,144.52070253390212,144.52070253390212,144.52070253390212,144.52070253390212,144.52070253390212,3902.0589684153574,144.52070253390212,122.88949181898487
North America,2021-03-01,370982987,172.90369750602278,172.90369750602278,172.90369750602278,172.90369750602278,172.90369750602278,172.90369750602278,172.90369750602278,345.80739501204556,172.90369750602278,144.2740008991302
Latin America and Caribbean,2021-03-08,658737988,187.36563961044308,190.5381586894712,190.4327302206417,187.8625103864227,184.3639253849281,182.24301788363738,181.85934135102906,8500.74087760426,177.09876828342203,117.41946597235965
Asia,2021-03-08,4678110154,61.45626671735765,78.14501306358615,74.42127180055401,62.36100471485153,45.04617984637859,23.97201577207211,21.65190995301072,117.63126847255134,2.3526253694510273,8.679604633069241
Oceania,2021-03-08,43430556,-33.56610079495758,-14.597436040100934,-15.55534271206553,-23.00084492306397,-33.56610079495758,-37.10974655311421,-38.80197377841642,-530.2161470143521,-23.052875957145744,2.538465468106525
European Union,2021-03-08,447045744,145.5250062892663,145.5250062892663,145.5250062892663,145.5250062892663,145.5250062892663,145.5250062892663,145.5250062892663,3929.17516981019,145.5250062892663,126.30726085158747
North America,2021-03-08,370982987,173.3119459657649,173.3119459657649,173.3119459657649,173.3119459657649,173.3119459657649,173.3119459657649,173.3119459657649,346.6238919315298,173.3119459657649,147.30001513519542
Latin America and Caribbean,2021-03-15,658737988,192.8683227019584,196.2615817033307,196.0206309217906,193.4196728352903,189.89531255212563,187.7066726126385,187.32636566197476,8744.831709686925,182.18399395181095,121.17817056372142
Asia,2021-03-15,4678110154,62.55957752647541,79.34639916108442,75.84980004408548,63.70710807543134,45.9353998403649,24.354405056943154,21.937660467439787,122.67060758943411,2.4534121517886827,8.803594787406253
Oceania,2021-03-15,43430556,-33.57950748556198,-14.293697199323313,-15.169909620124459,-22.88279748193726,-33.57950748556198,-37.153765377052046,-39.129249312047826,-528.1844405089107,-22.964540891691772,2.561497639281124
European Union,2021-03-15,447045744,147.54415026196622,147.54415026196622,147.54415026196622,147.54415026196622,147.54415026196622,147.54415026196622,147.54415026196622,3983.6920570730877,147.54415026196622,129.65278067830124
North America,2021-03-15,370982987,173.57285613260566,173.57285613260566,173.57285613260566,173.57285613260566,173.57285613260566,173.57285613260566,173.57285613260566,347.14571226521133,173.57285613260566,149.64459623589153
Latin America and Caribbean,2021-03-22,658737988,198.51860181364472,202.07561254325404,201.72426238096654,199.13815032833645,195.61402627680488,193.26127495025167,192.96148561144958,8992.404958211015,187.34176996272944,125.34523311363463
Asia,2021-03-22,4678110154,63.69725739589998,80.50270343932151,77.20625350434953,65.27459276223244,46.57681047606857,24.704232611362368,22.490119330388683,125.53660343847865,2.5107320687695727,8.993158493861893
Oceania,2021-03-22,43430556,-33.771847298086605,-13.987922416351461,-14.734458086752962,-22.976316541042223,-33.771847298086605,-37.35541730381831,-39.62545836379253,-529.606661694379,-23.026376595407783,2.5925886527141553
European Union,2021-03-22,447045744,150.618175097149,150.618175097149,150.618175097149,150.618175097149,150.618175097149,150.618175097149,150.618175097149,4066.690727623023,150.618175097149,133.15041357378408
North America,2021-03-22,370982987,174.095880745142,174.095880745142,174.095880745142,174.095880745142,174.095880745142,174.095880745142,174.095880745142,348.191761490284,174.095880745142,151.64118402011786
Latin America and Caribbean,2021-03-29,658737988,204.2484197522248,207.96254957293164,207.56558087131654,204.9408925154807,201.38638102002835,198.9960042927146,198.718132720593,9243.92393333255,192.58174861109475,130.10023518890588
Asia,2021-03-29,4678110154,65.32103578489183,82.54086540866895,79.06812704730413,67.66268513320709,47.89145767799647,25.777959318584497,23.532088093534302,130.96562144931386,2.619312428986277,9.161880557690404
Oceania,2021-03-29,43430556,-33.80940839081653,-13.64193894165816,-14.214409771291233,-22.746437457364053,-33.80940839081653,-37.63432221803757,-39.88809461200179,-528.5769225595603,-22.981605328676533,2.6294336795197064
European Union,2021-03-29,447045744,154.57153723791183,154.57153723791183,154.57153723791183,154.57153723791183,154.57153723791183,154.57153723791183,154.57153723791183,4173.4315054236195,154.57153723791183,137.08020917877255
North America,2021-03-29,370982987,174.24454856810408,174.24454856810408,174.24454856810408,174.24454856810408,174.24454856810408,174.24454856810408,174.24454856810408,348.48909713620816,174.24454856810408,153.52914040772444
Latin America and Caribbean,2021-04-05,658737988,210.11463480438678,214.0623960014536,213.50561551454143,210.9307906209864,207.27565914804015,204.85118424762604,204.57402261330313,9496.728919392417,197.8485191540087,134.77796966928022
Asia,2021-04-05,4678110154,67.6118777724564,84.85992018587757,81.2792721067626,70.12238245647843,49.747946782729784,28.57358253200599,24.956227030623875,139.97143121058366,2.7994286242116733,9.387056935612865
Oceania,2021-04-05,43430556,-34.316866738229244,-13.739702464835617,-14.292982363727432,-22.998863132809912,-34.316866738229244,-38.27517358539249,-40.36107200044696,-537.0476854680842,-23.34989936817757,2.6708722464125643
European Union,2021-04-05,447045744,158.4635614013235,158.4635614013235,158.4635614013235,158.4635614013235,158.4635614013235,158.4635614013235,158.4635614013235,4278.516157835734,158.4635614013235,140.79302855414278
North America,2021-04-05,370982987,175.10160467087695,175.10160467087695,175.10160467087695,175.10160467087695,175.10160467087695,175.10160467087695,175.10160467087695,350.2032093417539,175.10160467087695,155.0785378737597
Latin America and Caribbean,2021-04-12,658737988,216.3465700216414,220.4311970151512,219.82483433588493,217.3248130745066,213.5349565661465,210.98899604979218,210.73447375485546,9759.710941120678,203.32731127334748,140.67606841381473
Asia,2021-04-12,4678110154,70.46910382415679,89.27270051440902,84.3706148364793,73.09252336489696,52.50578713924888,33.74426000043569,27.246526458566674,148.77352623050967,2.9754705246101936,9.709516508034467
Oceania,2021-04-12,43430556,-34.130500107763304,-13.303615050422538,-13.751255477160468,-22.687699782261156,-34.130500107763304,-38.33418958644425,-39.81411328767428,-531.5533957532891,-23.11101720666474,2.68009156195621
European Union,2021-04-12,447045744,162.24251436189198,162.24251436189198,162.24251436189198,162.24251436189198,162.24251436189198,162.24251436189198,162.24251436189198,4380.547887771083,162.24251436189198,144.88544868016905
North America,2021-04-12,370982987,175.55767203504763,175.55767203504763,175.55767203504763,175.55767203504763,175.55767203504763,175.55767203504763,175.55767203504763,351.11534407009526,175.55767203504763,157.03523137571804
Latin America and Caribbean,2021-04-19,658737988,222.48417947378107,226.65224860437283,226.03614972579487,223.56892248469123,219.73279256855386,217.0399063420132,216.7828810233729,10017.623147443059,208.70048223839706,146.103778770789
Asia,2021-04-19,4678110154,73.71692152545656,95.91223804648554,87.86025259722686,77.04743134548164,55.688527715590595,36.73867207289942,30.385020537127385,159.1294752129775,3.1825895042595493,10.136933506390166
Oceania,2021-04-19,43430556,-34.10311298887086,-12.984520547250415,-13.330582164837258,-22.306780562952536,-34.10311298887086,-38.49433379353894,-39.37527246828182,-530.1559451395177,-23.050258484326857,2.730749444392714
European Union,2021-04-19,447045744,165.99659291050315,165.99659291050315,165.99659291050315,165.99659291050315,165.99659291050315,165.99659291050315,165.99659291050315,4481.908008583585,165.99659291050315,148.74702397345717
North America,2021-04-19,370982987,176.62072141157674,176.62072141157674,176.62072141157674,176.62072141157674,176.62072141157674,176.62072141157674,176.62072141157674,353.2414428231535,176.62072141157674,158.52829229605612
Latin America and Caribbean,2021-04-26,658737988,228.60812413918558,232.80519990323344,232.400862315785,229.86620335480603,225.86096189462842,223.10198439429394,222.8216091672677,10265.876399650288,213.8724249927143,151.32542981059515
Asia,2021-04-26,4678110154,78.50072198947359,106.76789091640238,94.58928677965781,84.63718097180507,62.010048490471064,39.80077397961404,33.97999479100392,169.6867020553082,3.3937340411061645,10.760176804222098
Oceania,2021-04-26,43430556,-33.821219172142264,-12.528450115701592,-12.618081165781051,-21.789239854067304,-33.821219172142264,-38.415106109776886,-38.8523644634071,-523.7370068892537,-22.771174212576252,2.765289642312354
European Union,2021-04-26,447045744,169.19882636650118,169.19882636650118,169.19882636650118,169.19882636650118,169.19882636650118,169.19882636650118,169.19882636650118,4568.368311895531,169.19882636650118,152.3025912086527
North America,2021-04-26,370982987,177.81283331031798,177.81283331031798,177.81283331031798,177.81283331031798,177.81283331031798,177.81283331031798,177.81283331031798,355.62566662063597,177.81283331031798,159.96259014432917
Latin America and Caribbean,2021-05-03,658737988,233.93892045006362,238.1475761036207,237.87517082808105,235.31322854956736,231.19633619520746,228.36181039020323,228.0592668426771,10474.272468105337,218.21400975219447,156.3828278363486
Asia,2021-05-03,4678110154,85.16994969357151,118.29765308749401,104.73914548377611,92.42390663128373,69.66714937562476,42.93246507982441,37.69835483176335,181.11638625296936,3.6223277250593866,11.530744337121623
Oceania,2021-05-03,43430556,-33.341892337349265,-11.838279948262379,-12.092950201952648,-21.19942887451144,-33.341892337349265,-38.142345874195975,-38.22642022273914,-513.6751773138379,-22.333703361471215,2.7929314712587763
European Union,2021-05-03,447045744,172.04168167099112,172.04168167099112,172.04168167099112,172.04168167099112,172.04168167099112,172.04168167099112,172.04168167099112,4645.125405116761,172.04168167099112,155.32599522969622
North America,2021-05-03,370982987,178.74385506909545,178.74385506909545,178.74385506909545,178.74385506909545,178.74385506909545,178.74385506909545,178.74385506909545,357.4877101381909,178.74385506909545,161.36642810523276
Latin America and Caribbean,2021-05-10,658737988,239.10011319004013,243.36553030838778,243.19761723329032,240.64324343873167,236.33930870613372,233.47704336529594,233.17693685478898,10675.040981915698,222.3966871232437,160.9618868172313
Asia,2021-05-10,4678110154,92.62759217213738,129.03064220791637,115.09354588459566,100.49787924119263,76.89527590129579,46.18924103570499,41.23679392406412,192.60417083541248,3.85208341670825,12.362329843220417
Oceania,2021-05-10,43430556,-33.37296048907055,-11.368817606016961,-11.842800498759248,-21.029761977729105,-33.37296048907055,-38.02298724979593,-38.2954966526343,-514.9347316967579,-22.38846659551121,2.8090491557756403
European Union,2021-05-10,447045744,173.9544979233701,173.9544979233701,173.9544979233701,173.9544979233701,173.9544979233701,173.9544979233701,173.9544979233701,4696.771443930993,173.9544979233701,157.89843712280145
North America,2021-05-10,370982987,179.74587738833796,179.74587738833796,179.74587738833796,179.74587738833796,179.74587738833796,179.74587738833796,179.74587738833796,359.4917547766759,179.74587738833796,162.69074732529444
Latin America and Caribbean,2021-05-17,658737988,244.07862848609693,248.5321743898795,248.35851668022306,245.88047072018648,241.30365115430237,238.43012866162482,237.93504608422893,10866.570374693314,226.3868828061107,165.40781319972496
Asia,2021-05-17,4678110154,99.70751319167016,136.5793876835015,125.64256912652567,108.88240323762659,82.19133402867267,49.37361262220885,44.187964260759585,204.05664201253558,4.081132840250712,13.201493217054903
Oceania,2021-05-17,43430556,-33.19859402035953,-10.728184788941514,-11.49282904550169,-20.613149244969765,-33.19859402035953,-37.77713711532237,-38.28633030039192,-512.7774290631569,-22.29467082883291,2.845894182581192
European Union,2021-05-17,447045744,175.29820015684908,175.29820015684908,175.29820015684908,175.29820015684908,175.29820015684908,175.29820015684908,175.29820015684908,4733.051404234925,175.29820015684908,159.9013581035233
North America,2021-05-17,370982987,181.01896335072271,181.01896335072271,181.01896335072271,181.01896335072271,181.01896335072271,181.01896335072271,181.01896335072271,362.03792670144543,181.01896335072271,163.86061229271408
Latin America and Caribbean,2021-05-24,658737988,248.98917497752325,253.61981987447442,253.4612993168002,251.0071563103081,246.2047934345629,243.2599989365616,242.62208080887478,11054.409438319912,230.3001966316648,169.6404522015613
Asia,2021-05-24,4678110154,106.90353234388436,144.12822728097197,137.7241748430644,116.28556690220871,88.06194538761359,52.28795580944892,46.661097586127184,214.8964085064333,4.297928170128666,14.02744668390437
Oceania,2021-05-24,43430556,-32.990059540063335,-10.029326704004434,-11.210867917050743,-20.173765636314698,-32.990059540063335,-37.39047324500068,-38.27447311566604,-509.2262690725375,-22.1402725683712,2.8919424072458724
European Union,2021-05-24,447045744,176.13877714415634,176.13877714415634,176.13877714415634,176.13877714415634,176.13877714415634,176.13877714415634,176.13877714415634,4755.74698289222,176.13877714415634,161.45556392994092
North America,2021-05-24,370982987,181.83132737709047,181.83132737709047,181.83132737709047,181.83132737709047,181.83132737709047,181.83132737709047,181.83132737709047,363.66265475418095,181.83132737709047,164.9711745406805
Latin America and Caribbean,2021-05-31,658737988,253.93137376419932,258.7681910482856,258.57524099312894,256.13428659851775,251.29632403207174,248.15686940874167,247.39211237898658,11242.039374793514,234.20915364153151,174.00591882468856
Asia,2021-05-31,4678110154,113.14962816242199,153.3963132533952,149.58027525937723,125.26056106247897,95.35924513526871,54.180037974320214,48.717137068024414,224.85703794185807,4.497140758837161,14.749234433411047
Oceania,2021-05-31,43430556,-33.25214822193662,-9.915631217596435,-11.294198794147128,-20.232930381383955,-33.25214822193662,-37.723248119265094,-38.76467363610271,-515.381270799028,-22.407881339088174,2.908060091762737
European Union,2021-05-31,447045744,177.25894967996743,177.25894967996743,177.25894967996743,177.25894967996743,177.25894967996743,177.25894967996743,177.25894967996743,4785.991641359121,177.25894967996743,162.66550521058087
North America,2021-05-31,370982987,182.86817609121562,182.86817609121562,182.86817609121562,182.86817609121562,182.86817609121562,182.86817609121562,182.86817609121562,365.73635218243123,182.86817609121562,166.1555967794286
Latin America and Caribbean,2021-06-07,658737988,258.63752822914773,263.6655296798682,263.46240146398463,261.06160744065807,255.9692633226617,252.88564049347002,252.02447072810244,11415.153046618745,237.81568847122387,178.0443979293732
Asia,2021-06-07,4678110154,118.20469817280782,159.31193581091637,156.66119657632652,131.221689685571,99.77134207548737,56.05618249163167,50.5673321447146,236.4967959417054,4.729935918834108,15.35595360131545
Oceania,2021-06-07,43430556,-33.18237250606698,-9.512871318974069,-11.012837908469237,-20.053439869074197,-33.18237250606698,-37.800272108123146,-38.88150714485209,-513.4062237728751,-22.32200972925544,2.9126697495345595
European Union,2021-06-07,447045744,178.20713789147405,178.20713789147405,178.20713789147405,178.20713789147405,178.20713789147405,178.20713789147405,178.20713789147405,4811.592723069799,178.20713789147405,163.59069464712317
North America,2021-06-07,370982987,183.63288294563873,183.63288294563873,183.63288294563873,183.63288294563873,183.63288294563873,183.63288294563873,183.63288294563873,367.26576589127745,183.63288294563873,167.11493888532414
Latin America and Caribbean,2021-06-14,658737988,263.35790340980884,268.7083143122599,268.4328694538605,265.95757986010204,260.6870335912134,257.4769197541694,256.5705518499787,11590.119716179399,241.46082742040417,182.48197091476476
Asia,2021-06-14,4678110154,121.99254419430112,165.25058876597802,163.18806320506226,134.96939536571816,102.33352072226472,57.80862408480824,52.49160357615677,247.0522485633088,4.941044971266176,15.928620770708486
Oceania,2021-06-14,43430556,-33.06536999172519,-9.088825833692226,-10.73215121830063,-19.86703356217134,-33.06536999172519,-37.78903536041471,-38.79527214867917,-511.11236894697873,-22.222276910738206,2.914974578420471
European Union,2021-06-14,447045744,179.6980893509403,179.6980893509403,179.6980893509403,179.6980893509403,179.6980893509403,179.6980893509403,179.6980893509403,4851.8484124753895,179.6980893509403,164.44586932472842
North America,2021-06-14,370982987,184.5702661821192,184.5702661821192,184.5702661821192,184.5702661821192,184.5702661821192,184.5702661821192,184.5702661821192,369.1405323642384,184.5702661821192,167.77130294656882
Latin America and Caribbean,2021-06-21,658737988,267.93200397279844,273.56610230056543,273.0919866608283,270.75477051916147,265.2380256628796,261.98648682713923,260.98386041342326,11760.641644350706,245.0133675906397,186.85803735166806
Asia,2021-06-21,4678110154,125.04281674437952,171.04848151032968,167.13124540125682,138.55387867015298,105.20312113031586,59.5985895902142,54.134867755352246,257.49709358595896,5.149941871719179,16.372347325164476
Oceania,2021-06-21,43430556,-33.380527481131296,-9.069381909964841,-10.74982408391643,-20.067788527443767,-33.380527481131296,-38.26624279454918,-39.3721091953126,-518.7248574798916,-22.55325467303877,2.9403115784809817
European Union,2021-06-21,447045744,180.95094437077248,180.95094437077248,180.95094437077248,180.95094437077248,180.95094437077248,180.95094437077248,180.95094437077248,4885.675498010857,180.95094437077248,165.04670381114286
North America,2021-06-21,370982987,185.44371117660154,185.44371117660154,185.44371117660154,185.44371117660154,185.44371117660154,185.44371117660154,185.44371117660154,370.8874223532031,185.44371117660154,168.38265173599459
Latin America and Caribbean,2021-06-28,658737988,272.52184055156624,278.2227625708137,277.785985187047,275.34788701451276,269.75821471605,266.46510326675104,265.5765673905515,11933.423530239828,248.6129902133297,190.82289158442563
Asia,2021-06-28,4678110154,128.15386626734056,175.23845317403388,170.4521074454533,142.06198344034857,107.78086022132788,61.46555004666984,55.994639199742,268.3118315660291,5.366236631320584,16.745211995422085
Oceania,2021-06-28,43430556,-33.68304630513727,-9.052968315857571,-10.769054540635347,-20.215894412151627,-33.68304630513727,-38.75132056333674,-39.89610225129491,-526.2600271776508,-22.880870746854384,2.9633437496555803
European Union,2021-06-28,447045744,181.80025232093382,181.80025232093382,181.80025232093382,181.80025232093382,181.80025232093382,181.80025232093382,181.80025232093382,4908.606812665213,181.80025232093382,165.58043129474464
North America,2021-06-28,370982987,186.7387388459789,186.7387388459789,186.7387388459789,186.7387388459789,186.7387388459789,186.7387388459789,186.7387388459789,373.4774776919578,186.7387388459789,168.934699692846
Latin America and Caribbean,2021-07-05,658737988,276.28497986248044,282.0905275862548,281.6122353578171,279.2101000568664,273.30969275805586,270.1642972847234,269.2495217668964,12069.743812981247,251.45299610377594,194.57445949916382
Asia,2021-07-05,4678110154,131.31993052539644,180.17196569686823,174.20780370564157,145.63711741907895,110.82490725918518,63.63869836352074,57.970636432906154,282.50934098550727,5.650186819710144,17.09340815720062
Oceania,2021-07-05,43430556,-33.75185432895766,-8.864861368662792,-10.43500986963966,-20.174815500336823,-33.75185432895766,-38.93880452886653,-40.007075680866315,-530.2797238928271,-23.05564016925335,3.002493605347043
European Union,2021-07-05,447045744,182.20484621319395,182.20484621319395,182.20484621319395,182.20484621319395,182.20484621319395,182.20484621319395,182.20484621319395,4919.530847756236,182.20484621319395,166.00253351254364
North America,2021-07-05,370982987,187.69693166206415,187.69693166206415,187.69693166206415,187.69693166206415,187.69693166206415,187.69693166206415,187.69693166206415,375.3938633241283,187.69693166206415,169.38889787956774
Latin America and Caribbean,2021-07-12,658737988,280.040458792432,285.9316623416536,285.4991831485149,282.97014284314514,276.997812561308,273.8104825118981,272.90341398895157,12207.024356116815,254.3130074191003,197.85451794328077
Asia,2021-07-12,4678110154,134.45808020617523,185.11322397934833,179.66449682549774,149.9513294534651,114.0016235653302,66.16893965057898,60.0464383747857,297.5004187216325,5.95000837443265,17.558425103870835
Oceania,2021-07-12,43430556,-33.65523398902234,-8.462825039574284,-9.96122625754391,-19.85478468135323,-33.65523398902234,-38.977705683886356,-39.98317986300369,-531.2161996609815,-23.096356506999193,3.080777199045452
European Union,2021-07-12,447045744,183.17505560094568,183.17505560094568,183.17505560094568,183.17505560094568,183.17505560094568,183.17505560094568,183.17505560094568,4945.726501225534,183.17505560094568,166.25575413150563
North America,2021-07-12,370982987,188.74062705134423,188.74062705134423,188.74062705134423,188.74062705134423,188.74062705134423,188.74062705134423,188.74062705134423,377.48125410268847,188.74062705134423,169.88002417480132
Latin America and Caribbean,2021-07-19,658737988,283.78217430429225,289.9121390016447,289.3222080449443,286.7741307332347,280.63307182317527,277.4628461949584,276.6311128169947,12347.852045526874,257.2469176151433,200.82793201030128
Asia,2021-07-19,4678110154,137.6801413310926,190.15712028490395,185.25492738543159,154.9490368049684,117.18803381468841,68.61228802665285,62.2741677924294,312.4668711291084,6.249337422582169,18.008756611819337
Oceania,2021-07-19,43430556,-33.583985154371774,-8.015261164151196,-9.67184683781565,-19.291185382960737,-33.583985154371774,-38.924480139674465,-39.921937457734295,-534.1015337398609,-23.22180581477656,3.2327508463549646
European Union,2021-07-19,447045744,184.0611125266622,184.0611125266622,184.0611125266622,184.0611125266622,184.0611125266622,184.0611125266622,184.0611125266622,4969.65003821988,184.0611125266622,166.43202177538234
North America,2021-07-19,370982987,190.227685090028,190.227685090028,190.227685090028,190.227685090028,190.227685090028,190.227685090028,190.227685090028,380.455370180056,190.227685090028,170.38543791766926
Latin America and Caribbean,2021-07-26,658737988,287.7544511969218,294.09238747213845,293.40681481851357,290.82067348541995,284.59690353868257,281.4204171642927,280.58001760751966,12501.974489694574,260.4578018686369,203.59337188652714
Asia,2021-07-26,4678110154,141.2020508821206,195.13958672319418,191.094928190713,158.91113741917204,120.55486676174804,71.42332801019445,64.56614347391411,329.7793349896529,6.595586699793057,18.609704880982303
Oceania,2021-07-26,43430556,-33.337817808220535,-7.596990100889878,-9.16579595775881,-18.911873382769663,-33.337817808220535,-38.92306168299621,-39.849447823367974,-536.9116673078372,-23.34398553512336,3.4537887718192386
European Union,2021-07-26,447045744,184.94652074918915,184.94652074918915,184.94652074918915,184.94652074918915,184.94652074918915,184.94652074918915,184.94652074918915,4993.556060228107,184.94652074918915,166.6360328888401
North America,2021-07-26,370982987,192.2663048098947,192.2663048098947,192.2663048098947,192.2663048098947,192.2663048098947,192.2663048098947,192.2663048098947,384.5326096197894,192.2663048098947,170.92778165592807
Latin America and Caribbean,2021-08-02,658737988,291.66926409806734,298.1725223534776,297.35139841042945,294.782243414793,288.47475297647145,285.3002229861048,284.4676669861156,12653.886306051738,263.62263137607783,206.16738284519076
Asia,2021-08-02,4678110154,145.101814137854,200.54941941134553,197.17879311360815,163.09064211716841,124.2829932587093,74.53617943974814,67.12595676366523,359.7810572115763,7.195621144231527,19.250754364914567
Oceania,2021-08-02,43430556,-33.243839190824815,-7.10480727445314,-8.597357522631086,-18.76445418051088,-33.243839190824815,-39.01013513723812,-39.83364526094761,-541.05046851234,-23.523933413579996,3.6149656169878797
European Union,2021-08-02,447045744,186.00056293767148,186.00056293767148,186.00056293767148,186.00056293767148,186.00056293767148,186.00056293767148,186.00056293767148,5022.01519931713,186.00056293767148,166.9250406732426
North America,2021-08-02,370982987,195.23952264382532,195.23952264382532,195.23952264382532,195.23952264382532,195.23952264382532,195.23952264382532,195.23952264382532,390.47904528765065,195.23952264382532,171.6787594898523
Latin America and Caribbean,2021-08-09,658737988,295.8407640700737,302.44283755820976,301.60498533304934,298.9801101710002,292.6300818984011,289.4507352742686,288.56920816805945,12819.72572362081,267.07761924210024,208.6402923018714
Asia,2021-08-09,4678110154,148.97169102949087,206.01816646684054,201.95045880615078,167.83304175330392,127.42603390116864,77.56680915964972,69.7101414406696,389.59783295478974,7.791956659095795,19.948707361427097
Oceania,2021-08-09,43430556,-33.14990835193409,-6.888034590693568,-8.315627618834391,-18.857039863977857,-33.14990835193409,-39.23104445395658,-39.93742917061168,-547.7535012224214,-23.81536961836615,3.8336987135662426
European Union,2021-08-09,447045744,187.6483788138863,187.6483788138863,187.6483788138863,187.6483788138863,187.6483788138863,187.6483788138863,187.6483788138863,5066.506227974931,187.6483788138863,167.2926413842189
North America,2021-08-09,370982987,199.00377405687803,199.00377405687803,199.00377405687803,199.00377405687803,199.00377405687803,199.00377405687803,199.00377405687803,398.00754811375606,199.00377405687803,172.6734145358531
Latin America and Caribbean,2021-08-16,658737988,300.2220627004597,306.8871538093273,306.0343919821028,303.4575272654407,296.9644598743385,293.71822296337587,292.83736098842854,12997.340991590665,270.7779373248055,210.91783045411174
Asia,2021-08-16,4678110154,152.82500188552328,211.2805004268791,208.6911272177155,172.63300825786928,130.3893012274709,80.55320329211582,72.11597607826211,421.7848393328076,8.435696786656152,20.672183869800058
Oceania,2021-08-16,43430556,-33.20847932609183,-6.583723095202323,-8.08421422805907,-18.790012062853783,-33.20847932609183,-39.40864759397934,-40.06434682066369,-553.8729356014107,-24.081431982670033,4.169881377218995
European Union,2021-08-16,447045744,189.26590696187256,189.26590696187256,189.26590696187256,189.26590696187256,189.26590696187256,189.26590696187256,189.26590696187256,5110.17948797056,189.26590696187256,167.70445606419491
North America,2021-08-16,370982987,203.69389002985997,203.69389002985997,203.69389002985997,203.69389002985997,203.69389002985997,203.69389002985997,203.69389002985997,407.38778005971994,203.69389002985997,174.0826433100017
Latin America and Caribbean,2021-08-23,658737988,304.52053318788865,311.2479761168877,310.4016369010645,307.81336400608643,301.2181918439385,297.9141748435692,297.04686707336623,13169.329500412694,274.3610312585978,213.23218157363453
Asia,2021-08-23,4678110154,156.70601816077294,216.21400124865627,215.72405976812973,176.79688242178412,133.29838491972572,83.44567978996307,74.70475455907489,458.0731599955252,9.161463199910505,21.35218089750579
Oceania,2021-08-23,43430556,-33.522037286550095,-6.539239080366021,-8.134987701010155,-18.868620068141915,-33.522037286550095,-39.88382719618523,-40.38194656924488,-565.9988783935094,-24.608646886674318,4.554417094422338
European Union,2021-08-23,447045744,190.67048151108804,190.67048151108804,190.67048151108804,190.67048151108804,190.67048151108804,190.67048151108804,190.67048151108804,5148.103000799378,190.67048151108804,168.3189383709541
North America,2021-08-23,370982987,208.9966486521395,208.9966486521395,208.9966486521395,208.9966486521395,208.9966486521395,208.9966486521395,208.9966486521395,417.993297304279,208.9966486521395,176.1466190901094
Latin America and Caribbean,2021-08-30,658737988,308.6547768541237,315.43035989738905,314.62586604266295,312.0139076785158,305.267945438329,301.9673976363789,301.13472169454593,13336.808052234945,277.85016775489464,215.35472228856287
Asia,2021-08-30,4678110154,160.2600567163237,222.57240868436796,220.62550396847894,180.76270988544988,136.30999424363563,86.18788987583565,76.84819316658586,491.764384908026,9.83528769816052,21.97542389607157
