region,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Melanesia,2020-01-01,11328580,-3.8307030416327867,10.128661161992385,8.250547043746021,1.8531039910173515,-5.0710926021328975,-9.772155905415646,-12.446435541283574,0,0,0
Micronesia,2020-01-01,554402,-0.09501704846323482,0.696313221313979,0.5827399750418196,0.2017911797155028,-0.20208165796103114,-0.6195089089648502,-0.7531155223819714,0,0,0
Central Asia,2020-01-01,75250695,-0.3798234841499991,1.6246698399599868,1.3412575340599688,0.39625320328000563,-0.41081134096000954,-1.1730108141999858,-1.6164959653400162,0,0,0
Other,2020-01-01,25637123,0,0,0,0,0,0,0,0,0,0
Latin America and the Caribbean,2020-01-06,658613257,0.41321566847983066,17.078988445056957,15.162072286829655,8.771396862453715,-0.695087446250651,-8.142492179301724,-9.871501279273781,0,0,0
Southern Asia,2020-01-06,1962272390,723.224354562513,736.4703365815914,723.224354562513,723.224354562513,-36.79363006105727,-182.15761678804714,-291.0214486664918,0,0,0
Sub-Saharan Africa,2020-01-06,1121670004,426.0019048928938,805.0220608097111,545.841400036592,426.0019048928938,10.51781623657005,-171.81524490465338,-281.80495775543164,0,0,0
Southern Europe,2020-01-06,150192351,-6.263362446599968e-4,6.426445216799998e-4,4.280026746800015e-4,9.005185560001722e-6,-6.263362446599968e-4,-8.482183586800035e-4,-0.0011735343684400018,0,0,0
Western Asia,2020-01-06,284170120,-11.894133859638274,26.505314517780974,21.028487683746324,8.760502431641696,-11.894133859638274,-25.37964052860165,-31.077342509358584,0,0,0
Australia and New Zealand,2020-01-06,30914517,0,0,0,0,0,0,0,0,0,0
Western Europe,2020-01-06,198599053,0,0,0,0,0,0,0,0,0,0
