custom_regions,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
European Union,2022-09-19,447593544,858.8578721119368,1084.545542156449,1076.2458536340143,905.9317053860855,739.8179673152405,628.0522382386243,602.9880882694531,12084.718940612802,447.58218298565936,421.428
North America,2022-09-19,375152636,488.0085248643218,3597.347830169152,3155.0077028871115,1102.7761548002238,488.0085248643218,345.84044653212106,219.75879719509118,0,0,491.857
Latin America and Caribbean,2022-09-26,655119303,97.28704129909006,1304.7235788309245,1012.322801542055,648.5496895523211,5.791770237799844,-279.74697156740905,-485.99235174653734,-2375.5564214107158,-49.490758779389914,176.715
Asia,2022-09-26,4666863690,4201.437486716577,12036.202577523296,11475.553323335298,8424.274097957044,4201.437486716577,2962.1306944585626,2397.3498920835145,10697.617320683652,218.3187208302786,354.71500000000003
Oceania,2022-09-26,44446737,47.92635570177777,97.39698904815091,89.72906437892175,65.03444487784748,35.81267706271767,7.092256345750447,-5.500349031315803,-155.12540128404706,-6.744582664523786,32.286
European Union,2022-09-26,447593544,1005.0421332014052,1360.5975324401077,1285.943430477675,1121.3484989657761,936.7431575321116,823.9056304099106,805.0434365813692,14352.150120386832,531.5611155698826,304.714
North America,2022-09-26,375152636,594.9561844138216,3709.1417552672533,3019.4953447285266,1146.335632430675,559.4399726307784,331.81173001670084,195.90078141519683,0,0,453.571
Latin America and Caribbean,2022-10-03,655119303,230.2391573001435,1409.3977448298974,1186.3926625749891,675.4277202405913,125.8424793593221,-146.06780344871677,-235.11717630455473,53.815007160700745,1.1211459825145988,152.715
Asia,2022-10-03,4666863690,4977.937704255699,13333.670678092567,12575.231638810505,7656.610079581369,3560.0091771598104,-9.534309925724134,-1204.3578963333534,1461.910870787689,29.834915730360997,283.713
Oceania,2022-10-03,44446737,137.15207185549653,239.67882572470984,203.281816620067,137.15207185549653,52.48718307569425,16.60266777933923,-5.402468229323028,0,0,41.714
European Union,2022-10-03,447593544,1371.5677621054365,1652.2556139523754,1601.537538743811,1434.4404317542433,1198.205522215576,976.3721856476187,941.1113618251285,15558.778170145968,576.2510433387396,295.714
North America,2022-10-03,375152636,481.1997130958912,3564.8847156826073,3008.982256138917,1059.7661384804082,481.1997130958912,270.5409076696605,193.38871160348867,0,0,471.857
Latin America and Caribbean,2022-10-10,655119303,844.2216016056686,1679.6057633206524,1541.463081105684,860.5140315625569,25.898937147162723,-547.4514968641704,-618.8260605425779,0,0,140.287
Asia,2022-10-10,4666863690,5503.704875884704,13770.014139582228,11995.259580298518,7729.95900661306,3475.3224928093814,-869.13941871055,-1697.7413208249523,0,0,261.144
Oceania,2022-10-10,44446737,118.44471025644907,176.45691283314363,126.30042038041901,118.44471025644907,36.237678892424924,-0.01704417315850328,-27.719196767139927,0,0,26.858
European Union,2022-10-10,447593544,888.4124356243046,1432.623647164418,1265.423593438844,936.4319788492473,715.102231052237,563.7679726275428,529.6753952349362,1584.984510433462,58.703130016054146,403.14300000000003
North America,2022-10-10,375152636,499.17628481286863,3386.7696188361547,3196.8081085156296,1045.0439368936673,466.2776507352942,267.01722067205844,193.49239566483948,0,0,415.714
Latin America and Caribbean,2022-10-17,655119303,932.757363116109,1856.7434818877414,1512.5169920172596,932.757363116109,-33.63801578330142,-637.6837022207706,-838.3429326209297,0,0,90.999
Asia,2022-10-17,4666863690,5903.453326371884,15712.139504916573,11672.917087003958,7450.839942840377,2662.9117943597503,-1286.5356347882293,-2592.5739915625036,0,0,224.426
Oceania,2022-10-17,44446737,135.87003308570365,135.87003308570365,135.87003308570365,135.87003308570365,30.83130253712369,-3.443474940160244,-47.74211811654487,0,0,17.285999999999998
European Union,2022-10-17,447593544,1713.7015674707225,3064.4616095081697,2537.470372335313,1713.7015674707225,595.080138724144,208.5821735845796,135.53178145143443,0,0,479.429
North America,2022-10-17,375152636,564.4909490031799,3504.967345935812,3242.4888191803293,1139.4123940583265,425.495992731298,98.41165982063136,78.06202389293163,0,0,416.714
Latin America and Caribbean,2022-10-24,655119303,966.3927437293784,1873.1885913571962,1517.6628495030031,966.3927437293784,-25.78991781347742,-577.4453492032521,-859.6669690624154,0,0,97.145
Asia,2022-10-24,4666863690,6108.901421139926,17164.114830671795,11982.709932724421,7184.998254157682,2694.254151406534,-1443.2065959416516,-3517.7086977206195,0,0,248.66566666666665
Oceania,2022-10-24,44446737,136.10643226010617,136.10643226010617,136.10643226010617,136.10643226010617,30.967449040583624,-1.7394611083800848,-47.71358262207045,0,0,17.572
European Union,2022-10-24,447593544,1771.7533071238474,3412.222103656092,2602.600194068379,1771.7533071238474,615.4858888386733,200.56238657906536,168.57785591246096,0,0,662.536
North America,2022-10-24,375152636,562.7896233651879,3521.3121369409055,3221.368329520201,1167.5697878804885,413.2788230942052,139.76336790049518,84.64195445282444,0,0,404.429
Latin America and Caribbean,2022-10-25,655119303,1022.1844812800708,1849.4594467824793,1595.1886097525878,1022.1844812800708,18.203924691769448,-744.7687598315958,-889.4051746878212,0,0,123.429
Asia,2022-10-25,4666863690,6311.348965495034,15719.083608216833,11669.492659922693,7206.203771998079,2727.5225026996145,-1892.6207739746976,-7437.636295733557,0,0,244.715
Oceania,2022-10-25,44446737,138.75443046080102,138.75443046080102,138.75443046080102,138.75443046080102,32.63660528005385,-9.46528667976987,-46.39705138925953,0,0,18.714
European Union,2022-10-25,447593544,1874.7602742262322,3469.464712656208,2969.931702724969,1874.7602742262322,642.9151325792635,-220.8723976447593,-508.2821647852685,0,0,817.7860000000001
North America,2022-10-25,375152636,578.8149855025241,3270.318639344448,2613.2742267484614,969.1710527064407,267.53824000297396,-257.2972350718986,-639.625303302148,0,0,406.714
