region,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
EMRO,2020-09-14,774669408,44.233190930909345,72.5789786456654,64.79539774046921,51.182678619585765,40.450717323018715,32.566472399115376,31.42854091653051,383.8105155102498,18.276691214773802,7.163974347450503
AFRO,2020-09-14,1191645942,6.391416304695155,45.91205465923884,33.282557434686375,19.39241278297165,1.0975610246554313,-13.635793829962054,-20.58010997628481,232.06894936856492,4.937637220607764,2.0280177034888665
EURO,2020-09-14,933468778,48.7183470771388,49.04726231606345,49.02783063476864,48.78166321449406,48.53846105798987,48.34913729428383,48.13593725629728,2541.994917524034,47.962168255170454,26.25888357957128
AMRO,2020-09-14,1032012460,78.82240597593446,79.43232706014496,79.21499646352689,78.83050152751117,77.99044703565457,77.43290538583277,77.38231189614113,2701.242264781442,77.17835042232693,54.00210578206908
WPRO,2020-09-14,1927284137,-8.060695569979648,10.960452578101227,7.4004914247219755,-0.4589731060003354,-8.843544588449166,-10.918205181166298,-12.015127984100042,-166.51955756821002,-6.167391021044815,0.5677585601726284
SEARO,2020-09-14,2044764457,36.01571332926576,71.82370270677076,65.3157986654218,43.257640389764816,27.053129611967588,16.502077567416347,13.393018417401064,-1.7227175376901531,-0.17227175376901532,4.6401855728918
Other,2020-09-21,44924020,-7.495500486659888,-5.38891157454012,-5.578285881767665,-6.856861106647279,-8.577978466173686,-10.188629614722942,-10.949271598915601,-280.77474687459875,-7.799298524294409,2.439517508302537
EMRO,2020-09-21,774669408,45.90312170574164,74.45901632970148,66.90984347415431,53.02407400941373,42.220551308957305,33.677918983094585,32.68463477731245,395.0552697032044,18.812155700152584,7.506699640663578
AFRO,2020-09-21,1191645942,6.806087539454186,47.84742869035595,34.12397888655751,19.24611805740321,1.400547759670133,-13.051884580227417,-20.95123439053513,235.74975294288802,5.015952190274213,2.0945656580490133
EURO,2020-09-21,933468778,50.673108441172644,50.99673679650811,50.98035655852347,50.73744604397596,50.48417691670822,50.29849129606351,50.09107216158971,2643.7820968590795,49.88268107281282,26.746636797172734
AMRO,2020-09-21,1032012460,81.1581490195852,81.74875538492705,81.57473368394255,81.17641870319095,80.27199008041931,79.7292417941553,79.68891136798607,2779.9461555733124,79.42703301638036,55.91196760679937
WPRO,2020-09-21,1927284137,-8.053534244301913,11.515084582668827,8.256157356480573,-0.30576368304220847,-8.880798099174255,-10.904230564887387,-12.430793554709636,-166.52354118019088,-6.167538562229292,0.5932348763303638
SEARO,2020-09-21,2044764457,39.482473230010825,76.10838086635148,71.15933519226112,47.098079439211915,30.01544119326858,19.363523391122914,15.036914629743858,-1.8027166235085446,-0.18027166235085448,5.097548765409381
Other,2020-09-28,44924020,-7.090582449724931,-4.878753617298776,-5.127345916869347,-6.3704379281354,-8.206178833516258,-9.858763057277244,-10.638583777359301,-266.279656925176,-7.396657136810447,2.553046974276419
EMRO,2020-09-28,774669408,47.76015218092252,76.72424955428119,69.130104296921,55.059148936331,43.94455333101785,34.98783080221555,34.11931938721455,408.826304112971,19.46791924347481,7.8547191922501565
AFRO,2020-09-28,1191645942,6.784243265253168,48.71707685594269,34.8870282884033,20.02486471450372,0.8590065728969534,-13.901889675081792,-22.96970352304859,236.53241380696642,5.032604549084391,2.167994095906271
EURO,2020-09-28,933468778,52.84831619398708,53.16932917493026,53.15663116542494,52.920054922646045,52.65936980887297,52.46957332446806,52.26551790973399,2757.1650534232167,52.02198214006069,27.292665557869
AMRO,2020-09-28,1032012460,83.16050750966579,83.72517452287566,83.60723758467687,83.16050750966579,82.24568022142743,81.69224472891672,81.68332646318227,2847.2161162619227,81.34903189319779,57.85099438947989
WPRO,2020-09-28,1927284137,-8.043102420778315,12.13825153080742,9.115076960543185,-0.24099496711090093,-8.802258553672127,-11.030112448750907,-12.79029149273923,-166.5496595667911,-6.168505909881152,0.6181918087704713
SEARO,2020-09-28,2044764457,42.3715003008331,79.22055708737417,76.46910085014346,50.274023964018646,33.450155577054844,22.28665025188616,16.712877916699945,-1.8827157093269364,-0.18827157093269364,5.518281479661564
Other,2020-10-05,44924020,-7.4991857555542385,-5.18735072922425,-5.6165304721288205,-6.739802077789994,-8.656139583266786,-10.356621715229785,-11.152148162046242,-281.2185484892856,-7.8116263469246,2.6821583049186906
EMRO,2020-10-05,774669408,49.51168415373883,79.15323985038407,71.25255430633347,56.876151306005234,45.51938657807433,36.345434197328636,35.502276600776135,421.4919776849874,20.07104655642797,8.22248897515089
AFRO,2020-10-05,1191645942,6.858963189581973,49.820559121835814,36.06872484673387,20.785616326348034,0.4828343062632956,-14.64895003829819,-23.717394113044715,242.18041586598662,5.15277480565929,2.2233804297775777
EURO,2020-10-05,933468778,56.01860838977868,56.341671914461195,56.323529537755135,56.09778206956795,55.825206813270505,55.63266819118908,55.43116323452237,2923.0406633509,55.15171062926227,27.90714888448756
AMRO,2020-10-05,1032012460,85.46874827560744,86.02915966375201,85.92725866230708,85.46874827560744,84.52078497633747,83.95853709886661,83.94347156053966,2924.8601499347346,83.56743285527814,60.014065721648365
WPRO,2020-10-05,1927284137,-8.03497744028131,12.902361811912678,10.003053594580093,-0.34829048728718254,-8.644610494288237,-11.134031469894824,-13.539546729983364,-166.5421305049931,-6.168227055740486,0.6461066859632782
SEARO,2020-10-05,2044764457,45.12807498401043,82.40631244974622,80.66873991198965,53.337408236344956,35.88499133208448,25.33228496073282,18.22181580147088,-2.0797405516855005,-0.20797405516855008,5.9327059367666495
Other,2020-10-12,44924020,-7.865421268868402,-5.485211443459576,-5.937688610234426,-7.072204088835082,-9.093641963211637,-10.795177684973577,-11.668546021506131,-296.15744005339496,-8.22659555703875,2.833536120172089
EMRO,2020-10-12,774669408,51.54566942195382,81.89182392225072,73.75918872927502,58.83579951252556,47.34035575638032,37.95818875134216,37.23820736747463,438.16139010091587,20.86482810004361,8.63234174166158
AFRO,2020-10-12,1191645942,7.028868671163841,52.278054433948135,37.36552272144212,21.63828141637765,0.5119720369235435,-15.377294567457314,-24.456191678688796,249.28064457975927,5.303843501697007,2.317536668678277
EURO,2020-10-12,933468778,59.67841445044202,60.00496656360358,59.981288248392225,59.75578755198069,59.4799447550166,59.281829353126795,59.07752329239941,3114.5115589090155,58.76436903601916,28.688321771236218
AMRO,2020-10-12,1032012460,87.54698249034355,88.09178748036376,88.00084727786205,87.54698249034355,86.55520916224359,85.9886480456724,85.9631453188426,2994.3978134577133,85.55422324164894,61.748446041048766
WPRO,2020-10-12,1927284137,-8.036226240606467,13.591198883105486,10.67472755099614,-0.2055445870369957,-8.53544580160192,-11.252957660955362,-14.376142662638872,-166.73857759411803,-6.175502873856224,0.6752150560904382
SEARO,2020-10-12,2044764457,47.56473368521894,85.41786763637069,84.58382828347686,56.63311124005653,38.390849257202255,28.266310111067007,19.859249961986507,-2.276765394044065,-0.22767653940440652,6.2975893332115636
Other,2020-10-19,44924020,-8.226943471878924,-5.823690362532642,-6.23800208971249,-7.403190537925175,-9.462155140639373,-11.232962570189082,-12.176885739792242,-311.0963316175045,-8.641564767152902,2.927027308182423
EMRO,2020-10-19,774669408,53.57633348104032,84.64378148659381,76.28343307013391,60.71351830021716,49.60749663110096,39.53832040585735,38.95531910843778,454.3840028931266,21.637333471101268,9.104669287091129
AFRO,2020-10-19,1191645942,7.1776769182614055,54.42441550478992,38.59258661565315,22.400433974163747,0.4599690478589905,-16.05728608933326,-25.1493017484935,255.78136636381342,5.442156731144967,2.395078828428274
EURO,2020-10-19,933468778,64.44924388789899,64.79155165857601,64.74908384011371,64.52693659893619,64.2543960255347,64.03572101068393,63.844421166414456,3363.993135998463,63.47156860374459,29.718353543761122
AMRO,2020-10-19,1032012460,89.85419927599928,90.37274321313564,90.31098729781323,89.85419927599928,88.80389608659434,88.2520814581945,88.20831531184209,3072.1182673964845,87.77480763989956,63.4220681792931
WPRO,2020-10-19,1927284137,-8.020753999695442,14.172556588186811,11.195206609282613,0.159121722121925,-8.410065446671634,-11.291203618914919,-15.105953282842233,-166.5422024805041,-6.168229721500151,0.6978896058161593
SEARO,2020-10-19,2044764457,49.76963491161361,88.33321068045977,87.80754378436482,59.18503799949586,40.70231921126199,29.931937569165456,21.702603965124545,-2.473790236402629,-0.24737902364026296,6.616110274716759
Other,2020-10-26,44924020,-8.57323824460363,-6.157487264265149,-6.5328913856605215,-7.765497460357362,-9.815957347343934,-11.661257119241082,-12.675761367368194,-326.03522318161396,-9.056533977267053,3.060595052119853
EMRO,2020-10-26,774669408,55.86964726380687,86.93957935170539,79.03316002460764,63.17614014364157,52.006075807651605,41.365762165248725,41.03174797708963,475.0830155072341,22.623000738439718,9.635216506015256
AFRO,2020-10-26,1191645942,7.286474280424496,56.55541128551484,39.806711239686656,22.867068265033026,0.1763462866580267,-16.88625276318322,-25.857998644523043,260.27610640803294,5.537789498043253,2.464564484428603
EURO,2020-10-26,933468778,70.09509229744175,70.45379367131892,70.39530730763221,70.1708864370201,69.89853632448192,69.66065350114569,69.47612269565124,3658.7846141760006,69.03367196558492,31.177643272678015
AMRO,2020-10-26,1032012460,92.23856718712227,92.71724613689307,92.70095444876591,92.23856718712227,91.11905888248319,90.5986693303901,90.53786965907695,3152.662427552911,90.0760693586546,65.17747469831905
WPRO,2020-10-26,1927284137,-7.911303046705072,14.872030217367971,11.758116488017034,0.5161358209544943,-8.341135358907588,-11.264427124780902,-15.637945524521472,-166.36039709195606,-6.161496188590965,0.7222763057830672
SEARO,2020-10-26,2044764457,51.883914780460394,91.31756510220814,89.67157725420147,61.90438924177875,42.600623848402115,31.604079018684658,23.57478061316404,-2.6708150787611933,-0.26708150787611934,6.887633040138145
Other,2020-11-02,44924020,-7.741540344893926,-5.298548319288794,-5.667581233834956,-6.953808586618944,-8.97061311685764,-10.802268060424318,-11.941699570170456,-298.89451514191353,-8.30262542060871,3.238664601550202
EMRO,2020-11-02,774669408,58.515780701302205,89.58833580452995,82.29518256098369,66.18969644050019,54.65065190087972,43.599447757252555,43.55352349672571,500.7054402070895,23.843116200337594,10.26852149383788
AFRO,2020-11-02,1191645942,8.073976548130023,58.962079625816536,41.431263563290806,23.85876599853454,0.3828702040699866,-16.375204279085807,-25.92036968818059,273.16851144308595,5.812095988150763,2.52935134542393
EURO,2020-11-02,933468778,77.95739821479603,78.32642232236202,78.27321673093894,78.01499714485668,77.75050271906521,77.49633660606956,77.32394236567946,4069.4772835098415,76.78259025490267,33.27015985816578
AMRO,2020-11-02,1032012460,95.12202315563367,95.60290398288011,95.57338424869859,95.12202315563367,93.9896688362335,93.45052941446707,93.36017357935633,3250.570787704257,92.87345107726449,66.89993481280256
WPRO,2020-11-02,1927284137,-7.758795420103968,15.432464772638111,12.40917209628763,1.0792018782246418,-8.378408543610043,-11.321703679134755,-15.248648854690062,-167.11560880373005,-6.189466992730743,0.7395543497210172
SEARO,2020-11-02,2044764457,53.94424496747868,94.63135807288901,91.60906355102043,64.57345785256243,44.222847695060864,33.102711231841965,25.107630173697554,-2.384741030448747,-0.2384741030448747,7.115727869546656
Other,2020-11-09,44924020,-6.904801243446036,-4.432773346050234,-4.7956066732969225,-6.061191605921584,-8.159429860079772,-9.942803974763308,-11.198421503462532,-271.7538071022131,-7.548716863950364,3.5213819540934526
EMRO,2020-11-09,774669408,61.383404303651346,92.40137992456275,85.7471271107071,69.5643226017366,57.62575927928803,46.53397269788323,45.91876753909474,529.1188309340945,25.19613480638545,11.013870663480063
AFRO,2020-11-09,1191645942,8.960244960333451,61.382986360696314,43.63796875099165,25.109161419574356,1.2056168906795002,-15.719840812751016,-25.792242506289423,288.61749800342557,6.140797829860118,2.5895210631839394
EURO,2020-11-09,933468778,86.09350207850301,86.48010387522888,86.45211437047007,86.1564869215184,85.87903842813691,85.60361946737056,85.44230698886255,4494.398388023333,84.7999695853459,36.29158239148591
AMRO,2020-11-09,1032012460,98.03345788263775,98.53919017674953,98.48651266248754,98.03345788263775,96.89789819879705,96.32029726204021,96.23952972609739,3349.849964638183,95.70999898966238,68.72452654302255
WPRO,2020-11-09,1927284137,-7.59189921769861,15.974204718030455,13.078444391795243,1.4550579824682544,-8.375500489589758,-11.417730103644901,-14.773108618223533,-167.7234421427219,-6.2119793386193285,0.7638887481107653
SEARO,2020-11-09,2044764457,55.998474465578596,98.01494644385599,93.5727498934714,67.19555381927884,46.23405715294906,34.8782336205376,26.5561268488417,-2.098666982136301,-0.20986669821363005,7.362602661541341
Other,2020-11-16,44924020,-6.074128112855325,-3.5615194411090765,-3.9368954501597164,-5.263760977132181,-7.315853722636683,-9.082708051052371,-10.449679952510587,-244.61309906251273,-6.79480830729202,3.8174529646575115
EMRO,2020-11-16,774669408,64.30387101405346,94.94652334207343,89.05242985292699,72.89343862391719,60.487376304192594,49.133224115151734,48.29418086128976,555.110742278245,26.433844870392623,11.76722402166508
AFRO,2020-11-16,1191645942,9.870133622667513,63.037015105164635,45.927655639160534,26.644311353224253,1.7213391961129765,-15.100476778766561,-25.76869676173568,304.1422117548875,6.471110888401861,2.664461527337343
EURO,2020-11-16,933468778,94.19248590340541,94.6039962654625,94.58774542980474,94.26521885854488,93.96735380253783,93.67148176325203,93.51801450466414,4916.897365462744,92.77164840495745,39.67412626913448
AMRO,2020-11-16,1032012460,101.22125518617027,101.75276088675223,101.68045414878851,101.22125518617027,100.06259973954626,99.47062304889265,99.38676333814497,3458.9894472638966,98.82826992182561,70.73400082785822
WPRO,2020-11-16,1927284137,-7.407684316507762,16.52646994948162,14.04672255888246,1.9396015822427077,-8.371677030189952,-11.610386914710658,-14.370194213676173,-168.61650586858116,-6.245055772910413,0.7789879228724574
SEARO,2020-11-16,2044764457,58.121799654137526,101.12683553675231,95.53723744857336,69.7871389314383,48.21428462585426,36.48006609892155,28.034548047613217,-1.812592933823854,-0.18125929338238542,7.581942888463134
Other,2020-11-23,44924020,-5.240569510905538,-2.688599245209755,-3.076687097207785,-4.422916140559529,-6.530747927542625,-8.258657310754861,-9.697438055487849,-217.47239102281233,-6.040899750633675,4.238163310704014
