region,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Southern Asia,2020-02-17,2007549683,1.4350051965933168,4.199841879701076,3.621755850532266,1.4455504070311482,-0.11652618242192007,-1.2387388006699798,-1.7662992159145146,-0.08471217361850117,-0.00941246373538902,0
Sub-Saharan Africa,2020-02-17,1166766649,3.182713777121247,7.212250118120583,5.887439007680522,3.182713777121247,0.6424635864782822,-0.23435101785095455,-0.5600534455786871,4.883429631002962,0.09575352217652867,0
Southern Europe,2020-02-17,149750531,-3.255489501828292,-3.2554461836149358,-3.2554543563243605,-3.2554739478427823,-3.2554940740868394,-3.2555075812191125,-3.2555170518856276,-52.087232766596316,-3.2554520479122697,6.677772648432212e-4
Western Asia,2020-02-17,293775379,-0.47697314563014775,0.2855248461193283,0.10108154193108881,-0.36373851512513555,-0.7352664414790975,-0.9466715002854441,-1.096961667297697,-12.246745102647155,-0.6803747279248421,0
Polynesia,2020-02-17,723699,-1.6060516251151025,1.075153342595719,0.6182393900264885,-0.3134423340852298,-1.6060516251151025,-1.9655963327566615,-2.45232030360684,-3.6034045226813523,-0.36034045226813527,0
Australia and New Zealand,2020-02-17,31362699,0.6129893348781036,0.6129893348781036,0.6129893348781036,0.6129893348781036,0.6129893348781036,0.6129893348781036,0.6129893348781036,1.2259786697562072,0.6129893348781036,0
Western Europe,2020-02-17,198806318,-5.667439642162209,-5.667439642162209,-5.667439642162209,-5.667439642162209,-5.667439642162209,-5.667439642162209,-5.667439642162209,-51.00695677945987,-5.667439642162209,0.004778520167553226
Eastern Europe,2020-02-17,289626123,-2.7734831491799006,-2.7734831491799006,-2.7734831491799006,-2.7734831491799006,-2.7734831491799006,-2.7734831491799006,-2.7734831491799006,-27.734831491799007,-2.7734831491799006,0
Northern America,2020-02-17,376870770,-1.1460280664615408,-1.1458822519444394,-1.1459101180431988,-1.1459772104084334,-1.1460383091929156,-1.1460735528237522,-1.1460792507978912,-5.729570793432106,-1.145914158686421,0
South-eastern Asia,2020-02-17,680786410,0.39067344775943386,4.073598978721338,3.381202764401696,1.4614572376110802,-0.5611506946064502,-1.0473632334175327,-1.2016378903922027,-4.560628560967941,-0.414602596451631,1.468889486204638e-4
Eastern Asia,2020-02-17,1613237280,-3.1675951691427966,-3.1675951691427966,-3.1675951691427966,-3.1675951691427966,-3.1675951691427966,-3.1675951691427966,-3.1675951691427966,-19.005571014856777,-3.1675951691427966,0.10959330173674142
Northern Europe,2020-02-17,106550176,-3.993403968141304,-3.9809450053800624,-3.983403328000878,-3.993403968141304,-4.0066694853433615,-4.013108550391744,-4.014730653577609,-55.746587336226966,-3.981899095444783,0.0018770499262244296
Northern Africa,2020-02-17,259969965,0.04236747887385265,0.4499432647156313,0.29312114363316927,0.04426426651400881,-0.27119214563449345,-0.4603136191978548,-0.5038733552131164,-1.4096956483960479,-0.20138509262800686,0
Melanesia,2020-02-17,12413369,3.298269446579188,9.658819670435186,7.563806803556518,3.4507469966236015,-0.700504393307387,-3.048905137277574,-3.5455860623719944,0,0,0
Micronesia,2020-02-17,539140,1.5843885572824095,8.816320328771853,7.922560427601239,3.2538838512617945,-0.40514683867490014,-2.5725461037968116,-3.9342748329353574,0,0,0
Central Asia,2020-02-17,76551056,0.5504500249176184,0.9091927900188543,0.8690979790181553,0.7477338676072802,0.5504500249176184,0.518338828605311,0.4990863824217061,3.1735573620418487,0.6347114724083697,0
Other,2020-02-17,25675511,1.9181284184005913,1.9181284184005913,1.9181284184005913,1.9181284184005913,1.9181284184005913,1.9181284184005913,1.9181284184005913,3.8362568368011827,1.9181284184005913,0
Latin America and the Caribbean,2020-02-24,660258572,-0.467822130418203,-0.3189693960218089,-0.37367126947766177,-0.4642552956943089,-0.5697377835272537,-0.6273045447803893,-0.638336544983896,-25.22049061867568,-0.5147038901770548,0
Southern Asia,2020-02-24,2007549683,1.734175989314272,4.916206105573994,4.117087380619251,1.734175989314272,-0.19249979402285924,-1.4369052144313512,-2.299276817950632,0.023579917960899623,0.0026199908845444013,2.490598385853248e-4
Sub-Saharan Africa,2020-02-24,1166766649,3.3815307587095442,7.5040286996028795,5.7702044620399855,3.3815307587095442,0.38200717697357145,-0.7389501073228212,-1.0474264641460882,3.280677537862511,0.06432701054632374,0
Southern Europe,2020-02-24,149750531,-4.05610918488303,-4.056062100820377,-4.056069448723325,-4.0560918937298975,-4.056116519409754,-4.056131835466539,-4.05614385385107,-64.89706183126113,-4.05606636445382,0.0020033317945296635
Western Asia,2020-02-24,293775379,-0.6692790227905521,0.19556358244459549,0.025179298080668273,-0.5196057986089306,-0.9573576554430757,-1.2245806286094194,-1.4024440763095982,-15.890666617393617,-0.8828148120774233,0
Polynesia,2020-02-24,723699,-1.6433907469223472,1.3800240924068938,0.8248609968142926,-0.16342701280490243,-1.6433907469223472,-2.088948270086165,-2.3805775775068048,-2.860562207693679,-0.286056220769368,0
Australia and New Zealand,2020-02-24,31362699,0.9999936548825116,0.9999936548825116,0.9999936548825116,0.9999936548825116,0.9999936548825116,0.9999936548825116,0.9999936548825116,1.9999873097650231,0.9999936548825116,0
Western Europe,2020-02-24,198806318,-7.979988928914836,-7.979988928914836,-7.979988928914836,-7.979988928914836,-7.979988928914836,-7.979988928914836,-7.979988928914836,-71.81990036023352,-7.979988928914836,0.005281522290453566
Eastern Europe,2020-02-24,289626123,-3.395611815065886,-3.395611815065886,-3.395611815065886,-3.395611815065886,-3.395611815065886,-3.395611815065886,-3.395611815065886,-33.95611815065886,-3.395611815065886,0
Northern America,2020-02-24,376870770,-1.1260923988293028,-1.1259248490911098,-1.1259418695962444,-1.1260320512986193,-1.126105604280857,-1.1261424669227145,-1.1261548003883342,-5.629811387757679,-1.125962277551536,0
South-eastern Asia,2020-02-24,680786410,0.3325533830538462,4.545561731849473,3.707500400377691,1.596850113245377,-0.8198304349146439,-1.3064385275619772,-1.488075137213498,-6.241511896768303,-0.567410172433482,1.468889486204638e-4
Eastern Asia,2020-02-24,1613237280,-3.7740830429608905,-3.7740830429608905,-3.7740830429608905,-3.7740830429608905,-3.7740830429608905,-3.7740830429608905,-3.7740830429608905,-22.644498257765346,-3.7740830429608905,0.15186854595871974
Northern Europe,2020-02-24,106550176,-4.806366124168513,-4.792215103887692,-4.795606707556663,-4.806366124168513,-4.82317657452923,-4.830624630495826,-4.832395151795421,-67.11660478834187,-4.794043199167277,0.0018770499262244296
Northern Africa,2020-02-24,259969965,-0.05154341720532678,0.4112091400804328,0.18969341962366218,-0.05154341720532678,-0.4447358633637541,-0.6709230525971466,-0.7272826855599869,-2.040785522110625,-0.2915407888729465,0
Melanesia,2020-02-24,12413369,3.7309991958937885,10.982831318160235,8.541391990270458,3.942566795468099,-0.701828120764392,-3.38886932728743,-3.9901062053336203,0,0,0
Micronesia,2020-02-24,539140,1.7799848982262352,9.972044580580494,8.966468843999992,3.7251767473242996,-0.3699666417980649,-2.893224208224685,-4.114151002371607,0,0,0
Central Asia,2020-02-24,76551056,0.6650976837937341,1.0929982406455003,1.046497183513852,0.9002053259800251,0.6650976837937341,0.6323721092711377,0.6099251510294919,3.829929105190475,0.7659858210380949,0
Other,2020-02-24,25675511,2.788576707447681,2.788576707447681,2.788576707447681,2.788576707447681,2.788576707447681,2.788576707447681,2.788576707447681,5.577153414895362,2.788576707447681,0
Latin America and the Caribbean,2020-03-02,660258572,-0.4648552405273619,-0.29253763086650075,-0.36844904056792444,-0.4648552405273619,-0.5931597510023735,-0.6588447367841912,-0.6793721305850099,-25.453641299172382,-0.5194620673300487,0
Southern Asia,2020-03-02,2007549683,1.7058905788461152,4.338094963151671,3.5581487016310067,1.7058905788461152,-0.48994485965065404,-2.2379240432849694,-3.2380579464019332,0.5055089023082562,0.05616765581202847,0.0021419146118337932
Sub-Saharan Africa,2020-03-02,1166766649,3.467819217821984,7.764094070839557,6.376509069940228,3.467819217821984,0.20487019122849404,-1.4343278908636694,-1.654959614552823,5.133950102415083,0.10066568828264867,0
Southern Europe,2020-03-02,149750531,-3.554301177308629,-3.5542510910198537,-3.554259190739565,-3.5542870757666036,-3.55431349205825,-3.5543306279545512,-3.554343637218122,-56.868144314738494,-3.554259019671156,0.020033317945296635
Western Asia,2020-03-02,293775379,-0.7314606667333992,0.18140404623335576,6.562767821522343e-4,-0.5818140209213423,-1.098892339340004,-1.4612663458032629,-1.6752035327932888,-17.415812263125932,-0.9675451257292185,0
Polynesia,2020-03-02,723699,-1.4283303224462167,1.8854183896114958,1.339752928335565,0.17184888639441656,-1.4283303224462167,-1.9527688959198766,-2.2666071224137214,8.59882878285498e-4,8.598828782847616e-5,0
Australia and New Zealand,2020-03-02,31362699,1.0152187475952896,1.0152187475952896,1.0152187475952896,1.0152187475952896,1.0152187475952896,1.0152187475952896,1.0152187475952896,2.0304374951905793,1.0152187475952896,0
Western Europe,2020-03-02,198806318,-9.677030066203267,-9.677030066203267,-9.677030066203267,-9.677030066203267,-9.677030066203267,-9.677030066203267,-9.677030066203267,-87.09327059582941,-9.677030066203267,0.005784524413353906
Eastern Europe,2020-03-02,289626123,-4.179514873795632,-4.179514873795632,-4.179514873795632,-4.179514873795632,-4.179514873795632,-4.179514873795632,-4.179514873795632,-41.79514873795631,-4.179514873795632,0
Northern America,2020-03-02,376870770,-1.063279977467616,-1.0630725987617735,-1.0630900117286315,-1.0631951617354451,-1.0632844101280716,-1.0633343476107875,-1.0633474340758988,-5.315592754053917,-1.0631185508107834,2.653429450100362e-4
South-eastern Asia,2020-03-02,680786410,0.036895014347040005,4.393149281662112,2.808905150479154,1.1729305490619681,-1.124505231654985,-1.7345962522657918,-1.9040014145369843,-7.400517075450141,-0.6727742795863765,2.937778972409276e-4
Eastern Asia,2020-03-02,1613237280,-4.797384517925758,-4.797384517925758,-4.797384517925758,-4.797384517925758,-4.797384517925758,-4.797384517925758,-4.797384517925758,-28.784307107554554,-4.797384517925758,0.1795148200393683
Northern Europe,2020-03-02,106550176,-5.820906959461274,-5.8067000199539205,-5.810281257725232,-5.820906959461274,-5.84160995171666,-5.85084666479613,-5.852265344720381,-81.31791146221444,-5.808422247301031,0.0028155748893366446
Northern Africa,2020-03-02,259969965,0.3772016571704807,0.7882538116568705,0.601742959264115,0.3772016571704807,-0.23354195244515152,-0.5290141105066943,-0.6243779743748197,-0.7689803593701217,-0.10985433705287453,0
Melanesia,2020-03-02,12413369,4.14487789649513,12.372381349453534,9.475562865106541,4.393747130338437,-0.6736169869649186,-3.814836884074845,-4.516139974581487,0,0,0
Micronesia,2020-03-02,539140,1.965245072229453,11.063243468624533,10.053094879854225,4.159175130726352,-0.3573314128719287,-3.026859632165726,-4.510353057723617,0,0,0
Central Asia,2020-03-02,76551056,-0.40708974227117606,0.05243991765420667,0.005195159194700363,-0.15920936782402356,-0.40708974227117606,-0.464579806789906,-0.5025204086689479,-1.2795565282208134,-0.25591130564416276,0
Other,2020-03-02,25675511,1.4170788729160912,1.4170788729160912,1.4170788729160912,1.4170788729160912,1.4170788729160912,1.4170788729160912,1.4170788729160912,2.8341577458321825,1.4170788729160912,0
Latin America and the Caribbean,2020-03-09,660258572,-0.476874291289293,-0.2441716899765383,-0.3461284889247677,-0.47455308895775256,-0.6198389669576961,-0.7206195872602126,-0.737227413546493,-25.911411050069702,-0.5288043071442796,3.029116295971391e-4
Southern Asia,2020-03-09,2007549683,2.0988241654819633,4.612999528599023,3.5728733397276766,2.0988241654819633,-0.5325702885830925,-2.6801533668389745,-3.8417671007559817,1.743356414027869,0.19370626822531878,0.00722273531897442
Sub-Saharan Africa,2020-03-09,1166766649,3.513808582436773,8.092713111676527,6.579744555637257,3.513808582436773,-0.16720236199063024,-1.9954079517198116,-2.3907149380454737,6.006358154787028,0.11777172852523583,4.2853470351465284e-4
Southern Europe,2020-03-09,149750531,0.6259040758002044,0.6259509203988262,0.6259468543143912,0.6259108318506209,0.6258791167652489,0.6258591527652517,0.6258443753938538,10.014921772382504,0.6259326107739065,0.17295431159439428
Western Asia,2020-03-09,293775379,-0.765036214961354,0.33405424022951036,0.034193845182590055,-0.5642212799597822,-1.204987799041122,-1.6215983976771955,-1.861749963993282,-18.53901816699853,-1.0299454537221409,6.807922456973496e-4
Polynesia,2020-03-09,723699,-1.200202090947093,2.396030002848767,1.8200947298326566,0.49636816287863045,-1.200202090947093,-1.8235255664908514,-2.2730519043371666,2.86228197345025,0.2862281973450249,0
Australia and New Zealand,2020-03-09,31362699,1.097402363233662,1.097402363233662,1.097402363233662,1.097402363233662,1.097402363233662,1.097402363233662,1.097402363233662,2.194804726467324,1.097402363233662,0.012754004366779785
Western Europe,2020-03-09,198806318,-10.048358808375566,-10.048358808375566,-10.048358808375566,-10.048358808375566,-10.048358808375566,-10.048358808375566,-10.048358808375566,-90.4352292753801,-10.048358808375566,0.014838562625560018
Eastern Europe,2020-03-09,289626123,-4.787328844042154,-4.787328844042154,-4.787328844042154,-4.787328844042154,-4.787328844042154,-4.787328844042154,-4.787328844042154,-47.87328844042153,-4.787328844042154,0
Northern America,2020-03-09,376870770,-0.9942685227542079,-0.9940137182913629,-0.9940286167213017,-0.9941525689070744,-0.9942685227542079,-0.9943151634248069,-0.9943349499697627,-4.970328995783985,-0.9940657991567974,0.005041515955190688
South-eastern Asia,2020-03-09,680786410,-0.29913719484040907,3.841705529521597,2.3582107464855895,0.5894118426279346,-1.477376556298347,-2.1295081091616916,-2.2821253780411506,-8.559522254131979,-0.7781383867392708,2.937778972409276e-4
Eastern Asia,2020-03-09,1613237280,-5.123133384266637,-5.123133384266637,-5.123133384266637,-5.123133384266637,-5.123133384266637,-5.123133384266637,-5.123133384266637,-30.73880030559983,-5.123133384266637,0.19569346922109312
Northern Europe,2020-03-09,106550176,-6.195118117702664,-6.18175031490069,-6.185344242109938,-6.195118117702664,-6.218791720623087,-6.228940209639398,-6.231779878063802,-86.55555391839485,-6.182539565599633,0.010323774594234364
Northern Africa,2020-03-09,259969965,0.8941311293785122,1.2857827103075168,1.0595182028636443,0.8941311293785122,-6.809703575110698e-4,-0.333256443624528,-0.473483164274217,0.5345977045207124,0.07637110064581606,0
Melanesia,2020-03-09,12413369,4.505491851062896,13.397994254456755,10.418481777848784,4.777250902487907,-0.7570666035513345,-4.257989143429927,-5.044360018063816,0,0,0
Micronesia,2020-03-09,539140,2.1472945410012,12.20231604098946,11.044078348893459,4.601110644268847,-0.2775316990190784,-3.3923005683899716,-4.899519181175913,0,0,0
Central Asia,2020-03-09,76551056,-1.4745108572732577,-0.9725296553829674,-1.0182252942578083,-1.212700989838885,-1.4745108572732577,-1.5823936585840455,-1.6756373521396515,-6.389042161632101,-1.2778084323264205,0
Other,2020-03-09,25675511,0.04558103838450168,0.04558103838450168,0.04558103838450168,0.04558103838450168,0.04558103838450168,0.04558103838450168,0.04558103838450168,0.09116207676900336,0.04558103838450168,0
Latin America and the Caribbean,2020-03-16,660258572,-0.6175242388759733,-0.3310865741201677,-0.4513991527865334,-0.603864424853657,-0.7675328011085075,-0.8982635921096317,-0.9065531211079554,-31.17659787655074,-0.6362570995214437,0.002271837221978543
Southern Asia,2020-03-16,2007549683,2.8890164674275693,4.772030304141623,4.288399246298327,2.8890164674275693,-0.42966996463174006,-2.8971377095050146,-4.279494226166581,3.790793852095521,0.42119931689950235,0.030534736210560822
Sub-Saharan Africa,2020-03-16,1166766649,3.511544407190132,8.582559675594773,6.688353589309583,3.511544407190132,-0.6887535874009152,-2.7100291297402768,-3.394672414035518,6.1881396789747605,0.12133607213676,4.2853470351465284e-4
Southern Europe,2020-03-16,149750531,10.197338381698389,10.197380426297043,10.197375246039513,10.197338381698389,10.197298079571334,10.197275319965108,10.197263501138504,163.15771537926773,10.197357211204233,1.29148123020679
Western Asia,2020-03-16,293775379,-0.8116412719376599,0.3253788384031575,0.05424798539966624,-0.6017512855102328,-1.3002752626198375,-1.8089681082762565,-2.0428755647453074,-19.68305631358947,-1.0935031285327481,0.004084753474184097
Polynesia,2020-03-16,723699,-0.9825537732436584,3.343701013185049,2.300114785771653,0.8948127707376085,-0.9825537732436584,-1.6924522905308583,-2.297945800696738,5.723704064022215,0.5723704064022214,0
Australia and New Zealand,2020-03-16,31362699,1.5213932959017313,1.5213932959017313,1.5213932959017313,1.5213932959017313,1.5213932959017313,1.5213932959017313,1.5213932959017313,3.0427865918034627,1.5213932959017313,0.022319507641864623
Western Europe,2020-03-16,198806318,-8.566828930632171,-8.566828930632171,-8.566828930632171,-8.566828930632171,-8.566828930632171,-8.566828930632171,-8.566828930632171,-77.10146037568954,-8.566828930632171,0.11242097446822591
Eastern Europe,2020-03-16,289626123,-5.2035855078367295,-5.2035855078367295,-5.2035855078367295,-5.2035855078367295,-5.2035855078367295,-5.2035855078367295,-5.2035855078367295,-52.03585507836729,-5.2035855078367295,0.002416909057612873
Northern America,2020-03-16,376870770,-0.62477283107121,-0.6244742969707711,-0.6244943857090242,-0.624629438691182,-0.62477283107121,-0.624826595894034,-0.6248525073164997,-3.1226934828672164,-0.6245386965734434,0.018574006150702534
South-eastern Asia,2020-03-16,680786410,-0.6585021936720311,3.2261205918503615,2.2562528779907063,0.1363142830668714,-1.8990223198229932,-2.5366659854079643,-2.7813770769830697,-9.718527432813818,-0.8835024938921653,0.002350223177927421
Eastern Asia,2020-03-16,1613237280,-5.68343162643694,-5.68343162643694,-5.68343162643694,-5.68343162643694,-5.68343162643694,-5.68343162643694,-5.68343162643694,-34.10058975862164,-5.68343162643694,0.2046196204937689
Northern Europe,2020-03-16,106550176,-5.928750639327059,-5.915266888045376,-5.918467239495001,-5.928750639327059,-5.956071536530589,-5.967142537381469,-5.9699388381387655,-82.83478789667656,-5.916770564048325,0.07695904697520162
Northern Africa,2020-03-16,259969965,1.4199747038916297,1.7313114417328792,1.472998279434963,1.4199747038916297,0.2014041975046926,-0.2678867340570147,-0.4770485007621677,1.901183046963898,0.2715975781376997,0.001538639280887698
Melanesia,2020-03-16,12413369,4.851272566130781,14.560351157449132,11.460808797686845,5.245288906358115,-0.8232181410578147,-4.788909435394146,-5.583856167211557,0,0,0
Micronesia,2020-03-16,539140,2.9443941907260682,13.775555739492798,12.20272230054213,5.1124799483005665,-0.050026206458759,-3.4854963411525715,-5.010634729707047,0,0,0
Central Asia,2020-03-16,76551056,-2.5374838550525722,-1.976573305642689,-2.0402697779457495,-2.2432396433654755,-2.5374838550525722,-2.697436648149344,-2.8017660683426073,-11.498527795043389,-2.2997055590086783,0
Other,2020-03-16,25675511,-1.3259167961470877,-1.3259167961470877,-1.3259167961470877,-1.3259167961470877,-1.3259167961470877,-1.3259167961470877,-1.3259167961470877,-2.6518335922941754,-1.3259167961470877,0
Latin America and the Caribbean,2020-03-23,660258572,-0.3278040480960848,-0.06623999889452069,-0.1256549905952265,-0.3190212779589418,-0.4937253666766871,-0.6638783291967847,-0.6877534313047016,-15.916846078430805,-0.3248335934373634,0.012722288443079842
Southern Asia,2020-03-23,2007549683,2.7130988827781484,4.702062195935117,4.202717892860638,2.7130988827781484,-1.0597240822889862,-3.6917702654535858,-5.061628569241057,4.250513672516548,0.4722792969462831,0.07805535341264079
Sub-Saharan Africa,2020-03-23,1166766649,3.3901525702956916,8.601381480001313,6.551258026922487,3.3901525702956916,-1.2242194634292078,-3.422907819163752,-4.6415080348900934,4.325142153260117,0.08480670888745327,0.0010284832884351668
Southern Europe,2020-03-23,149750531,25.53343345879788,25.53347511093368,25.533471095819387,25.53343345879788,25.533376183957973,25.533347381111597,25.53333171932192,408.5349732499222,25.533435828120137,5.2160082156904
Western Asia,2020-03-23,293775379,-0.8503965669824293,0.37574884093702243,0.11202748135454746,-0.6492881592447362,-1.4580545377781444,-2.0248233961885984,-2.2623975300479513,-20.368785120376952,-1.1315991733542752,0.015998617773887714
Polynesia,2020-03-23,723699,-0.7536112598508377,4.058700557611807,2.8263416424037016,1.1970534756702955,-0.7536112598508377,-1.623865846126983,-2.2749499341739274,8.58512615459418,0.8585126154594178,0
Australia and New Zealand,2020-03-23,31362699,1.9887478434168555,1.9887478434168555,1.9887478434168555,1.9887478434168555,1.9887478434168555,1.9887478434168555,1.9887478434168555,3.977495686833711,1.9887478434168555,0.028696509825254516
Western Europe,2020-03-23,198806318,-4.747345185648002,-4.747345185648002,-4.747345185648002,-4.747345185648002,-4.747345185648002,-4.747345185648002,-4.747345185648002,-42.72610667083202,-4.747345185648002,0.9670215812759029
