continent,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Africa,2021-12-13,1371693397,0.3298323449432567,0.5221163243881469,0.4672335076057863,0.34958444005125816,0.23138182436060697,0.15290428425163732,0.13266777957306766,1.307341476327196,0.023769845024130834,0.00885248848361993
Europe,2021-12-13,747993718,0.8541645063967843,0.95179591990096,0.9343626411493272,0.8712782829543202,0.8229420657863361,0.7711732510338469,0.7643650313252569,29.995920385079682,0.6121616405118303,0.5153404242894992
Oceania,2021-12-13,43202462,-0.014875167376068563,0.13055424254372427,0.10025310181610543,0.054037664992545184,-0.01724818941063308,-0.06188446094066904,-0.09450094957824037,-0.45254131295565536,-0.021549586331221685,0.0291001934102737
Americas,2021-12-20,1026788511,0.40083830298839196,0.5173277953855963,0.4738813745817285,0.40083830298839196,0.24184604264216042,0.19784841642734818,0.18609985463642414,2.1856975282527373,0.04553536517193203,0.18729679767521276
Asia,2021-12-20,4679006159,0.28963165925963597,0.4771549386016078,0.4595100611181836,0.3293625087942407,0.19221743879824466,0.10629464104160005,0.07754770724985242,0.35138557742770443,0.006889913282896165,0.025411464734086064
Africa,2021-12-20,1371693397,0.4482989074970016,0.7200151082670446,0.6955387917355161,0.5140714217699112,0.3339036166962364,0.24230009977264685,0.22037552746046268,1.6871118919083186,0.030674761671060334,0.011695397845528886
Europe,2021-12-20,747993718,0.7548430306674426,0.8639210052122118,0.8486310302656639,0.7981535020021777,0.7431950939804667,0.6899189797641601,0.6850859936147424,26.133296315119427,0.5333325778595802,0.4873801627301902
Oceania,2021-12-20,43202462,0.043789316537262736,0.27473319384919237,0.21806126104823073,0.11101378304734626,0.043789316537262736,0.0028915520008447955,-0.013506086885100868,0.2710285613723401,0.012906121970111432,0.015212096014342886
Americas,2021-12-27,1026788511,0.6840531178018964,0.817580443266267,0.7727067122509668,0.6840531178018964,0.3613412550035571,0.2471757629503431,0.21930037116653164,2.2998398260525623,0.047913329709428375,0.18886956556528905
Asia,2021-12-27,4679006159,0.2810747820056702,0.4860288607427799,0.4685372441610909,0.3379802646292874,0.20406316484614062,0.10323246581479673,0.06889706118062187,0.2615272685692398,0.005127985658220388,0.025496910229649474
Africa,2021-12-27,1371693397,0.5574017605151946,0.8392427306179655,0.7829797084195523,0.6033507572356996,0.40499137790602413,0.27551297927117974,0.26185492243135705,1.8551731889392404,0.033730421617077094,0.014049495347975347
Europe,2021-12-27,747993718,0.7012160497885969,0.8586542227265341,0.8203859358903632,0.7697924891055115,0.7012160497885969,0.6535093787711443,0.6420197635094734,23.42348861746777,0.4780303799483217,0.42330395614365307
Oceania,2021-12-27,43202462,0.006680325040333951,0.22397144576330527,0.19799505632239012,0.10214251495255436,0.006680325040333951,-0.0343185649165605,-0.06310931171661643,-0.3344924850902441,-0.015928213575725908,0.016533779949855637
Americas,2022-01-03,1026788511,1.0779465027654167,1.254255393329761,1.178984256889986,1.0779465027654167,0.5800603583039518,0.4188375632088514,0.37977789949018603,0.608181988422999,0.012670458092145813,0.17289694820124454
Asia,2022-01-03,4679006159,0.29896013108440594,0.5199181220520429,0.4926176712518099,0.34950570857221935,0.19539775313563007,0.057620902259221785,0.04827499427436698,-0.06699672302224488,-0.0013136612357302917,0.021729251158269312
Africa,2022-01-03,1371693397,0.594595557530782,0.8671399561725227,0.7773356128183015,0.6079493938613765,0.3991884644469459,0.2916387628279772,0.2473783245075575,1.1178628961128945,0.020324779929325354,0.01599730672174403
Europe,2022-01-03,747993718,0.5462098149703611,0.878008954087382,0.8384307286112811,0.6902115947730676,0.5462098149703611,0.4359203853857641,0.3841660076433316,3.6867034122751323,0.0752388451484721,0.4028106022141753
Oceania,2022-01-03,43202462,0.5052478805831949,0.6225053051881392,0.5544705445523663,0.5052478805831949,0.16522021910575052,0.0538605303386835,0.02054484742034142,0,0,0.024799512583333794
Americas,2022-01-10,1026788511,1.2513193827423175,1.4090176512578176,1.3474085103634674,1.2513193827423175,0.6950555615871806,0.5191426061099942,0.48218969127015904,0.4923829799396642,0.010257978748743004,0.2151645617702086
Asia,2022-01-10,4679006159,0.563957435109505,0.7695474734086372,0.7175785114474251,0.563957435109505,0.31347278246054894,0.1304057077712691,0.08173993058170224,0,0,0.022889518919310316
Africa,2022-01-10,1371693397,0.5113036799056114,0.8180125292819983,0.7462207578573409,0.5968554122489584,0.3755732962853184,0.2820887730616744,0.2519634366682782,1.3998744113535289,0.025452262024609616,0.022204160249376777
Europe,2022-01-10,747993718,0.5787048696188397,1.0180061425485987,0.8879014076152469,0.7345930839359898,0.5346430139676229,0.4104876493168231,0.3675774130512763,0.8858704591282855,0.018078988961801743,0.3759963395842316
Oceania,2022-01-10,43202462,0.6951029588881985,0.799674614568505,0.6994911537093452,0.6951029588881985,0.26462306861585577,0.1336496122827909,0.08880437838575655,0,0,0.052244707720592407
Americas,2022-01-17,1026788511,1.4342895869418033,1.6042375369006787,1.4524620125019527,1.4342895869418033,0.8086795114982885,0.6143347073026799,0.5800721971471771,0,0,0.2590740908669945
Asia,2022-01-17,4679006159,0.8480723604850976,1.2403752282127043,1.17274106541595,0.922042500806635,0.5213936150359331,0.2125449735164372,0.1517307516898255,0,0,0.022010144141808557
Africa,2022-01-17,1371693397,0.4828015445522787,0.7808040540398019,0.730903445762408,0.5586894026761074,0.31422137968182134,0.19822136003441412,0.18186619518525163,0,0,0.02567206350706083
Europe,2022-01-17,747993718,0.9584978521181737,1.2762172544624188,1.2482133201639012,0.9584978521181737,0.6023774734552761,0.4419299577861437,0.40590986775771765,0,0,0.4124367525771119
Oceania,2022-01-17,43202462,0.7364099835596405,0.9245427198154865,0.8137161043596507,0.7364099835596405,0.3072318555678466,0.1528691398780616,0.11047158276548158,0,0,0.13127492595213672
Americas,2022-01-24,1026788511,1.474012585684164,1.6315749826467536,1.5553858513224268,1.474012585684164,0.8150430329360558,0.6362028692360623,0.6075756037517851,0,0,0.34573828611917534
Asia,2022-01-24,4679006159,0.8622787198488338,1.2660082673785158,1.2018062558120683,0.92496433546107,0.530612655456209,0.20962765944918457,0.16151584668114616,0,0,0.027127277820708676
Africa,2022-01-24,1371693397,0.4796036034722455,0.7313096743423793,0.6890586134636261,0.5427024760354318,0.3129135267336173,0.19355374947858675,0.17040734464851107,0,0,0.02805736331761317
Europe,2022-01-24,747993718,0.9774407237945903,1.3190095620341706,1.239950737260432,0.9774407237945903,0.6218818772085767,0.44663795335761897,0.4104533371838798,0,0,0.3896710533603706
Oceania,2022-01-24,43202462,0.7659666197051187,0.9421562982351365,0.8437586232636615,0.7659666197051187,0.3200825149932987,0.14785839639499657,0.11091111503489041,0,0,0.1623588026071292
Americas,2022-01-25,1026788511,1.5030514893108204,1.6813652803358838,1.5980865719727027,1.5030514893108204,0.8523514592039827,0.6115316684672606,0.5270490916431487,0,0,0.32507726413389915
Asia,2022-01-25,4679006159,0.9094089509131948,1.4346529327335757,1.3598054108804085,1.007995333635108,0.5613629939336376,0.23428735770457695,0.20694389684692915,0,0,0.015708506785917228
Africa,2022-01-25,1371693397,0.4245974614732488,0.6349876671544548,0.6085169712618732,0.4459650924820095,0.23632171747326627,0.10419924217596782,0.08041837879635022,0,0,0.01578865951193319
Europe,2022-01-25,747993718,0.973806334201606,1.3696153558681483,1.337010288018653,0.9891769174213041,0.6483229659053088,0.4134453974684351,0.3570922650659503,0,0,0.3878374818115785
Oceania,2022-01-25,43202462,0.7335083824185331,1.0521598352443446,0.9597324554780684,0.7335083824185331,0.3132878239664066,0.1270687066792164,0.037125323974150144,0,0,0.15210938672893226
