iso3c,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
NRU,2020-01-01,10873,-0.11220197700000047,0.06495529599999936,0.03902619799999991,-0.00982512300000014,-0.11220197700000047,-0.12437490799999974,-0.14745046599999959,-0.11220197700000047,NA,NA
NZL,2020-01-01,4860642,0,0,0,0,-0.032419152000000354,-0.032419152000000354,-0.032419152000000354,-0.032419152000000354,0,0
OMN,2020-01-01,5223376,0,0.011259563999999844,0.0030387489999999574,0,-0.02092718500000027,-0.02092718500000027,-0.02266140600000027,-0.02092718500000027,0,0
PAK,2020-01-01,225199929,0.041305675999999625,0.041305675999999625,0.041305675999999625,0.041305675999999625,0.003079707999999923,-0.010793810000000032,-0.013292226999999858,0.041305675999999625,NA,0
PAN,2020-01-01,4381583,0,0.004938866999999826,0.0023093079999995905,0,-0.01595295700000029,-0.02926921300000016,-0.03538181100000003,-0.01595295700000029,0,0
PCN,2020-01-01,47,-0.1156165170000003,0.07867422400000013,0.04677932700000013,-0.004061834000000306,-0.1156165170000003,-0.1156165170000003,-0.13630774800000037,-0.1156165170000003,NA,NA
PER,2020-01-01,33359415,0,0.02098868799999982,0.015196127000000448,0.0019347430000000766,-0.011389773000000245,-0.015847769999999976,-0.02023597800000022,-0.011389773000000245,0,0
PHL,2020-01-01,111046910,0,0.0594450089999997,0.04723420500000032,0.0022746479999995375,-0.02758430800000028,-0.02758430800000028,-0.02758430800000028,-0.02758430800000028,0,0
PLW,2020-01-01,18174,-0.12329714900000044,0.06200274799999942,0.034870801000000146,-0.01461379900000031,-0.12329714900000044,-0.1257940009999998,-0.14540798399999963,-0.12329714900000044,NA,0
PNG,2020-01-01,9119005,-0.02979621400000025,0.08179012899999977,0.04202382599999974,0.006561531999999953,-0.03282122100000028,-0.07196172500000025,-0.09212430399999974,-0.02979621400000025,NA,0
POL,2020-01-01,37797000,0,6.388580000001729e-4,0,0,-0.016978336000000274,-0.016978336000000274,-0.0179022190000003,-0.016978336000000274,0,0
PRK,2020-01-01,25670000,-0.01284586200000029,0.06987448600000014,0.04590437299999975,0.0072344810000003175,-0.017569956000000535,-0.03606144000000013,-0.04354379200000031,-0.01284586200000029,NA,NA
PRT,2020-01-01,10167923,0,0.023707139999999852,0.015469182999999933,6.792219999996578e-4,-0.0083463960000003,-0.013498039999999916,-0.018203927999999737,-0.0083463960000003,0,0
PRY,2020-01-01,7219641,0,0.0314279789999997,0.02366723299999986,0.007067508999999969,-0.006138861000000318,-0.028318230000000392,-0.03836830799999967,0.0018963019999997204,0,0
PSE,2020-01-01,5222756,-0.0026857010000002767,0.0517092100000002,0.03255544099999993,0.004462801000000263,-0.01644788699999961,-0.031586119999999974,-0.03436203199999996,-0.0026857010000002767,NA,0
PYF,2020-01-01,282534,-0.13681294900000043,0.09217912799999997,0.06080344299999976,-0.005696003999999616,-0.13681294900000043,-0.13681294900000043,-0.13681294900000043,-0.13681294900000043,NA,NA
QAT,2020-01-01,2930524,0,0.010529783999999546,0.0022904800000001302,0,-0.02164575800000027,-0.028244689000000142,-0.033129529999999865,-0.02164575800000027,0,0
ROU,2020-01-01,19127772,0,0.013819243999999451,0.006738297999999783,0,-0.013845276000000302,-0.015409543999999746,-0.016471811999999923,-0.013845276000000302,0,0
RUS,2020-01-01,145912022,0,0.01057232800000026,0.009045845999999982,0.003057505000000269,-0.00890240799999972,-0.026882338999999915,-0.03310025600000001,-0.0039173660000003056,0,0
RWA,2020-01-01,13276517,0.015834688999999718,0.052900830000000044,0.03714970899999963,0.015834688999999718,-0.004139373000000083,-0.02931198400000002,-0.03909865000000005,0.015834688999999718,NA,0
SAU,2020-01-01,35340680,-0.0031672160000003,0.024999401999999962,0.017571851000000048,0.004557889999999955,-0.007507892999999565,-0.01746477800000038,-0.020654113000000047,-0.0031672160000003,NA,0
SDN,2020-01-01,44909351,0.039202967999999665,0.04938723399999969,0.039202967999999665,0.039202967999999665,0.004804735000000141,-0.004248748999999748,-0.0090208320000002,0.039202967999999665,NA,0
SEN,2020-01-01,17196308,-0.02266697400000031,0.06388463299999997,0.048728638999999824,0.01567096600000046,-0.02266697400000031,-0.024079495000000162,-0.03205644999999982,-0.02266697400000031,NA,0
SGP,2020-01-01,5896684,0,0.00916286300000028,0.003505058000000047,0,-0.015483871999999834,-0.02741372199999975,-0.034395504999999583,-0.015339670000000239,0,0
SHN,2020-01-01,6095,-0.0373750300000005,0.09304240600000016,0.07645535799999999,0.021192311000000116,-0.04006156100000031,-0.11198320699999989,-0.17016723099999978,-0.0373750300000005,NA,NA
SLB,2020-01-01,703995,-0.02971109500000042,0.08793837799999984,0.059550599000000405,0.014953253000000099,-0.02971109500000042,-0.06993463200000018,-0.07638601299999968,-0.02971109500000042,NA,0
SLE,2020-01-01,8141343,-0.021577003000000296,0.07484811299999972,0.04872457800000028,0.017123577000000032,-0.021577003000000296,-0.02172347999999998,-0.032324834000000004,-0.021577003000000296,NA,0
SLV,2020-01-01,6518500,0,0.006222662999999727,8.169850000000074e-4,0,-0.019605308000000213,-0.02863751699999976,-0.03564254200000015,-0.019605308000000213,0,0
SMR,2020-01-01,34010,-0.020723593000000286,0.022557532000000224,0.01459364399999998,-0.004125831999999578,-0.021898459999999936,-0.03562905799999995,-0.048747200000000004,-0.020723593000000286,NA,0
SOM,2020-01-01,16359500,0.020332928999999732,0.0683404649999998,0.04902428799999978,0.026128855000000235,-0.00204978200000011,-0.01857424299999996,-0.033612078000000226,0.020332928999999732,NA,0
SRB,2020-01-01,6804596,0,0.026125952000000018,0.02089009899999996,0.004732505999999868,-0.016682926000000344,-0.019685120999999913,-0.02933679300000009,-0.016682926000000344,0,0
SSD,2020-01-01,11381377,0.09462201699999995,0.10853171999999983,0.09462201699999995,0.09462201699999995,0.005690878999999971,-0.024843109999999512,-0.03926145200000008,0.09462201699999995,NA,0
STP,2020-01-01,223364,-0.019347816000000257,0.07875983400000004,0.045906722999999684,0.009671086000000138,-0.019347816000000257,-0.03058703099999997,-0.03532311800000001,-0.019347816000000257,NA,0
SUR,2020-01-01,591798,-0.021909702000000197,0.02497414600000033,0.004275434999999488,-0.006853117999999991,-0.021909702000000197,-0.02852123000000009,-0.03400768500000002,-0.021909702000000197,NA,0
SVK,2020-01-01,5460726,0,0.007646859000000219,0.003560633999999986,0,-0.012718951000000317,-0.017785883000000183,-0.02172889999999993,-0.012718951000000317,0,0
SVN,2020-01-01,2078723,0,5.031199999992413e-5,0,0,-0.021701620000000255,-0.021701620000000255,-0.024588985000000035,-0.021701620000000255,0,0
SWE,2020-01-01,10160159,0,0.001838064000000165,8.385439999999798e-4,0,-0.016277705000000278,-0.016277705000000278,-0.017286912000000394,-0.016277705000000278,0,0
SWZ,2020-01-01,1172369,0.0321746429999997,0.038743296999999836,0.0321746429999997,0.0321746429999997,-0.0017121749999999447,-0.014421246000000167,-0.020470376999999765,0.0321746429999997,NA,0
SXM,2020-01-01,43421,-0.009615726000000328,0.08039998599999992,0.05669386799999948,0.007982230000000359,-0.023489601999999925,-0.04090654000000014,-0.075537326,-0.009615726000000328,NA,NA
SYC,2020-01-01,98910,-0.036725253000000346,0.009164883999999684,0.0029584160000002344,-0.012457268000000153,-0.036725253000000346,-0.039963396999999894,-0.044513429000000014,-0.036725253000000346,NA,0
SYR,2020-01-01,18275704,-0.006510197000000314,0.028060396000000088,0.01867042300000009,0.004174217000000155,-0.01175289200000009,-0.02119307400000059,-0.023910964999999996,-0.006510197000000314,NA,0
TCA,2020-01-01,39226,-0.009716783000000305,0.0698569450000002,0.047472540000000125,0.007376571999999847,-0.02129640200000002,-0.04258712299999987,-0.05021700200000031,-0.009716783000000305,NA,NA
TCD,2020-01-01,16914985,0.016492066999999725,0.05433831000000014,0.04038198500000041,0.016492066999999725,-0.005740610000000137,-0.029765773000000013,-0.04114363699999996,0.016492066999999725,NA,0
TGO,2020-01-01,8478242,0.010912173999999763,0.053272697999999674,0.03567676799999968,0.010912173999999763,-0.011273208000000095,-0.034219655999999724,-0.04306456000000017,0.010912173999999763,NA,0
THA,2020-01-01,69950844,0,0.017823085000000044,0.012099077000000309,0.0052883440000002285,-0.005472949000000169,-0.020167834000000464,-0.03095576500000033,-0.001482900000000295,0,0
TJK,2020-01-01,9749625,0,0.043944702999999793,0.043944702999999793,0.043944702999999793,0,-0.010067025999999746,-0.01602982500000008,0.043944702999999793,0,0
TKL,2020-01-01,1368,-0.10517365200000031,0.07714582600000013,0.04847351999999987,-0.002500192999999827,-0.10517365200000031,-0.10517365200000031,-0.13371613500000037,-0.10517365200000031,NA,NA
TKM,2020-01-01,5942000,-0.01583689400000031,0.04626872200000002,0.025378130999999724,0.008353791999999397,-0.01583689400000031,-0.028143302000000217,-0.035141607000000435,-0.01583689400000031,NA,NA
TLS,2020-01-01,1343875,-0.020914528000000297,0.0884957519999999,0.07764036799999964,0.02770266599999971,-0.020914528000000297,-0.021797157000000136,-0.026532946999999894,-0.020914528000000297,NA,0
TON,2020-01-01,106759,-0.0824474170000004,0.06307772100000028,0.057904122000000086,0.002031073000000177,-0.0824474170000004,-0.0824474170000004,-0.0824474170000004,-0.0824474170000004,NA,NA
TTO,2020-01-01,1403374,-0.034796031000000296,0.001017112999999875,-0.002175848000000384,-0.013916635999999954,-0.034796031000000296,-0.034796031000000296,-0.0427515509999996,-0.034796031000000296,NA,0
TUN,2020-01-01,11935764,0,0,0,0,-0.03231452300000026,-0.03231452300000026,-0.03231452300000026,-0.03231452300000026,0,0
TUR,2020-01-01,85042736,-0.01975452700000032,0.010371899000000045,0.007926240999999811,-9.80669000000052e-4,-0.01975452700000032,-0.04131299399999981,-0.06662010500000001,-0.01975452700000032,NA,0
TUV,2020-01-01,11925,-0.09249821500000037,0.10910275499999965,0.07992671699999991,0.01593938899999979,-0.09249821500000037,-0.09249821500000037,-0.09249821500000037,-0.09249821500000037,NA,NA
TWN,2020-01-01,23855008,0,0.023632014999999718,0.014432388999999995,0,-0.02992044900000022,-0.02992044900000022,-0.030893616999999898,-0.02992044900000022,0,0
TZA,2020-01-01,61498438,0.04166784899999969,0.06315250299999989,0.05195883900000017,0.04166784899999969,5.999380000000806e-4,-0.02336848099999968,-0.03395732800000018,0.04166784899999969,NA,0
UGA,2020-01-01,47123533,0.010788899999999749,0.06104535399999999,0.05084253399999966,0.015124679000000245,-0.00603026899999973,-0.02382233399999992,-0.030437555000000022,0.010788899999999749,NA,0
UKR,2020-01-01,43466822,0,0.005668431999999878,0.0019622999999996853,0,-0.02010410700000024,-0.021619935000000267,-0.029312365999999732,-0.02010410700000024,0,0
URY,2020-01-01,3485152,0,0,0,0,-0.024492518000000185,-0.02685367399999984,-0.03019713499999975,-0.024492518000000185,0,0
USA,2020-01-01,332915074,0,0.0027357710000000513,0.0020542269999999888,0,-0.013372936000000238,-0.020892068000000173,-0.024484261000000285,-0.012909812000000267,0,0
UZB,2020-01-01,33935765,0,0.015155203999999914,0.010824500999999868,0.0024527979999999583,-0.00523565999999989,-0.014287520000000066,-0.024323489999999597,-0.001146415000000281,0,0
VAT,2020-01-01,812,-0.02968528200000032,0.07978534600000012,0.03955431300000012,0.0029908320000000613,-0.02968528200000032,-0.050151378000000614,-0.069801371,-0.02968528200000032,NA,0
VCT,2020-01-01,111269,-0.020149156000000286,0.05650480599999998,0.03983439299999973,-0.002100007000000158,-0.020149156000000286,-0.03258397999999975,-0.03615661199999978,-0.020149156000000286,NA,0
VEN,2020-01-01,28704947,-0.016021639000000313,0.025699790000000243,0.019356354999999874,0.006507688000000004,-0.016021639000000313,-0.016021639000000313,-0.02095987799999986,-0.016021639000000313,NA,0
VGB,2020-01-01,30423,-0.01409331900000032,0.08799502199999995,0.057848571999999716,0.008958749000000137,-0.021793320000000012,-0.04582840799999987,-0.05133361999999994,-0.01409331900000032,NA,NA
VNM,2020-01-01,98168829,0.019454920999999716,0.03534362099999974,0.02672279399999988,0.019454920999999716,-0.0066619539999995606,-0.01928042400000007,-0.02702200699999985,0.019454920999999716,NA,0
VUT,2020-01-01,314464,-0.03949677200000049,0.06343728099999951,0.04842362799999991,0.0016596650000002206,-0.03949677200000049,-0.07425663900000014,-0.08682664700000012,-0.03949677200000049,NA,0
WLF,2020-01-01,11094,-0.10019835500000027,0.07811066100000014,0.056930430999999844,4.98717000000093e-4,-0.10019835500000027,-0.10019835500000027,-0.16461441599999976,-0.10019835500000027,NA,NA
WSM,2020-01-01,200144,-0.07689165600000036,0.10385442100000011,0.06740953399999983,0.014412480999999991,-0.07689165600000036,-0.07689165600000036,-0.07689165600000036,-0.07689165600000036,NA,0
YEM,2020-01-01,30490639,0.021722204999999762,0.03625347699999986,0.03175919099999982,0.021722204999999762,0.0024313949999998415,-0.007163793999999762,-0.009286767999999947,0.021722204999999762,NA,0
ZAF,2020-01-01,60041996,0,0.06327638300000037,0.04710342000000028,0.01885558,-0.010966304000000251,-0.012764056999999716,-0.02534761800000012,-0.010966304000000251,0,0
ZMB,2020-01-01,18920657,-0.0221288210000003,0.05743550699999972,0.04296237800000015,0.018628657000000128,-0.0221288210000003,-0.023145643000000497,-0.028398415999999878,-0.0221288210000003,NA,0
ZWE,2020-01-01,15092171,0.026358396999999752,0.03470413299999998,0.03025658300000015,0.026358396999999752,-4.694360000005091e-4,-0.010501544000000054,-0.013438092999999748,0.026358396999999752,NA,0
ABW,2020-01-06,107195,-0.00968315600000032,0.050544959999999396,0.040657002999999796,0.009815096000000306,-0.019426134999999966,-0.047111869000000174,-0.05291436200000038,-0.00968315600000032,NA,NA
AFG,2020-01-06,39835428,-0.017929822000000328,0.02855768699999991,0.019175172000000098,0.008381491999999933,-0.017929822000000328,-0.021468526000000186,-0.024923155999999943,-0.017929822000000328,NA,0
AGO,2020-01-06,33933611,0.01688506799999975,0.08996181600000003,0.06003166599999984,0.02780311699999985,-0.0022596579999998897,-0.01606293799999971,-0.026598462000000142,0.01688506799999975,NA,0
AIA,2020-01-06,15125,-0.01318839700000032,0.0742165690000001,0.053148947999999745,0.008758244000000224,-0.022635998999999733,-0.04708387399999974,-0.06264231799999986,-0.01318839700000032,NA,NA
ALB,2020-01-06,2872934,0,0.014279967000000022,0.010473709000000121,0.006924765999999741,-0.008051004000000195,-0.022122599999999985,-0.034572161999999615,0.006924765999999741,0,0
AND,2020-01-06,77354,-0.014972643000000277,0.02101563100000019,0.017272474000000128,-5.961120000001627e-4,-0.01883247799999976,-0.03248039399999996,-0.038014110999999934,-0.014972643000000277,NA,0
ARE,2020-01-06,9991083,-0.0053122300000003255,0.017535644999999885,0.015697149000000216,0.0027803559999996412,-0.007818373999999805,-0.015655356000000217,-0.018155531999999877,-0.0053122300000003255,NA,0
ARG,2020-01-06,45605823,-0.013988649000000259,0.013777732000000098,0.010954334000000182,9.057340000000269e-4,-0.013988649000000259,-0.016965155000000145,-0.027643131999999578,-0.013988649000000259,NA,0
ARM,2020-01-06,2968128,-0.028458501000000275,0.029637899000000287,0.01430131300000002,-0.005040451000000343,-0.028458501000000275,-0.028806648999999875,-0.033629897,-0.028458501000000275,NA,0
ATG,2020-01-06,98728,-0.016956292000000314,0.0661588700000005,0.05212542199999985,0.0031153919999999764,-0.016956292000000314,-0.03567991099999988,-0.041046634000000026,-0.016956292000000314,NA,0
AUS,2020-01-06,25788217,0,0.0035342119999998752,0,0,-0.03107510800000021,-0.03107510800000021,-0.03107510800000021,-0.03107510800000021,0,0
AUT,2020-01-06,9043072,0,0.006003477999999863,0.004079482000000002,0,-0.010067241000000325,-0.014605029999999805,-0.015943322999999884,-0.010067241000000325,0,0
AZE,2020-01-06,10223344,-2.111910000002751e-4,0.011831314999999815,0.009770943999999957,0.0022326400000002955,-0.007264103999999757,-0.015463424000000264,-0.02305546699999999,-2.111910000002751e-4,NA,0
BDI,2020-01-06,12255429,0.024963941999999708,0.08943341700000007,0.06578375099999977,0.024963941999999708,-0.002180700000000348,-0.016905244000000326,-0.036778420000000055,0.024963941999999708,NA,0
BEL,2020-01-06,11632334,0,0,0,0,-0.02163499700000022,-0.02163499700000022,-0.02163499700000022,-0.02163499700000022,0,0
BEN,2020-01-06,12451031,-0.03120936700000029,0.0548592179999997,0.037230167000000106,0.007768541999999738,-0.03120936700000029,-0.03195541900000018,-0.045715205000000064,-0.03120936700000029,NA,0
BES,2020-01-06,26445,-0.015851311000000357,0.087386517,0.06049458700000013,0.011055862000000109,-0.02316095299999987,-0.05475052099999994,-0.07355406499999996,-0.015851311000000357,NA,NA
BFA,2020-01-06,21497097,-0.03175296700000036,0.048755219999999676,0.03674644299999959,0.01041201600000004,-0.03175296700000036,-0.03175296700000036,-0.03175296700000036,-0.03175296700000036,NA,0
BGD,2020-01-06,166303494,0.036241351999999595,0.05306468300000034,0.045051308000000095,0.036241351999999595,-0.004749819999999823,-0.022081931000000055,-0.03362029200000041,0.036241351999999595,NA,0
BGR,2020-01-06,6896655,0,0.02387610899999986,0.016333960999999994,0,-0.011172335000000323,-0.01603950499999997,-0.018360941000000037,-0.011172335000000323,0,0
BHR,2020-01-06,1748295,-0.010634658000000298,0.04064157199999986,0.02738514599999976,-0.0017226299999999522,-0.015268478999999854,-0.02733677799999952,-0.037223353999999764,-0.010634658000000298,NA,0
BHS,2020-01-06,396914,-0.020419281000000292,0.036081689999999764,0.018045382000000106,-0.006594301999999903,-0.024134703999999757,-0.03886211999999965,-0.04430416399999991,-0.020419281000000292,NA,0
BIH,2020-01-06,3263459,0,0,0,0,-0.021573898000000275,-0.03000669099999987,-0.04094941099999992,-0.021573898000000275,0,0
