iso3c,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
PCN,2020-01-01,47,-1.4587849190000153e-5,3.773814944999992e-5,2.7189574259999874e-5,3.1914419400000865e-6,-1.4587849190000153e-5,-2.502025072000019e-5,-3.416190675999993e-5,-1.4587849190000153e-5,NA,NA
PER,2020-01-01,33359415,0,7.0017035329751405,5.069339069857199,0.6154198254263958,-3.7995616426280314,-6.276304388176723,-6.750603880328773,-3.7995616426280314,0,0
PHL,2020-01-01,111046910,0,65.75160943107497,52.51943953146965,2.3467343605858066,-30.63152167888311,-30.63152167888311,-30.63152167888311,-30.63152167888311,0,0
PLW,2020-01-01,18174,-0.02240802385926008,0.011268379421519894,0.006337419373740026,-0.0026559118302600564,-0.02240802385926008,-0.022861801741739966,-0.02619836949131993,-0.02240802385926008,NA,0
PNG,2020-01-01,9119005,-2.717118244470723,7.4143133428482875,3.832154794131276,0.5983464311565957,-2.992968784051076,-6.562193300836274,-8.400819887975176,-2.717118244470723,NA,0
POL,2020-01-01,37797000,0,0,0,0,-6.417301657920103,-7.460640974639949,-8.746314244980061,-6.417301657920103,0,0
PRK,2020-01-01,25670000,-3.2975327754000743,18.007909302499982,11.783652549099935,1.8190860676000817,-4.4515666437999695,-9.256971648000034,-10.806463674600106,-3.2975327754000743,NA,NA
PRT,2020-01-01,10167923,0,2.371221159534135,1.572044781164743,0.02788451203522868,-0.8486551185551106,-1.7867691488526016,-2.008406687388176,-0.8486551185551106,0,0
PRY,2020-01-01,7219641,0,2.2689872573553687,1.70868925723352,0.5102487774426878,-0.5056645219969245,-2.0444745435543283,-2.770054095374256,0.1369061966757998,0,0
PSE,2020-01-01,5222756,-0.14026761011957445,2.7006458678276104,1.7002912481539563,0.23308120699557378,-0.8590330051656996,-1.6496659774671987,-1.7946450880019178,-0.14026761011957445,NA,0
PYF,2020-01-01,282534,0,0.2604373775035199,0.16536372871325952,0,-0.38654309732766123,-0.38654309732766123,-0.38654309732766123,-0.38654309732766123,0,NA
QAT,2020-01-01,2930524,0,0.2593719755837134,0.06712306611520381,0,-0.634334133171928,-0.8264230946405241,-0.9802735825789685,-0.634334133171928,0,0
ROU,2020-01-01,19127772,0,2.643313484443575,1.2888862781205186,0,-2.6482928260507776,-3.1846221634903467,-3.3761699676309385,-2.6482928260507776,0,0
RUS,2020-01-01,145912022,0,15.426297557272541,13.095036376734395,2.992306841486914,-15.58729104586615,-39.72293566165678,-48.297252816776336,-5.715907939740966,0,0
RWA,2020-01-01,13276517,2.102295176982093,7.023387688091106,4.925236775890515,2.102295176982093,-0.5719374826609931,-3.9792032890609725,-6.224300948425438,2.102295176982093,NA,0
SAU,2020-01-01,35340680,-1.119315671468906,8.834958662733587,6.210011631986816,1.5078970502729523,-2.9602594025867157,-6.61720164584472,-7.776507770581415,-1.119315671468906,NA,0
SDN,2020-01-01,44909351,17.605798501537528,20.52216954068761,17.605798501537528,17.605798501537528,1.7221757084649232,-2.1774703016507932,-4.05119710600041,17.605798501537528,NA,0
SEN,2020-01-01,17196308,-3.8978826633199737,10.985798255349636,8.379526846648089,2.6834646035350382,-3.8978826633199737,-4.140784125044628,-5.512525875865969,-3.8978826633199737,NA,0
SGP,2020-01-01,5896684,0,0.6434404972633301,0.20668219427672277,0,-0.9130350028044703,-1.625351776496699,-2.0283619417471352,-0.9045318665428141,0,0
SHN,2020-01-01,6095,-0.0022780080785000305,0.00567093464570001,0.004659954070099999,0.0013570972796499961,-0.0024417521429500187,-0.006825376466649993,-0.01037297432509999,-0.0022780080785000305,NA,NA
SLB,2020-01-01,703995,-0.20916462324525295,0.6190817842010989,0.41923323943005286,0.10533863105100108,-0.20916462324525295,-0.49233631254840127,-0.5377537122193478,-0.20916462324525295,NA,0
SLE,2020-01-01,8141343,-1.756657823350314,6.093641608357567,3.9614171193429226,1.3940891374391124,-1.756657823350314,-1.7685830183363982,-2.6965251521333644,-1.756657823350314,NA,0
SLV,2020-01-01,6518500,0,0.7743028906399908,0.4088242193050157,0,-1.041926491825012,-1.5447086308700397,-1.5688158690500003,-1.041926491825012,0,0
SMR,2020-01-01,34010,0,0.007671816633200076,0.0049632983243999935,0,-0.0074476662459999786,-0.012117442625799984,-0.01657892272,-0.007048093979300097,0,0
SOM,2020-01-01,16359500,3.3263655197549564,11.180158371674965,8.020128395359963,4.025196735179955,-0.3644736276900909,-3.0386532835849933,-5.498767900410037,3.3263655197549564,NA,0
SRB,2020-01-01,6908224,0,1.8048392862924811,1.4431348327417572,0.3269321152934309,-1.1524938978342638,-1.359892253351034,-2.026651374856326,-1.1524938978342638,0,0
SSD,2020-01-01,11381377,10.769288479774085,12.35240421778438,10.769288479774085,10.769288479774085,0.5820785606073982,-2.9476339205323647,-4.6818213904761645,10.769288479774085,NA,0
STP,2020-01-01,223364,-0.04321605573024058,0.1759211156157601,0.1025390927617193,0.02158859296348053,-0.04321605573024058,-0.06853078683896106,-0.07942701436528007,-0.04321605573024058,NA,0
SUR,2020-01-01,591798,-0.12966117824196116,0.14736860883713995,0.02530193882129697,-0.04055661526163995,-0.12966117824196116,-0.17457859318013955,-0.20882683705512065,-0.12966117824196116,NA,0
SVK,2020-01-01,5460726,0,0.417574017596352,0.16525385539349594,0,-0.6945470641842773,-0.9712286718255699,-1.1865556918139961,-0.6945470641842773,0,0
SVN,2020-01-01,2078723,0,0,0,0,-0.45111656631260527,-0.468076056567628,-0.5266355543283209,-0.45111656631260527,0,0
SWE,2020-01-01,10160159,0,0.18675022492177676,0.046279625846581705,0,-1.6538407095509782,-1.7875560221102094,-2.1023941523258727,-1.6538407095509782,0,0
SWZ,2020-01-01,1172369,0.37720554039266646,0.4542144036059281,0.37720554039266646,0.37720554039266646,-0.027966100455150116,-0.17969716804192964,-0.23998835413112724,0.37720554039266646,NA,0
SXM,2020-01-01,43421,-0.004175244386460142,0.03491047792105997,0.024617044424279776,0.003465964088300156,-0.010199420084419968,-0.01776202873340006,-0.03279906232246,-0.004175244386460142,NA,NA
SYC,2020-01-01,98910,0,0.009081706510799686,0.0028455694847998284,0,-0.03632494774230034,-0.03952779597269989,-0.044028232623900015,-0.03632494774230034,0,0
SYR,2020-01-01,18275704,-1.1897843335369374,5.128234914187856,3.2619364698414572,0.7500553609484935,-2.323120500128955,-4.367958317506258,-5.12656816998303,-1.1897843335369374,NA,0
TCA,2020-01-01,39226,-0.00381150529958012,0.027402085245700078,0.018621578540400047,0.0028935341327199398,-0.00835939480551987,-0.01703279060296006,-0.019915268887580124,-0.00381150529958012,NA,NA
TCD,2020-01-01,16914985,2.7896306592399034,9.191316985753524,6.83060670545232,2.7896306592399034,-1.0137669800540265,-5.151142878980052,-7.828441799434399,2.7896306592399034,NA,0
TGO,2020-01-01,8478242,0.9251605191810599,4.516588256369133,3.0247627288185326,0.9251605191810599,-1.0050927064977289,-2.901225247247497,-3.669085975217914,0.9251605191810599,NA,0
THA,2020-01-01,69950844,0,12.46739838433743,10.451424153867007,3.6897034640441206,-3.828374017189678,-14.79062540150205,-22.180204581324336,-1.0373010656762063,0,0
TJK,2020-01-01,9749625,0,4.28444374986373,4.28444374986373,4.28444374986373,0,-0.995857506314975,-1.562847825656258,4.28444374986373,0,0
TKL,2020-01-01,1368,-2.0922778872000444e-4,0.0011552059994399998,7.566991315200022e-4,1.2032218008000241e-4,-3.067045466399985e-4,-7.08464354399999e-4,-9.889926998399982e-4,-2.0922778872000444e-4,NA,NA
TKM,2020-01-01,5942000,-0.9410282414800183,2.749287461240001,1.5079685440199837,0.4374291835799978,-0.9410282414800183,-1.6925554073600135,-2.0966477724000256,-0.9410282414800183,NA,NA
TLS,2020-01-01,1343875,-0.281065113160004,1.1892722871899986,1.0433894954599952,0.3708787521399976,-0.281065113160004,-0.2929265436337518,-0.3565696414962486,-0.281065113160004,NA,0
TON,2020-01-01,106759,-1.753132242603003e-4,0.057253357074000186,0.04733632460057028,0.008472289616180089,-0.018597754090850033,-0.035768234299620214,-0.04489998066433993,-1.753132242603003e-4,NA,NA
TTO,2020-01-01,1403374,-0.48831845208594415,0.014273899392618245,-0.030535285111525392,-0.19904279385214063,-0.48831845208594415,-0.48831845208594415,-0.6230894954186051,-0.48831845208594415,NA,0
TUN,2020-01-01,11935764,0,0,0,0,-3.856985203005751,-3.856985203005751,-3.856985203005751,-3.856985203005751,0,0
TUR,2020-01-01,85042736,-16.799790244658993,8.820546684756678,6.7406922083536,-2.0007094541443102,-16.799790244658993,-39.089519414361455,-57.441895770513796,-16.799790244658993,NA,0
TUV,2020-01-01,11925,-0.0023820802830000452,0.012502041448500013,0.009799904778750042,0.002229779072250035,-0.0023820802830000452,-0.005181824985749968,-0.006640634085750004,-0.0023820802830000452,NA,NA
TWN,2020-01-01,23855008,0,5.661467779476094,3.443832285271359,0,-7.137525502585972,-7.137525502585972,-7.369674806839336,-7.137525502585972,0,0
TZA,2020-01-01,61498438,25.62507628319843,38.83780290290307,31.953874387934924,25.62507628319843,0.016919450262561562,-14.825363260315825,-20.883226306536752,25.62507628319843,NA,0
UGA,2020-01-01,47123533,5.084110851836882,28.766727537156815,22.219770275107255,6.633216889205833,-3.22569725350404,-11.566961259593212,-15.514544857594883,5.084110851836882,NA,0
UKR,2020-01-01,43466822,0,2.3752957790399067,0.25399707035246305,0,-8.738616404379643,-10.190480848772307,-12.95969122484155,-8.738616404379643,0,0
URY,2020-01-01,3485152,0,0,0,0,-0.8536014809273665,-0.9491655685705511,-1.096838568520639,-0.8536014809273665,0,0
USA,2020-01-01,332915074,0,9.05781017991074,3.889836320179401,0,-49.910471423995055,-78.33737382544622,-98.05679923765867,-42.97871017306177,0,0
UZB,2020-01-01,33935765,0,5.143034414710571,3.6733772217826055,0.7719293805868364,-1.9562777377148792,-4.678747336227844,-8.402258881717815,-0.3890447003248454,0,0
VAT,2020-01-01,812,-2.4104448984000262e-4,6.478570095200009e-4,3.21181021560001e-4,2.42855558400005e-5,-2.4104448984000262e-4,-4.0722918936000494e-4,-5.6678713252e-4,-2.4104448984000262e-4,NA,0
VCT,2020-01-01,111269,-0.02241976438964032,0.06287233258813997,0.0443233307471697,-0.002718950368270015,-0.02377254841245956,-0.03754716770499986,-0.04146185480411044,-0.02241976438964032,NA,0
VEN,2020-01-01,28704947,-4.59900298348142,7.37711109861137,5.216037922055546,1.8353291509504077,-4.59900298348142,-4.59900298348142,-6.07479434882207,-4.59900298348142,NA,0
VGB,2020-01-01,30423,-0.0042876104393700975,0.02677621446071999,0.016434842903759923,0.0027255202082700418,-0.006631090478610036,-0.014309455007700181,-0.016498612858290122,-0.0042876104393700975,NA,NA
VNM,2020-01-01,98168829,19.09866812857481,34.69641886189783,26.233453945882143,19.09866812857481,-6.5399622303182285,-18.30117106736299,-26.527187844197886,19.09866812857481,NA,0
VUT,2020-01-01,314464,-0.12420312910208155,0.19948741132383846,0.15227487755391972,0.005219048945600694,-0.12420312910208155,-0.23351039726496045,-0.2730385472220804,-0.12420312910208155,NA,0
WLF,2020-01-01,11094,-0.001144804504080037,0.01027941106848001,0.006996629904479944,0.0019319959150799779,-0.0024116964812399347,-0.00661970892473998,-0.00782035163868004,-0.001144804504080037,NA,NA
WSM,2020-01-01,200144,0.02487560354831945,0.1959522821345602,0.12490810112704007,0.027097053841759967,-0.029831327102080016,-0.06355572119568102,-0.0737105814345605,0.02487560354831945,NA,0
YEM,2020-01-01,30490639,6.6232391093898775,11.053916797017989,9.663000010524705,6.6232391093898775,0.38677954893644884,-2.3987241822667826,-2.9228110061863317,6.6232391093898775,NA,0
ZAF,2020-01-01,60041996,0,37.9924033498049,28.281833552263365,11.283946886343097,-6.584387809027991,-7.816086312872013,-15.21921578565535,-6.584387809027991,0,0
ZMB,2020-01-01,18920657,-4.186918319554026,10.867175275680937,8.128764180423488,3.5246642946765143,-4.186918319554026,-4.3793077224746035,-5.400754337938516,-4.186918319554026,NA,0
ZWE,2020-01-01,15092171,3.9780543480988326,5.321546129408386,4.479633897824778,3.9780543480988326,-0.11493140981633908,-1.6148029847679781,-2.06006307997303,3.9780543480988326,NA,0
ABW,2020-01-06,107195,0,0.05402235666299936,0.04433151274640023,0.004659575842900151,-0.023821141959450398,-0.05082096941240019,-0.059578580090699836,-0.010379859074200342,0,NA
AFG,2020-01-06,39835428,-7.14242133333829,10.547068921619363,6.937462080963917,3.380561893449628,-7.14242133333829,-8.835196774564448,-9.936892541709465,-7.14242133333829,NA,0
AGO,2020-01-06,33933611,5.729713292205395,30.52729268997577,20.676121094676507,9.484706920649076,-0.7536346207240002,-5.447373432585422,-9.019340022050748,5.729713292205395,NA,0
AIA,2020-01-06,15125,-0.0019826698512500486,0.011584229029999988,0.007803323879999963,8.959984962499395e-4,-0.003960708124999999,-0.008097866768750005,-0.010987876446249984,-0.0019826698512500486,NA,NA
ALB,2020-01-06,2872934,0,0.39615378197714274,0.27356698101743493,0.19894395683443258,-0.23486344621492464,-0.59086719984988,-0.7197272533039679,0.19894395683443258,0,0
AND,2020-01-06,77354,0,0.017067439160720045,0.012154116521740258,0,-0.014732724488379544,-0.02508860958999999,-0.030627854496619953,-0.011581938266220212,0,0
ARE,2020-01-06,9991083,-0.5307493084509325,1.7940794915198046,1.5290010729053325,0.2807352449621042,-0.7872671673293624,-1.5707642993994817,-1.8109843040449676,-0.5307493084509325,NA,0
ARG,2020-01-06,45605823,0,59.920034645771466,47.897598608348034,20.37448625208099,-11.732280846100114,-46.53683714487643,-66.4054932520263,10.533873376159452,0,0
ARM,2020-01-06,2968128,-0.8446847365612882,0.8796907788307285,0.3862169113766363,-0.15281169557759622,-0.8446847365612882,-0.8591349786854362,-0.9974449351180799,-0.8446847365612882,NA,0
ATG,2020-01-06,98728,0,0.06034158507832022,0.04644506126512002,0.0015014396275198315,-0.021363893101039762,-0.03955295535128018,-0.046606264343520026,-0.01674060796576031,0,0
AUS,2020-01-06,25788217,0,0.9024251292328678,0,0,-8.013716284024413,-8.013716284024413,-8.013716284024413,-8.013716284024413,0,0
AUT,2020-01-06,9043072,0,0.5428988380441476,0.39740657081980035,0,-0.9103878520435496,-1.3277012085491018,-1.5319396226841426,-0.9103878520435496,0,0
AZE,2020-01-06,10223344,-0.021590782427068123,1.1978232114319802,0.9944913270828898,0.22037951493600608,-0.7495896902946951,-1.6842484876838393,-2.48405043873488,-0.021590782427068123,NA,0
BDI,2020-01-06,12255429,3.059438187411144,8.472302337750094,7.431962010146543,3.059438187411144,-0.07525152047152081,-2.366617093931838,-4.69079780408257,3.059438187411144,NA,0
BEL,2020-01-06,11632334,0,0,0,0,-2.516655111930006,-2.516655111930006,-2.516655111930006,-2.516655111930006,0,0
BEN,2020-01-06,12451031,-3.8858879600738057,7.0199565212024035,4.2891428628491886,0.9504678789108358,-3.8858879600738057,-3.978779125869912,-5.678649783119088,-3.8858879600738057,NA,0
BES,2020-01-06,26445,-0.004170766563750098,0.023031444757049963,0.01600471471755002,0.002379589856999951,-0.00614282812829994,-0.015142520449049927,-0.020004000265499977,-0.004170766563750098,NA,NA
BFA,2020-01-06,21497097,-6.825966116368067,10.924126254718404,7.824968244632602,2.1330569738089094,-6.825966116368067,-6.825966116368067,-6.825966116368067,-6.825966116368067,NA,0
BGD,2020-01-06,166303494,60.27063464883821,88.13696031824095,74.96410047133915,60.27063464883821,-8.355576470832286,-36.72302279566923,-55.31885498503293,60.27063464883821,NA,0
BGR,2020-01-06,6896655,0,1.6640696776909405,1.1264969380045495,0,-0.7724091528607363,-1.1332158662051992,-1.2662907555235525,-0.7705174003942723,0,0
BHR,2020-01-06,1748295,-0.18592519408110522,0.715319969305497,0.4787731382606958,-0.02998275224444916,-0.26693805493304745,-0.4874124953497478,-0.6507740368142959,-0.18592519408110522,NA,0
BHS,2020-01-06,396914,-0.08104698498834116,0.14313168543561944,0.04714461536973992,-0.03970694315223997,-0.10803560886944039,-0.17545325375899948,-0.2067676210542603,-0.08104698498834116,NA,0
BIH,2020-01-06,3263459,0,0,0,0,-0.7040553159318289,-1.0159561020909342,-1.3363672387264875,-0.7040553159318289,0,0
BLR,2020-01-06,9442867,0,1.1220831377395393,1.0102724158805796,0.30304341505274124,-0.6936986944182342,-1.2807282136304097,-1.5181675934866632,0.30304341505274124,0,0
BLZ,2020-01-06,404915,0,0.09105076606850038,0.07703122395919983,0.009837592136749975,-0.06773112004259906,-0.13205862987309974,-0.15951538558445183,-0.03461997740355124,0,0
BMU,2020-01-06,62092,0,0.028926678339680073,0.023130193308039917,0.001148613829360088,-0.016312195529199738,-0.028341658071320202,-0.04043962299151998,-0.00608707869624019,0,NA
BOL,2020-01-06,11832936,0,4.712218033685272,4.071329417156136,1.6088352059118898,-1.5822230511773108,-2.4265858653293035,-3.9402027368721915,-1.5822230511773108,0,0
BRA,2020-01-06,213993441,0,96.85695158870395,71.52568558396784,31.57311870900376,-38.27354009792627,-38.27354009792627,-74.24525118799785,-38.27354009792627,0,0
BRB,2020-01-06,287708,-0.10384589518184097,0.013404591919678507,-0.006206972112879945,-0.048390767983240573,-0.10384589518184097,-0.1466890918944795,-0.1588409111156007,-0.10384589518184097,NA,0
BRN,2020-01-06,441532,-0.08723740687480128,0.0661113502103592,0.048301817010721046,-0.0100938674673192,-0.09272150364932051,-0.14340479856247929,-0.16728883629640148,-0.08723740687480128,NA,0
BTN,2020-01-06,779900,-0.051498816941002154,0.26876087105999513,0.16025965445599857,6.787859650017922e-4,-0.14840117356900007,-0.288705448735,-0.30235757483800124,-0.051498816941002154,NA,0
BWA,2020-01-06,2397240,-0.47244391197480623,0.7060346213796023,0.5674096636236003,0.20965743236159695,-0.47244391197480623,-0.6294506902992094,-0.9416246768891934,-0.47244391197480623,NA,0
CAF,2020-01-06,4919987,-0.9330926069049024,4.521729943908004,3.202047980881761,1.2121985986277677,-0.9330926069049024,-1.2226236082819204,-1.4833563021522786,-0.9330926069049024,NA,0
CAN,2020-01-06,38067913,0,0,0,0,-9.600508387421204,-9.600508387421204,-9.600508387421204,-9.600508387421204,0,0
CHE,2020-01-06,8715494,0,0,0,0,-2.1949107933544796,-2.1949107933544796,-2.2198886147639856,-2.1949107933544796,0,0
CHL,2020-01-06,19212362,0,4.176275662332774,2.2117626563095656,0,-4.594105150490737,-5.19978965605945,-5.998990869996851,-4.594105150490737,0,0
CHN,2020-01-06,1444216102,-1008.938997607709,334.3245605371473,239.85106312968654,-17.287093435015993,-1008.938997607709,-1008.938997607709,-1008.938997607709,-74.39964458203436,-1008.938997607709,0
CIV,2020-01-06,27053629,-8.453506430541298,11.99253285997468,9.953577945087334,1.809493879261775,-8.453506430541298,-8.453506430541298,-11.600675652869302,-8.453506430541298,NA,0
CMR,2020-01-06,27224262,4.371743591768984,14.01402698983396,10.355812520344312,4.371743591768984,-2.1485436574071577,-7.872996578697851,-11.055499466609513,4.371743591768984,NA,0
COD,2020-01-06,92377986,39.502119181623776,68.12646353936898,54.49545152562561,39.502119181623776,1.930575197119211,-13.612407087362616,-21.82469457027987,39.502119181623776,NA,0
COG,2020-01-06,5657017,1.5650609891419351,3.975566902565104,3.003096094066218,1.5650609891419351,-0.18186647784010174,-1.1843271134119615,-1.6896712705304773,1.5650609891419351,NA,0
COK,2020-01-06,17572,-0.004475547281520058,0.013808453465079988,0.008994270548520034,0.0012804570552399307,-0.004475547281520058,-0.009289157350880001,-0.01299523606555998,-0.004475547281520058,NA,NA
