continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Asia,2022-02-28,4695793204,173.72433232480145,264.0639933993583,249.31686311156506,216.64501304689804,167.32802882738432,132.24053605971937,122.63147069363329,1081.5381221195657,21.630762442391315,28.815420956940418
Africa,2022-02-28,1426736614,124.63093106361025,210.9028791564805,196.1869479526185,162.16753545955365,123.35275054986198,92.79684388991511,86.43320452173045,2574.6509011392595,44.39053277826309,17.482080543283793
Europe,2022-02-28,746515263,400.1185718654786,400.45370794771253,400.2432537304896,400.1185718654786,398.125234342711,396.2107106696637,395.94620007652316,19605.0745351808,392.1014907036161,230.67691905985853
Oceania,2022-02-28,45038907,18.41186881273378,59.13359951403196,53.14084669379705,37.63385818601455,18.41186881273378,10.131252962219756,4.991828150007269,255.31275839897913,10.638031599957463,19.978677546504404
Americas,2022-03-07,1037129342,355.0188537198019,358.78538809606613,357.91576762894323,355.2686987918521,352.5303989289222,350.72289201574785,350.1725418966518,18294.26710175001,338.7827241064816,256.55793244992066
Asia,2022-03-07,4695793204,176.36260008114357,266.80909790036947,251.3048615837394,219.10731513499726,170.45410298181315,133.60901603521185,123.77457791446032,1096.400893342734,21.928017866854674,29.10749122929222
Africa,2022-03-07,1426736614,125.74819110080398,212.70565528331073,198.24552145289545,163.76803482351124,124.36517067700836,93.85037309027217,87.37752044481465,2584.8358649451534,44.56613560250265,17.61279913434674
Europe,2022-03-07,746515263,402.2421851818218,402.5950742042361,402.4051595697341,402.2421851818218,399.9487114729139,397.62731806930475,397.23957265923286,19620.842861423615,392.4168572284724,233.08557684506445
Oceania,2022-03-07,45038907,19.48965400942571,60.87999214471711,55.13325537496077,38.55811913792056,19.48965400942571,11.118548141528844,5.702473781541673,268.8848891033133,11.203537045971387,20.418301891739958
Americas,2022-03-14,1037129342,355.4649810196765,359.31352080757415,358.412045238445,355.7152754922628,353.0042239888596,351.1489565203687,350.5772978133327,18311.156402854667,339.0954889417531,257.98562409843254
Asia,2022-03-14,4695793204,178.22509776916496,269.2003169901248,253.5501784129203,221.35292630711706,172.19852293991923,134.85267321636746,124.94819403121019,1109.8625760245754,22.19725152049151,29.376178295606223
Africa,2022-03-14,1426736614,126.68812865301867,214.14969878770566,199.86387751689438,164.68027715423784,125.43643177288601,94.77115187701902,88.79109330921905,2594.238680182735,44.72825310659887,17.650719448067658
Europe,2022-03-14,746515263,404.80349646112586,405.39132932195224,405.04576710389154,404.80349646112586,401.99853938099193,399.07420435839344,398.8460232237728,19656.167385273606,393.1233477054722,235.10027255799056
Oceania,2022-03-14,45038907,20.925453947285053,62.63648077284003,56.787607822305446,40.07385403937302,20.925453947285053,12.37086887053694,7.170136819311906,294.76637713730025,12.281932380720846,20.853496733390976
Americas,2022-03-21,1037129342,355.68893874152513,359.5750478525206,358.72940024392534,355.8952271472616,353.24519803409856,351.3088348145736,350.74525837510083,18315.142771356725,339.1693105806802,258.93198976397935
Asia,2022-03-21,4695793204,179.9229189960055,271.4209257771671,257.31117399378144,223.80242415908126,173.57766021262853,135.97758600263313,126.18732996212434,1122.4544210087186,22.449088420174366,29.619140868793675
Africa,2022-03-21,1426736614,127.66156012557633,215.8258662866077,201.5308319813489,165.52613215649447,126.47674720177741,95.7331489139012,90.49948011161729,2604.674061617569,44.90817347616499,17.679318279554575
Europe,2022-03-21,746515263,407.688934390644,408.2348347254386,408.0124303854217,407.688934390644,404.3444487968366,400.9518517376657,400.4518924168709,19712.835076222385,394.2567015244477,236.9717689214882
Oceania,2022-03-21,45038907,22.175811457080734,64.2770409059897,58.1240527482148,41.24608104370713,22.175811457080734,13.453088374508107,8.460225178254472,317.5145742146483,13.229773925610347,21.324205314307473
Americas,2022-03-28,1037129342,355.901075724832,359.74917545862144,358.99242286932645,356.14117860598367,353.4844099633841,351.4900626685808,350.9856615246776,18321.988301083828,339.2960796497006,260.8091914023455
Asia,2022-03-28,4695793204,182.37450745225752,274.26379525101504,259.4644841337501,226.32908779376726,175.28848819221673,137.23284061036452,127.5017909078313,1140.2129330384485,22.80425866076897,29.904779682457242
Africa,2022-03-28,1426736614,128.56451992239624,217.3498451043743,203.2486845764576,166.559247874091,127.43728685003423,96.67457807011789,92.23980205523509,2614.6346252105172,45.079907331215814,17.70265951834611
Europe,2022-03-28,746515263,410.49238488153736,411.431954622315,410.96574126369154,410.49238488153736,406.6063894161528,403.0474517600525,402.4872465972202,19777.492155058597,395.5498431011719,238.6578717547266
Oceania,2022-03-28,45038907,23.575170615103545,65.85807921201636,59.57227585626049,42.484635772630625,23.575170615103545,14.629979114105641,9.872234471601917,342.6393831400592,14.276640964169133,21.841540248745382
Americas,2022-04-04,1037129342,355.92854306458537,359.7557635989919,359.0272977287438,356.20048076211805,353.5401530428554,351.4901763450957,350.9825959515197,18320.450752228444,339.26760652274896,261.5361988926032
Asia,2022-04-04,4695793204,183.44327678445615,276.5021603549591,261.0090302375005,228.33303611587002,176.08871537728547,137.9781540551864,128.1377057328911,1148.2429060243455,22.964858120486912,30.057917388646572
Africa,2022-04-04,1426736614,129.281978433396,218.47600661078994,205.58132846620768,167.18213434904135,128.01315521855483,97.12168017230219,93.70957144637752,2619.0411733786596,45.15588229963207,17.72922468785819
Europe,2022-04-04,746515263,413.2032905539537,414.4201799365085,413.76123613772603,413.2032905539537,408.86355515163683,405.15708264666017,404.609422131984,19848.855732038846,396.97711464077696,240.2105515959156
Oceania,2022-04-04,45038907,24.843465413189932,67.28605660528964,61.13681478165972,43.784999733655866,24.843465413189932,15.667328606345396,10.800966717848036,365.9204528290805,15.246685534545021,22.64530087286532
Americas,2022-04-11,1037129342,355.87428506073417,359.6640359913704,359.00653963298,356.1689056696694,353.5052068081319,351.4246737638348,350.90187931827745,18315.38133916706,339.1737285030937,262.09765374342925
Asia,2022-04-11,4695793204,184.53997271260886,279.29529281804736,264.2353326998234,230.1251825913562,176.597413810829,138.7020776456547,128.58359349603023,1154.7441702941333,23.09488340588267,30.189396773103724
Africa,2022-04-11,1426736614,130.035576957525,219.86513314596397,207.66330290920854,168.19119398616246,128.6262301417378,97.9070070221617,95.07242800895848,2627.93653884998,45.30925066982724,17.74814878340257
Europe,2022-04-11,746515263,415.44331983771116,417.1178580060699,416.08100854036184,415.44331983771116,410.7753693000674,406.9284206892238,406.57787300893585,19909.17010425555,398.183402085111,241.64950275102413
Oceania,2022-04-11,45038907,25.98967517572432,68.68659954508608,62.823361216207594,45.15552366684555,25.98967517572432,16.554419911069935,11.654376649788446,386.4838721985681,16.10349467494034,23.364683339229348
Americas,2022-04-18,1037129342,356.0664770850317,359.8384606863205,359.2768305320434,356.4398633162544,353.71583832602323,351.61703878533007,351.1278045457387,18321.47053432486,339.28649137638627,262.56210892803637
Asia,2022-04-18,4695793204,185.43740337531364,282.36358303022956,266.05802358233865,231.8019742124486,176.96549331802558,139.21038926821637,128.979767042246,1160.2937529617172,23.20587505923435,30.287740073146544
Africa,2022-04-18,1426736614,130.67212855605763,221.0376645513233,209.22232943284178,169.0019961591492,129.75390236013234,98.48032740024104,95.18558150166916,2634.7683980152933,45.42704134509126,17.760345358319935
Europe,2022-04-18,746515263,417.69648579567036,419.54699733911565,418.58596697681776,417.69648579567036,412.6747051971554,408.69925185078995,408.21462080827195,19968.059187462462,399.36118374924916,242.93748954467125
Oceania,2022-04-18,45038907,27.1874663145237,70.21271654531365,64.45100411243877,46.603989454480995,27.1874663145237,17.502405211154908,12.629209362408586,410.13795271576083,17.089081363156698,24.24170950684927
Americas,2022-04-25,1037129342,356.194161192505,359.9718539546671,359.49513596496536,356.61084003168986,353.8126136135161,351.72971304951136,351.24622636535094,18324.316662428446,339.3391974523785,262.9886716353906
Asia,2022-04-25,4695793204,186.1285267648745,286.18655502476133,267.8102321097805,232.7264974617113,177.34151266049423,139.63426018290272,129.41865316051715,1164.5384655607515,23.290769311215033,30.36678944433346
Africa,2022-04-25,1426736614,131.34384458481324,222.2495046193166,210.6222704869155,169.8169451305409,130.50496890193483,99.146357517678,95.16403664011014,2641.9149053052815,45.550256988022085,17.779061426680396
Europe,2022-04-25,746515263,419.84300892077135,422.0129295400899,420.905592044344,419.84300892077135,414.597890233088,410.45450211947366,409.810273042121,20033.745854391374,400.6749170878275,244.04958817298822
Oceania,2022-04-25,45038907,28.353072177292695,71.47391335785503,65.63277856090878,47.975428885921794,28.353072177292695,18.45594714138514,13.538648822019292,433.3977075003152,18.058237812513134,25.158694459437037
Americas,2022-05-02,1037129342,356.6219328709561,360.4053345408591,359.97439940015164,357.0699467081057,354.25481382027704,352.1902303596521,351.7191828251376,18343.392872462882,339.6924606011644,263.4069420308298
Asia,2022-05-02,4695793204,186.73780007977615,290.80776029262114,270.79950773743496,233.5756407968498,178.33604323250225,139.9492335119304,129.81194116055772,1168.1957981509272,23.363915963018542,30.465431032639657
Africa,2022-05-02,1426736614,131.99131537545026,223.53461337793817,212.04459734130378,170.6062603292145,131.28451270432183,100.07378538186659,95.13387610160025,2648.647630772033,45.66633846158677,17.791888461341472
Europe,2022-05-02,746515263,421.5157268187131,423.9341364458416,422.6073609366682,421.5157268187131,416.09976923258154,411.71076660452337,411.0654956056766,20082.937402365813,401.65874804731635,245.03215428563848
Oceania,2022-05-02,45038907,29.83838032457607,73.07484426456551,67.19593586906805,49.555351492731084,29.83838032457607,19.736890897019222,14.81568593246917,464.6292365555018,19.35955152314591,25.99353931923792
Americas,2022-05-09,1037129342,357.27553066513644,361.08358948245825,360.6556441759126,357.7902605720813,354.93032723884824,352.8644299068465,352.39692610775387,18374.038758056642,340.2599770010489,263.8241520956473
Asia,2022-05-09,4695793204,187.45492333070644,292.5519915824636,273.7399647584821,234.63598204681196,179.04208692821777,140.44755564845266,130.39290374126983,1173.619136959804,23.47238273919608,30.506744777000193
Africa,2022-05-09,1426736614,132.61963203339045,224.67071376582805,213.4858568382876,171.50514416364442,131.93297924611238,101.34844185903879,95.0975713198964,2655.5974390534825,45.786162742301414,17.811164338703936
Europe,2022-05-09,746515263,423.38898213337205,426.29337805607094,424.7041416104671,423.38898213337205,417.8620608027216,413.15104660093635,412.4971329052403,20150.409219581048,403.008184391621,245.83602385099528
Oceania,2022-05-09,45038907,31.461464346815305,74.90739342685781,68.8795354642856,51.277002144100614,31.461464346815305,21.12869931334653,16.099245627939975,498.8235373315919,20.784314055482998,26.934972023188752
Americas,2022-05-16,1037129342,357.8628849271955,361.78633742671633,361.24967487436226,358.4543471611393,355.5209894024161,353.41837497142154,352.92619091072527,18400.457774519942,340.7492180466656,264.1933462592814
Asia,2022-05-16,4695793204,188.16492808075603,294.30172062307287,274.9444221767157,235.70244173192367,179.63536366760667,141.11325712330287,131.07657396375456,1178.0355745286581,23.560711490573162,30.541733796503873
Africa,2022-05-16,1426736614,133.3312704567279,225.83602784986508,215.44520364222254,172.81574067228559,132.72609118087044,101.85171195655302,95.82621756912842,2660.37804527645,45.868586987525006,17.832052426741743
Europe,2022-05-16,746515263,424.99973415033253,428.32613840687054,426.5414377585309,424.99973415033253,419.14853977454055,414.34352803626274,413.74123483339554,20205.31197027473,404.1062394054946,246.52013444499391
Oceania,2022-05-16,45038907,32.7179401164594,76.86847054531219,70.18431089961796,52.725648477772296,32.7179401164594,22.15311600298917,17.094242542765897,525.0993510982171,21.879139629092375,27.98073896420266
Americas,2022-05-23,1037129342,358.325636946943,362.3657961947559,361.71401443030203,358.948684571415,355.98340653947315,353.8738369858443,353.32207713932036,18419.766809902405,341.10679277597046,264.55164419277094
Asia,2022-05-23,4695793204,188.86015707001104,296.11097812208317,278.8399661455219,238.79719301160085,180.2332181929576,141.78598192734347,131.64575543109584,1182.8121642435988,23.656243284871977,30.575615676111447
Africa,2022-05-23,1426736614,133.9947627061209,226.97504777468166,216.8253428640811,173.45199001004954,133.37728468383222,102.68661450427851,96.49421701916927,2667.9140584620095,45.99851824934499,17.85188860373636
Europe,2022-05-23,746515263,425.8906747505394,429.2338636351662,427.7871250977148,425.8906747505394,419.7686608962922,414.94017120777403,414.2537252530168,20228.341293619615,404.56682587239226,247.113022791605
Oceania,2022-05-23,45038907,34.10370442951004,78.30293216902325,71.60276377370262,54.22254334580981,34.10370442951004,23.299527325008793,18.29297950904759,555.0200135286875,23.125833897028645,28.88218179894996
Americas,2022-05-30,1037129342,359.0054814804218,363.1425001009886,362.4173262064246,359.67479006637825,356.6583149904424,354.529677705234,353.92939126667807,18448.73735961506,341.6432844373159,264.983317545235
Asia,2022-05-30,4695793204,189.46823685560494,297.7855466937771,280.64644078061076,240.0303126819206,180.80545839913776,142.44904400605006,132.24110690059484,1187.5775311474592,23.751550622949182,30.611605548888647
Africa,2022-05-30,1426736614,134.68551253640914,228.11508283451158,218.20077595242242,173.99290582792491,134.35045147527353,103.2419656876075,96.8731989054387,2673.989844174918,46.10327317542962,17.870112570055625
Europe,2022-05-30,746515263,426.7254079151858,430.1119444723367,429.01928691947654,426.7254079151858,420.4366626539635,415.52321234903167,414.7190059594054,20251.591108102664,405.03182216205334,247.59312107996377
Oceania,2022-05-30,45038907,35.676527029898644,79.93240623594728,73.4105016662406,55.78930980871757,35.676527029898644,24.675664529400287,19.692691551683556,589.0970823302094,24.54571176375873,29.870225314304363
Americas,2022-06-06,1037129342,359.82118701285583,363.9875353852987,363.28173086196784,360.4916208136204,357.4772788526302,355.33070455340555,354.6807960623679,18485.351945115162,342.3213323169474,265.31114599076363
